,XLU
2005-03-04,7.105180740356445
2005-03-07,7.1554036140441895
2005-03-08,7.107571125030518
2005-03-09,6.980822563171387
2005-03-10,7.0262579917907715
2005-03-11,6.995170593261719
2005-03-14,7.102789878845215
2005-03-15,7.0716986656188965
2005-03-16,7.0071282386779785
2005-03-17,7.047784328460693
2005-03-18,7.026577949523926
2005-03-21,7.024167537689209
2005-03-22,6.8819990158081055
2005-03-23,6.848264694213867
2005-03-24,6.920551300048828
2005-03-28,6.932600975036621
2005-03-29,6.845856189727783
2005-03-30,6.956698417663574
2005-03-31,7.024167537689209
2005-04-01,7.048266887664795
2005-04-04,7.067544937133789
2005-04-05,7.10850715637207
2005-04-06,7.086816787719727
2005-04-07,7.151881694793701
2005-04-08,7.096460819244385
2005-04-11,7.166340351104736
2005-04-12,7.233808517456055
2005-04-13,7.183206558227539
2005-04-14,7.115736484527588
2005-04-15,6.990434646606445
2005-04-18,7.016940116882324
2005-04-19,7.115736484527588
2005-04-20,7.05308723449707
2005-04-21,7.115736484527588
2005-04-22,7.161520481109619
2005-04-25,7.209714412689209
2005-04-26,7.118147373199463
2005-04-27,7.1711578369140625
2005-04-28,7.139834880828857
2005-04-29,7.2410407066345215
2005-05-02,7.260317325592041
2005-05-03,7.224172592163086
2005-05-04,7.231400012969971
2005-05-05,7.2024827003479
2005-05-06,7.185616493225098
2005-05-09,7.245855331420898
2005-05-10,7.192847728729248
2005-05-11,7.226579666137695
2005-05-12,7.144652843475342
2005-05-13,7.028987407684326
2005-05-16,7.074774265289307
2005-05-17,7.156701564788818
2005-05-18,7.159109592437744
2005-05-19,7.200075149536133
2005-05-20,7.197664260864258
2005-05-23,7.1711578369140625
2005-05-24,7.1711578369140625
2005-05-25,7.190437316894531
2005-05-26,7.209714412689209
2005-05-27,7.238630771636963
2005-05-31,7.236220359802246
2005-06-01,7.330195903778076
2005-06-02,7.320558547973633
2005-06-03,7.344655990600586
2005-06-06,7.337423801422119
2005-06-07,7.354294300079346
2005-06-08,7.368751525878906
2005-06-09,7.375979423522949
2005-06-10,7.402485370635986
2005-06-13,7.433809280395508
2005-06-14,7.453090190887451
2005-06-15,7.416942119598389
2005-06-16,7.404896259307861
2005-06-17,7.499398708343506
2005-06-20,7.513972282409668
2005-06-21,7.523689270019531
2005-06-22,7.5917134284973145
2005-06-23,7.613579273223877
2005-06-24,7.560133934020996
2005-06-27,7.606288909912109
2005-06-28,7.681598663330078
2005-06-29,7.659735679626465
2005-06-30,7.667023181915283
2005-07-01,7.737473964691162
2005-07-05,7.75205135345459
2005-07-06,7.620863437652588
2005-07-07,7.681598663330078
2005-07-08,7.771485805511475
2005-07-11,7.815210342407227
2005-07-12,7.837078094482422
2005-07-13,7.858938217163086
2005-07-14,7.781200408935547
2005-07-15,7.778775215148926
2005-07-18,7.773913383483887
2005-07-19,7.781200408935547
2005-07-20,7.822499752044678
2005-07-21,7.681598663330078
2005-07-22,7.725325584411621
2005-07-25,7.72775411605835
2005-07-26,7.754478454589844
2005-07-27,7.788489818572998
2005-07-28,7.837078094482422
2005-07-29,7.83950662612915
2005-08-01,7.737473964691162
2005-08-02,7.917243480682373
2005-08-03,7.9391093254089355
2005-08-04,7.8880934715271
2005-08-05,7.75205135345459
2005-08-08,7.594141960144043
2005-08-09,7.674311637878418
2005-08-10,7.671879768371582
2005-08-11,7.718039035797119
2005-08-12,7.710750579833984
2005-08-15,7.739902019500732
2005-08-16,7.61843729019165
2005-08-17,7.611146926879883
2005-08-18,7.64030122756958
2005-08-19,7.686460018157959
2005-08-22,7.737473964691162
2005-08-23,7.8006391525268555
2005-08-24,7.7641987800598145
2005-08-25,7.822499752044678
2005-08-26,7.8103556632995605
2005-08-29,7.8419365882873535
2005-08-30,7.829791069030762
2005-08-31,7.890522003173828
2005-09-01,8.014421463012695
2005-09-02,8.016845703125
2005-09-06,8.092161178588867
2005-09-07,8.097018241882324
2005-09-08,8.026569366455078
2005-09-09,8.121312141418457
2005-09-12,8.114023208618164
2005-09-13,8.043574333190918
2005-09-14,8.072720527648926
2005-09-15,8.14803409576416
2005-09-16,8.221710205078125
2005-09-19,8.19722843170166
2005-09-20,8.165413856506348
2005-09-21,8.023443222045898
2005-09-22,7.979391098022461
2005-09-23,7.998973846435547
2005-09-26,8.065056800842285
2005-09-27,8.067503929138184
2005-09-28,8.150725364685059
2005-09-29,8.231498718261719
2005-09-30,8.224157333374023
2005-10-03,8.317163467407227
2005-10-04,8.17275333404541
2005-10-05,7.935332298278809
2005-10-06,7.830081462860107
2005-10-07,7.89861536026001
2005-10-10,7.759103298187256
2005-10-11,7.776234149932861
2005-10-12,7.629372596740723
2005-10-13,7.467825889587402
2005-10-14,7.553494930267334
2005-10-17,7.636719226837158
2005-10-18,7.509435653686523
2005-10-19,7.529019355773926
2005-10-20,7.330757141113281
2005-10-21,7.428668975830078
2005-10-24,7.619583606719971
2005-10-25,7.629372596740723
2005-10-26,7.5363593101501465
2005-10-27,7.4506940841674805
2005-10-28,7.600001811981201
2005-10-31,7.697909355163574
2005-11-01,7.5461506843566895
2005-11-02,7.575525760650635
2005-11-03,7.570628643035889
2005-11-04,7.560836315155029
2005-11-07,7.54125452041626
2005-11-08,7.538810729980469
2005-11-09,7.604897975921631
2005-11-10,7.568182468414307
2005-11-11,7.499648571014404
2005-11-14,7.4506940841674805
2005-11-15,7.465380668640137
2005-11-16,7.533915042877197
2005-11-17,7.64405632019043
2005-11-18,7.629372596740723
2005-11-21,7.646503925323486
2005-11-22,7.646503925323486
2005-11-23,7.7419657707214355
2005-11-25,7.771339416503906
2005-11-28,7.7419657707214355
2005-11-29,7.761550426483154
2005-11-30,7.685669422149658
2005-12-01,7.715041160583496
2005-12-02,7.727279186248779
2005-12-05,7.722386360168457
2005-12-06,7.700355529785156
2005-12-07,7.663639068603516
2005-12-08,7.744413375854492
2005-12-09,7.832528591156006
2005-12-12,7.759103298187256
2005-12-13,7.874135971069336
2005-12-14,7.962257385253906
2005-12-15,7.979391098022461
2005-12-16,7.978896617889404
2005-12-19,7.87270975112915
2005-12-20,7.885053634643555
2005-12-21,7.813436031341553
2005-12-22,7.848015308380127
2005-12-23,7.862829685211182
2005-12-27,7.848015308380127
2005-12-28,7.8085036277771
2005-12-29,7.793683052062988
2005-12-30,7.751704692840576
2006-01-03,7.902340888977051
2006-01-04,7.91469144821167
2006-01-05,7.862829685211182
2006-01-06,7.946791172027588
2006-01-09,7.897401332855225
2006-01-10,7.909746170043945
2006-01-11,7.897401332855225
2006-01-12,7.897401332855225
2006-01-13,7.951733112335205
2006-01-17,8.035691261291504
2006-01-18,8.052985191345215
2006-01-19,8.124598503112793
2006-01-20,8.077672958374023
2006-01-23,8.065328598022461
2006-01-24,8.136942863464355
2006-01-25,8.025813102722168
2006-01-26,7.9542012214660645
2006-01-27,7.998650074005127
2006-01-30,7.944321632385254
2006-01-31,7.939383506774902
2006-02-01,7.961609840393066
2006-02-02,7.85789155960083
2006-02-03,7.818380355834961
2006-02-06,7.865300178527832
2006-02-07,7.818380355834961
2006-02-08,7.815913200378418
2006-02-09,7.843072891235352
2006-02-10,7.848015308380127
2006-02-13,7.838138103485107
2006-02-14,7.830727577209473
2006-02-15,7.843072891235352
2006-02-16,7.904815196990967
2006-02-17,7.9764275550842285
2006-02-21,7.988770484924316
2006-02-22,8.018404006958008
2006-02-23,8.008529663085938
2006-02-24,8.033225059509277
2006-02-27,8.097429275512695
2006-02-28,8.043100357055664
2006-03-01,8.020879745483398
2006-03-02,8.015936851501465
2006-03-03,7.9764275550842285
2006-03-06,7.848015308380127
2006-03-07,7.810972213745117
2006-03-08,7.803560256958008
2006-03-09,7.781335830688477
2006-03-10,7.830727577209473
2006-03-13,7.840603828430176
2006-03-14,7.924564838409424
2006-03-15,7.9764275550842285
2006-03-16,8.018404006958008
2006-03-17,7.999000072479248
2006-03-20,7.882062911987305
2006-03-21,7.822353363037109
2006-03-22,7.859671592712402
2006-03-23,7.849720001220703
2006-03-24,7.834790229797363
2006-03-27,7.782542705535889
2006-03-28,7.750199794769287
2006-03-29,7.797469615936279
2006-03-30,7.727806568145752
2006-03-31,7.670582294464111
2006-04-03,7.680531978607178
2006-04-04,7.762638568878174
2006-04-05,7.837279796600342
2006-04-06,7.740244388580322
2006-04-07,7.630773544311523
2006-04-10,7.628283500671387
2006-04-11,7.541203498840332
2006-04-12,7.558618068695068
2006-04-13,7.523787498474121
2006-04-17,7.5163254737854
2006-04-18,7.660629749298096
2006-04-19,7.685510158538818
2006-04-20,7.740244388580322
2006-04-21,7.775077819824219
2006-04-24,7.847229957580566
2006-04-25,7.735270023345947
2006-04-26,7.658141136169434
2006-04-27,7.760148525238037
2006-04-28,7.792494297027588
2006-05-01,7.720344066619873
2006-05-02,7.844745635986328
2006-05-03,7.819864273071289
2006-05-04,7.82981538772583
2006-05-05,8.006464958190918
2006-05-08,7.944263935089111
2006-05-09,7.8770904541015625
2006-05-10,7.939289093017578
2006-05-11,7.864646911621094
2006-05-12,7.777568340301514
2006-05-15,7.827329635620117
2006-05-16,7.792494297027588
2006-05-17,7.673072338104248
2006-05-18,7.670582294464111
2006-05-19,7.735270023345947
2006-05-22,7.794983863830566
2006-05-23,7.685510158538818
2006-05-24,7.712879657745361
2006-05-25,7.785034656524658
2006-05-26,7.869625091552734
2006-05-30,7.790003299713135
2006-05-31,7.9193830490112305
2006-06-01,7.999000072479248
2006-06-02,8.096030235290527
2006-06-05,7.999000072479248
2006-06-06,8.013928413391113
2006-06-07,7.984071731567383
2006-06-08,8.011439323425293
2006-06-09,8.07861328125
2006-06-12,8.096030235290527
2006-06-13,7.999000072479248
2006-06-14,7.939289093017578
2006-06-15,8.061203002929688
2006-06-16,8.05593204498291
2006-06-19,7.9455461502075195
2006-06-20,7.965612888336182
2006-06-21,7.958085536956787
2006-06-22,7.930489540100098
2006-06-23,7.9430365562438965
2006-06-26,7.975651264190674
2006-06-27,7.9455461502075195
2006-06-28,7.968122482299805
2006-06-29,8.070985794067383
2006-06-30,8.101092338562012
2006-07-03,8.191412925720215
2006-07-05,8.136213302612305
2006-07-06,8.093565940856934
2006-07-07,8.15628719329834
2006-07-10,8.201449394226074
2006-07-11,8.264164924621582
2006-07-12,8.22402286529541
2006-07-13,8.193920135498047
2006-07-14,8.193920135498047
2006-07-17,8.21650218963623
2006-07-18,8.229044914245605
2006-07-19,8.354484558105469
2006-07-20,8.374555587768555
2006-07-21,8.394625663757324
2006-07-24,8.472402572631836
2006-07-25,8.507529258728027
2006-07-26,8.53763198852539
2006-07-27,8.469893455505371
2006-07-28,8.527595520019531
2006-07-31,8.489960670471191
2006-08-01,8.595333099365234
2006-08-02,8.587812423706055
2006-08-03,8.545161247253418
2006-08-04,8.547667503356934
2006-08-07,8.447314262390137
2006-08-08,8.527595520019531
2006-08-09,8.530107498168945
2006-08-10,8.517562866210938
2006-08-11,8.497490882873535
2006-08-14,8.555192947387695
2006-08-15,8.610389709472656
2006-08-16,8.530107498168945
2006-08-17,8.52007007598877
2006-08-18,8.615410804748535
2006-08-21,8.63297176361084
2006-08-22,8.663074493408203
2006-08-23,8.572754859924316
2006-08-24,8.607882499694824
2006-08-25,8.607882499694824
2006-08-28,8.673114776611328
2006-08-29,8.680636405944824
2006-08-30,8.635476112365723
2006-08-31,8.723287582397461
2006-09-01,8.730814933776855
2006-09-05,8.637988090515137
2006-09-06,8.605372428894043
2006-09-07,8.617918014526367
2006-09-08,8.617918014526367
2006-09-11,8.587812423706055
2006-09-12,8.542647361755371
2006-09-13,8.560208320617676
2006-09-14,8.525087356567383
2006-09-15,8.52812671661377
2006-09-18,8.502830505371094
2006-09-19,8.520536422729492
2006-09-20,8.507893562316895
2006-09-21,8.495244026184082
2006-09-22,8.485127449035645
2006-09-25,8.603998184204102
2006-09-26,8.591352462768555
2006-09-27,8.710216522216797
2006-09-28,8.68239974975586
2006-09-29,8.596405982971191
2006-10-02,8.659636497497559
2006-10-03,8.695042610168457
2006-10-04,8.730450630187988
2006-10-05,8.702631950378418
2006-10-06,8.654581069946289
2006-10-09,8.646994590759277
2006-10-10,8.710216522216797
2006-10-11,8.730450630187988
2006-10-12,8.727919578552246
2006-10-13,8.738038063049316
2006-10-16,8.781033515930176
2006-10-17,8.818968772888184
2006-10-18,8.915075302124023
2006-10-19,8.950482368469238
2006-10-20,9.006123542785645
2006-10-23,9.016239166259766
2006-10-24,9.02382755279541
2006-10-25,9.11993408203125
2006-10-26,9.079468727111816
2006-10-27,9.046586990356445
2006-10-30,9.041531562805176
2006-10-31,9.05164909362793
2006-11-01,9.107288360595703
2006-11-02,9.064290046691895
2006-11-03,8.998536109924316
2006-11-06,8.95806884765625
2006-11-07,8.92772102355957
2006-11-08,9.016239166259766
2006-11-09,9.013712882995605
2006-11-10,9.081998825073242
2006-11-13,9.079468727111816
2006-11-14,9.102231979370117
2006-11-15,9.071876525878906
2006-11-16,9.104754447937012
2006-11-17,9.114873886108398
2006-11-20,9.084525108337402
2006-11-21,9.099702835083008
2006-11-22,9.11993408203125
2006-11-24,9.155343055725098
2006-11-27,9.054174423217773
2006-11-28,9.11993408203125
2006-11-29,9.233743667602539
2006-11-30,9.291910171508789
2006-12-01,9.286853790283203
2006-12-04,9.360197067260742
2006-12-05,9.38295841217041
2006-12-06,9.337433815002441
2006-12-07,9.32731819152832
2006-12-08,9.29949951171875
2006-12-11,9.350085258483887
2006-12-12,9.385486602783203
2006-12-13,9.4208984375
2006-12-14,9.436068534851074
2006-12-15,9.427391052246094
2006-12-18,9.361041069030762
2006-12-19,9.401869773864746
2006-12-20,9.371248245239258
2006-12-21,9.366145133972168
2006-12-22,9.332966804504395
2006-12-26,9.378900527954102
2006-12-27,9.429945945739746
2006-12-28,9.373800277709961
2006-12-29,9.371248245239258
2007-01-03,9.39676570892334
2007-01-04,9.38400650024414
2007-01-05,9.215567588806152
2007-01-08,9.210468292236328
2007-01-09,9.218123435974121
2007-01-10,9.22067642211914
2007-01-11,9.230879783630371
2007-01-12,9.15432071685791
2007-01-16,9.182393074035645
2007-01-17,9.202813148498535
2007-01-18,9.197704315185547
2007-01-19,9.200258255004883
2007-01-22,9.197704315185547
2007-01-23,9.251298904418945
2007-01-24,9.281923294067383
2007-01-25,9.274270057678223
2007-01-26,9.251298904418945
2007-01-29,9.281923294067383
2007-01-30,9.309995651245117
2007-01-31,9.338074684143066
2007-02-01,9.417187690734863
2007-02-02,9.468223571777344
2007-02-05,9.570307731628418
2007-02-06,9.621352195739746
2007-02-07,9.657079696655273
2007-02-08,9.674944877624512
2007-02-09,9.708123207092285
2007-02-12,9.672394752502441
2007-02-13,9.756613731384277
2007-02-14,9.825520515441895
2007-02-15,9.741300582885742
2007-02-16,9.75916576385498
2007-02-20,9.784683227539062
2007-02-21,9.743849754333496
2007-02-22,9.756613731384277
2007-02-23,9.868901252746582
2007-02-26,10.103692054748535
2007-02-27,9.736190795898438
2007-02-28,9.833171844482422
2007-03-01,9.863798141479492
2007-03-02,9.710672378540039
2007-03-05,9.588172912597656
2007-03-06,9.731091499328613
2007-03-07,9.710672378540039
2007-03-08,9.76171588897705
2007-03-09,9.748956680297852
2007-03-12,9.84593391418457
2007-03-13,9.713225364685059
2007-03-14,9.76171588897705
2007-03-15,9.886767387390137
2007-03-16,9.852898597717285
2007-03-19,9.924742698669434
2007-03-20,10.068429946899414
2007-03-21,10.186458587646484
2007-03-22,10.17619514465332
2007-03-23,10.224947929382324
2007-03-26,10.26856803894043
2007-03-27,10.253172874450684
2007-03-28,10.23264217376709
2007-03-29,10.291662216186523
2007-03-30,10.186458587646484
2007-04-02,10.430217742919922
2007-04-03,10.443048477172852
2007-04-04,10.396862030029297
2007-04-05,10.443048477172852
2007-04-09,10.520025253295898
2007-04-10,10.522586822509766
2007-04-11,10.496926307678223
2007-04-12,10.450739860534668
2007-04-13,10.448180198669434
2007-04-16,10.509760856628418
2007-04-17,10.558509826660156
2007-04-18,10.63548469543457
2007-04-19,10.584171295166016
2007-04-20,10.666274070739746
2007-04-23,10.745816230773926
2007-04-24,10.822793960571289
2007-04-25,10.853585243225098
2007-04-26,10.81766414642334
2007-04-27,10.727855682373047
2007-04-30,10.686807632446289
2007-05-01,10.774043083190918
2007-05-02,10.833051681518555
2007-05-03,10.82022762298584
2007-05-04,10.79970645904541
2007-05-07,10.927992820739746
2007-05-08,10.879240036010742
2007-05-09,10.886935234069824
2007-05-10,10.77660846710205
2007-05-11,10.827924728393555
2007-05-14,10.871542930603027
2007-05-15,10.930560111999512
2007-05-16,10.956222534179688
2007-05-17,10.930560111999512
2007-05-18,10.989574432373047
2007-05-21,10.974177360534668
2007-05-22,10.953653335571289
2007-05-23,10.781740188598633
2007-05-24,10.540550231933594
2007-05-25,10.545682907104492
2007-05-29,10.576470375061035
2007-05-30,10.707329750061035
2007-05-31,10.735555648803711
2007-06-01,10.676533699035645
2007-06-04,10.63548469543457
2007-06-05,10.49436092376709
2007-06-06,10.327582359313965
2007-06-07,10.00684928894043
2007-06-08,10.078694343566895
2007-06-11,10.212120056152344
2007-06-12,10.045339584350586
2007-06-13,10.245471000671387
2007-06-14,10.309622764587402
2007-06-15,10.448101997375488
2007-06-18,10.334420204162598
2007-06-19,10.401598930358887
2007-06-20,10.130319595336914
2007-06-21,10.194902420043945
2007-06-22,10.001138687133789
2007-06-25,10.05539321899414
2007-06-26,10.001138687133789
2007-06-27,10.148402214050293
2007-06-28,10.1458158493042
2007-06-29,10.225912094116211
2007-07-02,10.373175621032715
2007-07-03,10.373175621032715
2007-07-05,10.352507591247559
2007-07-06,10.29825210571289
2007-07-09,10.313755989074707
2007-07-10,10.218158721923828
2007-07-11,10.243997573852539
2007-07-12,10.373175621032715
2007-07-13,10.528188705444336
2007-07-16,10.375765800476074
2007-07-17,10.386096954345703
2007-07-18,10.463604927062988
2007-07-19,10.631536483764648
2007-07-20,10.515277862548828
2007-07-23,10.525609970092773
2007-07-24,10.21041202545166
2007-07-25,10.231080055236816
2007-07-26,9.998556137084961
2007-07-27,9.701438903808594
2007-07-30,9.835784912109375
2007-07-31,9.817699432373047
2007-08-01,10.03989315032959
2007-08-02,10.148402214050293
2007-08-03,9.804784774780273
2007-08-06,10.112232208251953
2007-08-07,10.29566764831543
2007-08-08,10.44552230834961
2007-08-09,10.256911277770996
2007-08-10,10.07864761352539
2007-08-13,10.130319595336914
2007-08-14,9.959802627563477
2007-08-15,9.825450897216797
2007-08-16,9.895211219787598
2007-08-17,9.980474472045898
2007-08-20,10.034728050231934
2007-08-21,10.024392127990723
2007-08-22,10.14065170288086
2007-08-23,10.171658515930176
2007-08-24,10.233665466308594
2007-08-27,9.972721099853516
2007-08-28,9.817699432373047
2007-08-29,10.011472702026367
2007-08-30,9.993389129638672
2007-08-31,9.972721099853516
2007-09-04,10.166486740112305
2007-09-05,10.14065170288086
2007-09-06,10.153568267822266
2007-09-07,10.07864761352539
2007-09-10,10.086397171020508
2007-09-11,10.153568267822266
2007-09-12,10.23883056640625
2007-09-13,10.25949764251709
2007-09-14,10.256911277770996
2007-09-17,10.264664649963379
2007-09-18,10.502358436584473
2007-09-19,10.618622779846191
2007-09-20,10.4739408493042
2007-09-21,10.49059009552002
2007-09-24,10.52961540222168
2007-09-25,10.542628288269043
2007-09-26,10.59466552734375
2007-09-27,10.51921272277832
2007-09-28,10.35529613494873
2007-10-01,10.495795249938965
2007-10-02,10.534822463989258
2007-10-03,10.500997543334961
2007-10-04,10.558236122131348
2007-10-05,10.641493797302246
2007-10-08,10.625886917114258
2007-10-09,10.74296760559082
2007-10-10,10.662311553955078
2007-10-11,10.771588325500488
2007-10-12,10.74296760559082
2007-10-15,10.66491413116455
2007-10-16,10.638895034790039
2007-10-17,10.667515754699707
2007-10-18,10.573845863342285
2007-10-19,10.339680671691895
2007-10-22,10.41253662109375
2007-10-23,10.417742729187012
2007-10-24,10.407329559326172
2007-10-25,10.662311553955078
2007-10-26,10.808012008666992
2007-10-29,10.904284477233887
2007-10-30,10.917290687561035
2007-10-31,11.044777870178223
2007-11-01,10.818424224853516
2007-11-02,10.906885147094727
2007-11-05,11.026564598083496
2007-11-06,11.036972999572754
2007-11-07,10.78459644317627
2007-11-08,10.995344161987305
2007-11-09,10.909483909606934
2007-11-12,10.719550132751465
2007-11-13,10.810615539550781
2007-11-14,10.745570182800293
2007-11-15,10.841837882995605
2007-11-16,10.844439506530762
2007-11-19,10.875659942626953
2007-11-20,11.008357048034668
2007-11-21,10.917290687561035
2007-11-23,10.906885147094727
2007-11-26,10.888672828674316
2007-11-27,10.930299758911133
2007-11-28,11.120231628417969
2007-11-29,11.044777870178223
2007-11-30,11.117629051208496
2007-12-03,11.226911544799805
2007-12-04,11.307564735412598
2007-12-05,11.502700805664062
2007-12-06,11.435056686401367
2007-12-07,11.49489688873291
2007-12-10,11.546937942504883
2007-12-11,11.27894115447998
2007-12-12,11.28154182434082
2007-12-13,11.448067665100098
2007-12-14,11.234711647033691
2007-12-17,11.13064193725586
2007-12-18,11.229511260986328
2007-12-19,11.200889587402344
2007-12-20,11.250328063964844
2007-12-21,11.2731351852417
2007-12-24,11.328191757202148
2007-12-26,11.270514488220215
2007-12-27,11.170884132385254
2007-12-28,11.252161026000977
2007-12-31,11.097485542297363
2008-01-02,11.034566879272461
2008-01-03,11.018836975097656
2008-01-04,11.102725982666016
2008-01-07,11.333433151245117
2008-01-08,11.336055755615234
2008-01-09,11.459274291992188
2008-01-10,11.38848876953125
2008-01-11,11.3858642578125
2008-01-14,11.401596069335938
2008-01-15,11.280997276306152
2008-01-16,11.079130172729492
2008-01-17,10.651799201965332
2008-01-18,10.494500160217285
2008-01-22,10.132711410522461
2008-01-23,10.402746200561523
2008-01-24,10.119607925415039
2008-01-25,10.009493827819824
2008-01-28,10.166790008544922
2008-01-29,10.200875282287598
2008-01-30,10.148443222045898
2008-01-31,10.282148361206055
2008-02-01,10.549558639526367
2008-02-04,10.70160961151123
2008-02-05,10.37914752960205
2008-02-06,10.360796928405762
2008-02-07,10.305746078491211
2008-02-08,10.224470138549805
2008-02-11,10.308367729187012
2008-02-12,10.484016418457031
2008-02-13,10.434206008911133
2008-02-14,10.303120613098145
2008-02-15,10.447307586669922
2008-02-19,10.363422393798828
2008-02-20,10.384391784667969
2008-02-21,10.156307220458984
2008-02-22,10.334577560424805
2008-02-25,10.345064163208008
2008-02-26,10.478771209716797
2008-02-27,10.227093696594238
2008-02-28,10.158928871154785
2008-02-29,9.86005973815918
2008-03-03,10.009493827819824
2008-03-04,10.182525634765625
2008-03-05,10.153685569763184
2008-03-06,9.946576118469238
2008-03-07,9.883654594421387
2008-03-10,9.870546340942383
2008-03-11,10.0409574508667
2008-03-12,10.0409574508667
2008-03-13,10.009493827819824
2008-03-14,9.936087608337402
2008-03-17,9.941328048706055
2008-03-18,10.116983413696289
2008-03-19,9.917739868164062
2008-03-20,9.888957023620605
2008-03-24,9.92064380645752
2008-03-25,9.891594886779785
2008-03-26,9.92856216430664
2008-03-27,10.028904914855957
2008-03-28,9.936484336853027
2008-03-31,10.018342971801758
2008-04-01,10.277115821838379
2008-04-02,10.409146308898926
2008-04-03,10.353696823120117
2008-04-04,10.343133926391602
2008-04-07,10.388026237487793
2008-04-08,10.456680297851562
2008-04-09,10.430273056030273
2008-04-10,10.356337547302246
2008-04-11,10.369538307189941
2008-04-14,10.353696823120117
2008-04-15,10.46723747253418
2008-04-16,10.686403274536133
2008-04-17,10.707536697387695
2008-04-18,10.741857528686523
2008-04-21,10.644157409667969
2008-04-22,10.612473487854004
2008-04-23,10.628314018249512
2008-04-24,10.617753982543945
2008-04-25,10.652081489562988
2008-04-28,10.549097061157227
2008-04-29,10.59926700592041
2008-04-30,10.530611991882324
2008-05-01,10.654719352722168
2008-05-02,10.831639289855957
2008-05-05,10.675848007202148
2008-05-06,10.673213958740234
2008-05-07,10.512129783630371
2008-05-08,10.53853702545166
2008-05-09,10.572866439819336
2008-05-12,10.675848007202148
2008-05-13,10.660004615783691
2008-05-14,10.699610710144043
2008-05-15,10.689051628112793
2008-05-16,10.768264770507812
2008-05-19,10.889735221862793
2008-05-20,10.963671684265137
2008-05-21,10.908217430114746
2008-05-22,10.971590995788574
2008-05-23,10.802593231201172
2008-05-27,10.85804271697998
2008-05-28,10.865964889526367
2008-05-29,10.982151985168457
2008-05-30,10.908217430114746
2008-06-02,10.828996658325195
2008-06-03,10.733938217163086
2008-06-04,10.86332893371582
2008-06-05,10.992715835571289
2008-06-06,10.7048921585083
2008-06-09,10.871249198913574
2008-06-10,10.86068344116211
2008-06-11,10.85012435913086
2008-06-12,10.8052339553833
2008-06-13,10.902936935424805
2008-06-16,10.91349983215332
2008-06-17,10.974226951599121
2008-06-18,10.931982040405273
2008-06-19,10.945181846618652
2008-06-20,10.818827629089355
2008-06-23,10.949177742004395
2008-06-24,10.85872745513916
2008-06-25,10.986417770385742
2008-06-26,10.659214973449707
2008-06-27,10.56877613067627
2008-06-30,10.826811790466309
2008-07-01,10.882668495178223
2008-07-02,10.853411674499512
2008-07-03,10.741684913635254
2008-07-07,10.635275840759277
2008-07-08,10.691142082214355
2008-07-09,10.818827629089355
2008-07-10,10.845426559448242
2008-07-11,10.762967109680176
2008-07-14,10.688481330871582
2008-07-15,10.613992691040039
2008-07-16,10.403848648071289
2008-07-17,10.238914489746094
2008-07-18,10.249553680419922
2008-07-21,10.430448532104492
2008-07-22,10.395861625671387
2008-07-23,10.143153190612793
2008-07-24,10.127187728881836
2008-07-25,10.0048189163208
2008-07-28,10.028762817382812
2008-07-29,10.04206657409668
2008-07-30,10.238914489746094
2008-07-31,10.129853248596191
2008-08-01,9.839892387390137
2008-08-04,9.733489036560059
2008-08-05,9.813286781311035
2008-08-06,9.866496086120605
2008-08-07,9.858514785766602
2008-08-08,9.887774467468262
2008-08-11,9.99683952331543
2008-08-12,9.879796028137207
2008-08-13,9.879796028137207
2008-08-14,9.794672012329102
2008-08-15,9.829249382019043
2008-08-18,9.84255313873291
2008-08-19,9.895756721496582
2008-08-20,9.932995796203613
2008-08-21,10.028762817382812
2008-08-22,10.068665504455566
2008-08-25,9.962262153625488
2008-08-26,10.071327209472656
2008-08-27,10.143153190612793
2008-08-28,10.159111976623535
2008-08-29,10.018123626708984
2008-09-02,9.895756721496582
2008-09-03,9.73880672454834
2008-09-04,9.616442680358887
2008-09-05,9.414270401000977
2008-09-08,9.651020050048828
2008-09-09,9.34776782989502
2008-09-10,9.451510429382324
2008-09-11,9.525993347167969
2008-09-12,9.704222679138184
2008-09-15,9.366385459899902
2008-09-16,9.225396156311035
2008-09-17,8.778491973876953
2008-09-18,9.100369453430176
2008-09-19,9.392894744873047
2008-09-22,9.15941333770752
2008-09-23,9.00107479095459
2008-09-24,9.08426570892334
2008-09-25,9.264074325561523
2008-09-26,9.26675796508789
2008-09-29,8.781012535095215
2008-09-30,8.91788387298584
2008-10-01,8.880309104919434
2008-10-02,8.751494407653809
2008-10-03,8.619988441467285
2008-10-06,8.198653221130371
2008-10-07,7.863192081451416
2008-10-08,7.72632360458374
2008-10-09,7.205691814422607
2008-10-10,6.9131669998168945
2008-10-13,7.747793197631836
2008-10-14,7.6833882331848145
2008-10-15,7.111764430999756
2008-10-16,7.3184051513671875
2008-10-17,7.35597562789917
2008-10-20,7.9759087562561035
2008-10-21,7.723641872406006
2008-10-22,7.396231651306152
2008-10-23,7.5733561515808105
2008-10-24,7.372076988220215
2008-10-27,7.084922790527344
2008-10-28,7.798785209655762
2008-10-29,7.549201011657715
2008-10-30,7.970539569854736
2008-10-31,7.758532524108887
2008-11-03,7.839040279388428
2008-11-04,7.986641883850098
2008-11-05,7.839040279388428
2008-11-06,7.471376419067383
2008-11-07,7.798785209655762
2008-11-10,7.610926151275635
