,XLY
2005-07-29,13.335020065307617
2005-08-01,13.338873863220215
2005-08-02,13.404317855834961
2005-08-03,13.346566200256348
2005-08-04,13.231082916259766
2005-08-05,13.130992889404297
2005-08-08,13.100200653076172
2005-08-09,13.246479034423828
2005-08-10,13.238786697387695
2005-08-11,13.296525955200195
2005-08-12,13.261878967285156
2005-08-15,13.358121871948242
2005-08-16,13.080953598022461
2005-08-17,13.157943725585938
2005-08-18,13.104044914245605
2005-08-19,13.038603782653809
2005-08-22,13.030902862548828
2005-08-23,12.98856258392334
2005-08-24,12.896167755126953
2005-08-25,12.930814743041992
2005-08-26,12.87691879272461
2005-08-29,12.915422439575195
2005-08-30,12.784528732299805
2005-08-31,12.896167755126953
2005-09-01,12.769131660461426
2005-09-02,12.722940444946289
2005-09-06,12.942367553710938
2005-09-07,13.03475570678711
2005-09-08,12.911571502685547
2005-09-09,13.019355773925781
2005-09-12,13.053998947143555
2005-09-13,12.865370750427246
2005-09-14,12.746034622192383
2005-09-15,12.769131660461426
2005-09-16,12.780312538146973
2005-09-19,12.626060485839844
2005-09-20,12.40623664855957
2005-09-21,12.20956039428711
2005-09-22,12.40623664855957
2005-09-23,12.4525146484375
2005-09-26,12.437091827392578
2005-09-27,12.433232307434082
2005-09-28,12.321398735046387
2005-09-29,12.444803237915039
2005-09-30,12.529643058776855
2005-10-03,12.494937896728516
2005-10-04,12.4100980758667
2005-10-05,12.201845169067383
2005-10-06,12.21341609954834
2005-10-07,12.224987030029297
2005-10-10,12.13243293762207
2005-10-11,12.08615493774414
2005-10-12,11.951181411743164
2005-10-13,11.985879898071289
2005-10-14,12.105430603027344
2005-10-17,12.128568649291992
2005-10-18,12.00130844116211
2005-10-19,12.228843688964844
2005-10-20,12.078434944152832
2005-10-21,12.063016891479492
2005-10-24,12.271263122558594
2005-10-25,12.182564735412598
2005-10-26,12.109293937683105
2005-10-27,11.866332054138184
2005-10-28,12.07458209991455
2005-10-31,12.275116920471191
2005-11-01,12.282832145690918
2005-11-02,12.49878978729248
2005-11-03,12.50264835357666
2005-11-04,12.548928260803223
2005-11-07,12.649192810058594
2005-11-08,12.506507873535156
2005-11-09,12.50264835357666
2005-11-10,12.691619873046875
2005-11-11,12.730182647705078
2005-11-14,12.737892150878906
2005-11-15,12.548928260803223
2005-11-16,12.541211128234863
2005-11-17,12.707043647766113
2005-11-18,12.791884422302246
2005-11-21,12.838167190551758
2005-11-22,12.896005630493164
2005-11-23,12.988569259643555
2005-11-25,12.988569259643555
2005-11-28,12.869013786315918
2005-11-29,12.849733352661133
2005-11-30,12.764890670776367
2005-12-01,12.911434173583984
2005-12-02,12.953855514526367
2005-12-05,12.876724243164062
2005-12-06,12.915289878845215
2005-12-07,12.903726577758789
2005-12-08,12.849733352661133
2005-12-09,12.869013786315918
2005-12-12,12.884439468383789
2005-12-13,12.942285537719727
2005-12-14,13.007845878601074
2005-12-15,12.980853080749512
2005-12-16,12.950231552124023
2005-12-19,12.810691833496094
2005-12-20,12.78355598449707
2005-12-21,12.795184135437012
2005-12-22,12.799060821533203
2005-12-23,12.82231330871582
2005-12-27,12.713785171508789
2005-12-28,12.737040519714355
2005-12-29,12.733165740966797
2005-12-30,12.655641555786133
2006-01-03,12.79131031036377
2006-01-04,12.802932739257812
2006-01-05,12.81456470489502
2006-01-06,12.919219017028809
2006-01-09,13.051010131835938
2006-01-10,13.054887771606445
2006-01-11,13.120779991149902
2006-01-12,13.004498481750488
2006-01-13,13.008369445800781
2006-01-17,12.938603401184082
2006-01-18,12.895963668823242
2006-01-19,12.992866516113281
2006-01-20,12.771927833557129
2006-01-23,12.764175415039062
2006-01-24,12.89208698272705
2006-01-25,12.845573425292969
2006-01-26,12.899837493896484
2006-01-27,12.957980155944824
2006-01-30,12.926973342895508
2006-01-31,12.88045597076416
2006-02-01,12.923093795776367
2006-02-02,12.9075927734375
2006-02-03,12.845573425292969
2006-02-06,12.84170150756836
2006-02-07,12.764175415039062
2006-02-08,12.853322982788086
2006-02-09,12.849451065063477
2006-02-10,12.895963668823242
2006-02-13,12.864956855773926
2006-02-14,13.008369445800781
2006-02-15,13.066511154174805
2006-02-16,13.109153747558594
2006-02-17,13.031627655029297
2006-02-21,12.9618558883667
2006-02-22,13.058760643005371
2006-02-23,12.988994598388672
2006-02-24,12.965733528137207
2006-02-27,13.082013130187988
2006-02-28,12.973485946655273
2006-03-01,13.070392608642578
2006-03-02,12.98511791229248
2006-03-03,12.977361679077148
2006-03-06,12.895963668823242
2006-03-07,12.837823867797852
2006-03-08,12.861074447631836
2006-03-09,12.810691833496094
2006-03-10,12.9308500289917
2006-03-13,12.926973342895508
2006-03-14,13.066511154174805
2006-03-15,13.140162467956543
2006-03-16,13.167296409606934
2006-03-17,13.189393997192383
2006-03-20,13.158377647399902
2006-03-21,13.084709167480469
2006-03-22,13.127361297607422
2006-03-23,13.119607925415039
2006-03-24,13.100223541259766
2006-03-27,13.096343040466309
2006-03-28,13.02656078338623
2006-03-29,13.142870903015137
2006-03-30,13.088590621948242
2006-03-31,13.049826622009277
2006-04-03,13.003307342529297
2006-04-04,13.076957702636719
2006-04-05,13.162252426147461
2006-04-06,13.189393997192383
2006-04-07,13.13123893737793
2006-04-10,13.111856460571289
2006-04-11,13.007177352905273
2006-04-12,12.995545387268066
2006-04-13,13.02656078338623
2006-04-17,12.960650444030762
2006-04-18,13.15062427520752
2006-04-19,13.104094505310059
2006-04-20,13.15450668334961
2006-04-21,13.05370044708252
2006-04-24,13.049826622009277
2006-04-25,13.03043270111084
2006-04-26,13.119607925415039
2006-04-27,13.224283218383789
2006-04-28,13.216530799865723
2006-05-01,13.142870903015137
2006-05-02,13.15450668334961
2006-05-03,13.189393997192383
2006-05-04,13.263050079345703
2006-05-05,13.418134689331055
2006-05-08,13.437516212463379
2006-05-09,13.476286888122559
2006-05-10,13.484041213989258
2006-05-11,13.348344802856445
2006-05-12,13.216530799865723
2006-05-15,13.251423835754395
2006-05-16,13.158377647399902
2006-05-17,12.976161003112793
2006-05-18,12.968404769897461
2006-05-19,13.057579040527344
2006-05-22,12.96452522277832
2006-05-23,12.867608070373535
2006-05-24,12.886992454528809
2006-05-25,13.011051177978516
2006-05-26,13.05370044708252
2006-05-30,12.855973243713379
2006-05-31,12.995545387268066
2006-06-01,13.19714641571045
2006-06-02,13.17000961303711
2006-06-05,12.960650444030762
2006-06-06,12.894743919372559
2006-06-07,12.898621559143066
2006-06-08,12.87923812866211
2006-06-09,12.848219871520996
2006-06-12,12.677633285522461
2006-06-13,12.57683277130127
2006-06-14,12.634984970092773
2006-06-15,12.91025161743164
2006-06-16,12.879559516906738
2006-06-19,12.809626579284668
2006-06-20,12.763002395629883
2006-06-21,12.887330055236816
2006-06-22,12.786314964294434
2006-06-23,12.77465534210205
2006-06-26,12.840709686279297
2006-06-27,12.677525520324707
2006-06-28,12.689181327819824
2006-06-29,12.965036392211914
2006-06-30,12.972800254821777
2006-07-03,12.992226600646973
2006-07-05,12.87179183959961
2006-07-06,12.879559516906738
2006-07-07,12.782434463500977
2006-07-10,12.797967910766602
2006-07-11,12.786314964294434
2006-07-12,12.58427906036377
2006-07-13,12.35505199432373
2006-07-14,12.195760726928711
2006-07-17,12.281233787536621
2006-07-18,12.207412719726562
2006-07-19,12.452184677124023
2006-07-20,12.2890043258667
2006-07-21,12.1763334274292
2006-07-24,12.44052505493164
2006-07-25,12.553201675415039
2006-07-26,12.409444808959961
2006-07-27,12.382246017456055
2006-07-28,12.533771514892578
2006-07-31,12.541542053222656
2006-08-01,12.424983024597168
2006-08-02,12.5260009765625
2006-08-03,12.603705406188965
2006-08-04,12.607595443725586
2006-08-07,12.580397605895996
2006-08-08,12.452184677124023
2006-08-09,12.281233787536621
2006-08-10,12.448295593261719
2006-08-11,12.444412231445312
2006-08-14,12.479378700256348
2006-08-15,12.654215812683105
2006-08-16,12.782434463500977
2006-08-17,12.86013412475586
2006-08-18,12.856244087219238
2006-08-21,12.716383934020996
2006-08-22,12.704721450805664
2006-08-23,12.59205150604248
2006-08-24,12.5260009765625
2006-08-25,12.5260009765625
2006-08-28,12.650330543518066
2006-08-29,12.743575096130371
2006-08-30,12.751349449157715
2006-08-31,12.790196418762207
2006-09-01,12.895101547241211
2006-09-05,12.93395709991455
2006-09-06,12.77465534210205
2006-09-07,12.81739616394043
2006-09-08,12.93395709991455
2006-09-11,13.034969329833984
2006-09-12,13.338017463684082
2006-09-13,13.392406463623047
2006-09-14,13.357440948486328
2006-09-15,13.414277076721191
2006-09-18,13.344208717346191
2006-09-19,13.371455192565918
2006-09-20,13.468780517578125
2006-09-21,13.394814491271973
2006-09-22,13.383134841918945
2006-09-25,13.58945083618164
2006-09-26,13.70622730255127
2006-09-27,13.682875633239746
2006-09-28,13.678980827331543
2006-09-29,13.605020523071289
2006-10-02,13.636161804199219
2006-10-03,13.752938270568848
2006-10-04,13.951478004455566
2006-10-05,13.990398406982422
2006-10-06,13.96314525604248
2006-10-09,14.060468673706055
2006-10-10,14.146109580993652
2006-10-11,14.11107349395752
2006-10-12,14.297924995422363
2006-10-13,14.258994102478027
2006-10-16,14.247315406799316
2006-10-17,14.196708679199219
2006-10-18,14.208389282226562
2006-10-19,14.200602531433105
2006-10-20,14.181139945983887
2006-10-23,14.36799144744873
2006-10-24,14.422489166259766
2006-10-25,14.37188720703125
2006-10-26,14.570406913757324
2006-10-27,14.426385879516602
2006-10-30,14.515915870666504
2006-10-31,14.484766006469727
2006-11-01,14.37188720703125
2006-11-02,14.356313705444336
2006-11-03,14.247315406799316
2006-11-06,14.422489166259766
2006-11-07,14.461407661437988
2006-11-08,14.531482696533203
2006-11-09,14.484766006469727
2006-11-10,14.531482696533203
2006-11-13,14.550957679748535
2006-11-14,14.710545539855957
2006-11-15,14.765044212341309
2006-11-16,14.862363815307617
2006-11-17,14.835115432739258
2006-11-20,14.77672004699707
2006-11-21,14.819538116455078
2006-11-22,14.850691795349121
2006-11-24,14.772831916809082
2006-11-27,14.55872917175293
2006-11-28,14.550957679748535
2006-11-29,14.652162551879883
2006-11-30,14.667730331420898
2006-12-01,14.648271560668945
2006-12-04,14.803972244262695
2006-12-05,14.928543090820312
2006-12-06,14.91685962677002
2006-12-07,14.846796989440918
2006-12-08,14.877937316894531
2006-12-11,14.932435989379883
2006-12-12,14.850691795349121
2006-12-13,14.928543090820312
2006-12-14,15.084245681762695
2006-12-15,15.020957946777344
2006-12-18,15.009239196777344
2006-12-19,15.017053604125977
2006-12-20,15.013151168823242
2006-12-21,14.946737289428711
2006-12-22,14.935017585754395
2006-12-26,14.98189926147461
2006-12-27,15.079565048217773
2006-12-28,15.06393814086914
2006-12-29,14.985803604125977
2007-01-03,15.048308372497559
2007-01-04,15.044400215148926
2007-01-05,14.942827224731445
2007-01-08,14.96627140045166
2007-01-09,15.048308372497559
2007-01-10,15.126441955566406
2007-01-11,15.294421195983887
2007-01-12,15.337400436401367
2007-01-16,15.39208984375
2007-01-17,15.39208984375
2007-01-18,15.478046417236328
2007-01-19,15.474132537841797
2007-01-22,15.376468658447266
2007-01-23,15.431159973144531
2007-01-24,15.489754676818848
2007-01-25,15.243640899658203
2007-01-26,15.169419288635254
2007-01-29,15.208483695983887
2007-01-30,15.251455307006836
2007-01-31,15.415531158447266
2007-02-01,15.470223426818848
2007-02-02,15.513192176818848
2007-02-05,15.462417602539062
2007-02-06,15.51709270477295
2007-02-07,15.591330528259277
2007-02-08,15.560075759887695
2007-02-09,15.415531158447266
2007-02-12,15.341304779052734
2007-02-13,15.474132537841797
2007-02-14,15.556171417236328
2007-02-15,15.606948852539062
2007-02-16,15.587430000305176
2007-02-20,15.700709342956543
2007-02-21,15.638203620910645
2007-02-22,15.603045463562012
2007-02-23,15.567892074584961
2007-02-26,15.43506908416748
2007-02-27,14.903770446777344
2007-02-28,14.954545021057129
2007-03-01,14.86860466003418
2007-03-02,14.759224891662598
2007-03-05,14.56389045715332
2007-03-06,14.813905715942383
2007-03-07,14.798288345336914
2007-03-08,14.915480613708496
2007-03-09,14.946737289428711
2007-03-12,14.927204132080078
2007-03-13,14.653736114501953
2007-03-14,14.626389503479004
2007-03-15,14.6576509475708
2007-03-16,14.605987548828125
2007-03-19,14.821239471435547
2007-03-20,14.930829048156738
2007-03-21,15.165640830993652
2007-03-22,15.122599601745605
2007-03-23,15.130423545837402
2007-03-26,15.05606460571289
2007-03-27,14.96213150024414
2007-03-28,14.793837547302246
2007-03-29,14.844719886779785
2007-03-30,14.883858680725098
2007-04-02,14.934735298156738
2007-04-03,15.126505851745605
2007-04-04,15.083463668823242
2007-04-05,15.204781532287598
2007-04-09,15.193046569824219
2007-04-10,15.224360466003418
2007-04-11,15.10694408416748
2007-04-12,15.212608337402344
2007-04-13,15.224360466003418
2007-04-16,15.376982688903809
2007-04-17,15.439610481262207
2007-04-18,15.42786693572998
2007-04-19,15.306536674499512
2007-04-20,15.486568450927734
2007-04-23,15.455260276794434
2007-04-24,15.400466918945312
2007-04-25,15.55701732635498
2007-04-26,15.533529281616211
2007-04-27,15.431774139404297
2007-04-30,15.23609733581543
2007-05-01,15.279147148132324
2007-05-02,15.455260276794434
2007-05-03,15.42394733428955
2007-05-04,15.459176063537598
2007-05-07,15.459176063537598
2007-05-08,15.3926420211792
2007-05-09,15.486568450927734
2007-05-10,15.318277359008789
2007-05-11,15.380901336669922
2007-05-14,15.380901336669922
2007-05-15,15.326111793518066
2007-05-16,15.380901336669922
2007-05-17,15.404385566711426
2007-05-18,15.545266151428223
2007-05-21,15.60397720336914
2007-05-22,15.588326454162598
2007-05-23,15.596158027648926
2007-05-24,15.470918655395508
2007-05-25,15.52570629119873
2007-05-29,15.513969421386719
2007-05-30,15.654857635498047
2007-05-31,15.694000244140625
2007-06-01,15.784019470214844
2007-06-04,15.815327644348145
2007-06-05,15.721391677856445
2007-06-06,15.521794319152832
2007-06-07,15.232178688049316
2007-06-08,15.42786693572998
2007-06-11,15.376982688903809
2007-06-12,15.251751899719238
2007-06-13,15.42786693572998
2007-06-14,15.537439346313477
2007-06-15,15.615859985351562
2007-06-18,15.549210548400879
2007-06-19,15.600172996520996
2007-06-20,15.572729110717773
2007-06-21,15.545289039611816
2007-06-22,15.443354606628418
2007-06-25,15.380622863769531
2007-06-26,15.274765014648438
2007-06-27,15.431594848632812
2007-06-28,15.40023136138916
2007-06-29,15.41983413696289
2007-07-02,15.502161979675293
2007-07-03,15.525683403015137
2007-07-05,15.608017921447754
2007-07-06,15.74915885925293
2007-07-09,15.690360069274902
2007-07-10,15.411988258361816
2007-07-11,15.502161979675293
2007-07-12,15.623708724975586
2007-07-13,15.702116966247559
2007-07-16,15.63938045501709
2007-07-17,15.655060768127441
2007-07-18,15.63546371459961
2007-07-19,15.670757293701172
2007-07-20,15.470793724060059
2007-07-23,15.494321823120117
2007-07-24,15.251249313354492
2007-07-25,15.200274467468262
2007-07-26,14.753329277038574
2007-07-27,14.52200698852539
2007-07-30,14.729804039001465
2007-07-31,14.506327629089355
2007-08-01,14.525928497314453
2007-08-02,14.710199356079102
2007-08-03,14.25932788848877
2007-08-06,14.486716270446777
2007-08-07,14.56905746459961
2007-08-08,14.733718872070312
2007-08-09,14.318135261535645
2007-08-10,14.255406379699707
2007-08-13,14.33381462097168
2007-08-14,13.969197273254395
2007-08-15,13.82021427154541
2007-08-16,13.839813232421875
2007-08-17,13.937834739685059
2007-08-20,14.012325286865234
2007-08-21,14.106419563293457
2007-08-22,14.294609069824219
2007-08-23,14.23971939086914
2007-08-24,14.525928497314453
2007-08-27,14.325977325439453
2007-08-28,13.980958938598633
2007-08-29,14.420068740844727
2007-08-30,14.361262321472168
2007-08-31,14.596501350402832
2007-09-04,14.616104125976562
2007-09-05,14.384782791137695
2007-09-06,14.420068740844727
2007-09-07,14.075053215026855
2007-09-10,14.000566482543945
2007-09-11,14.157388687133789
2007-09-12,14.165228843688965
2007-09-13,14.361262321472168
2007-09-14,14.45535659790039
2007-09-17,14.27892780303955
2007-09-18,14.835658073425293
2007-09-19,14.863104820251465
2007-09-20,14.56905746459961
2007-09-21,14.5741605758667
2007-09-24,14.452383995056152
2007-09-25,14.263819694519043
2007-09-26,14.468095779418945
2007-09-27,14.397381782531738
2007-09-28,14.468095779418945
2007-10-01,14.656658172607422
2007-10-02,14.652729034423828
2007-10-03,14.735218048095703
2007-10-04,14.660587310791016
2007-10-05,14.986640930175781
2007-10-08,14.888435363769531
2007-10-09,14.911999702453613
2007-10-10,14.849139213562012
2007-10-11,14.782368659973145
2007-10-12,14.857007026672363
2007-10-15,14.62130069732666
2007-10-16,14.5741605758667
2007-10-17,14.589869499206543
2007-10-18,14.456307411193848
2007-10-19,14.134185791015625
2007-10-22,14.259892463684082
2007-10-23,14.326674461364746
2007-10-24,14.279533386230469
2007-10-25,14.193110466003418
2007-10-26,14.3580961227417
2007-10-29,14.397381782531738
2007-10-30,14.354175567626953
2007-10-31,14.397381782531738
2007-11-01,14.032049179077148
2007-11-02,14.024189949035645
2007-11-05,13.835631370544434
2007-11-06,13.957409858703613
2007-11-07,13.670639038085938
2007-11-08,13.631363868713379
2007-11-09,13.321025848388672
2007-11-12,13.34066390991211
2007-11-13,13.709921836853027
2007-11-14,13.493863105773926
2007-11-15,13.36423110961914
2007-11-16,13.36030101776123
2007-11-19,13.065673828125
2007-11-20,13.077461242675781
2007-11-21,12.95175552368164
2007-11-23,13.179597854614258
2007-11-26,12.837833404541016
2007-11-27,13.042107582092285
2007-11-28,13.548868179321289
2007-11-29,13.41529655456543
2007-11-30,13.611719131469727
2007-12-03,13.54100227355957
2007-12-04,13.497790336608887
2007-12-05,13.478155136108398
2007-12-06,13.595999717712402
2007-12-07,13.709921836853027
2007-12-10,13.717779159545898
2007-12-11,13.277807235717773
2007-12-12,13.321025848388672
2007-12-13,13.234589576721191
2007-12-14,13.061747550964355
2007-12-17,12.939967155456543
2007-12-18,13.061747550964355
2007-12-19,12.943901062011719
2007-12-20,13.006754875183105
2007-12-21,13.032464981079102
2007-12-24,13.273807525634766
2007-12-26,13.230289459228516
2007-12-27,13.044341087341309
2007-12-28,12.984989166259766
2007-12-31,12.937516212463379
2008-01-02,12.73969554901123
2008-01-03,12.597261428833008
2008-01-04,12.201618194580078
2008-01-07,12.245142936706543
2008-01-08,12.007752418518066
2008-01-09,12.094794273376465
2008-01-10,12.264922142028809
2008-01-11,11.972145080566406
2008-01-14,12.086880683898926
2008-01-15,11.865321159362793
2008-01-16,11.93258285522461
2008-01-17,11.734756469726562
2008-01-18,11.679367065429688
2008-01-22,11.908843994140625
2008-01-23,12.344049453735352
2008-01-24,12.46669864654541
2008-01-25,12.209531784057617
2008-01-28,12.411309242248535
2008-01-29,12.450875282287598
2008-01-30,12.371742248535156
2008-01-31,12.89004135131836
2008-02-01,13.004772186279297
2008-02-04,12.818819046020508
2008-02-05,12.458784103393555
2008-02-06,12.324268341064453
2008-02-07,12.561651229858398
2008-02-08,12.490436553955078
2008-02-11,12.620999336242676
2008-02-12,12.644736289978027
2008-02-13,12.806954383850098
2008-02-14,12.684304237365723
2008-02-15,12.751564979553223
2008-02-19,12.605177879333496
2008-02-20,12.779253959655762
2008-02-21,12.474613189697266
2008-02-22,12.747604370117188
2008-02-25,12.917732238769531
2008-02-26,13.044341087341309
2008-02-27,13.016640663146973
2008-02-28,12.708036422729492
2008-02-29,12.39152717590332
2008-03-03,12.36383056640625
2008-03-04,12.344049453735352
2008-03-05,12.348006248474121
2008-03-06,12.047317504882812
2008-03-07,11.93258285522461
2008-03-10,11.79410171508789
2008-03-11,12.114578247070312
2008-03-12,12.047317504882812
2008-03-13,12.059185028076172
2008-03-14,11.885106086730957
2008-03-17,11.726844787597656
2008-03-18,12.189748764038086
2008-03-19,12.027533531188965
2008-03-20,12.380122184753418
2008-03-24,12.792130470275879
2008-03-25,12.689126014709473
2008-03-26,12.451432228088379
2008-03-27,12.332579612731934
2008-03-28,12.09488582611084
2008-03-31,12.170154571533203
2008-04-01,12.716859817504883
2008-04-02,12.716859817504883
2008-04-03,12.756476402282715
2008-04-04,12.697056770324707
2008-04-07,12.649515151977539
2008-04-08,12.621782302856445
2008-04-09,12.344463348388672
2008-04-10,12.475200653076172
2008-04-11,12.245421409606934
2008-04-14,12.158271789550781
2008-04-15,12.142427444458008
2008-04-16,12.411813735961914
2008-04-17,12.467276573181152
2008-04-18,12.704977989196777
2008-04-21,12.704977989196777
2008-04-22,12.52274227142334
2008-04-23,12.518775939941406
2008-04-24,12.693089485168457
2008-04-25,12.81986141204834
2008-04-28,12.804019927978516
2008-04-29,12.907022476196289
2008-04-30,12.459352493286133
2008-05-01,13.176409721374512
2008-05-02,13.148674964904785
2008-05-05,13.002097129821777
2008-05-06,13.057560920715332
2008-05-07,12.811939239501953
2008-05-08,12.831745147705078
2008-05-09,12.756476402282715
2008-05-12,13.017945289611816
2008-05-13,13.06548023223877
2008-05-14,13.212063789367676
2008-05-15,13.338833808898926
2008-05-16,13.247721672058105
2008-05-19,13.251680374145508
2008-05-20,13.045679092407227
2008-05-21,12.768362998962402
2008-05-22,12.712900161743164
2008-05-23,12.558394432067871
2008-05-27,12.653472900390625
2008-05-28,12.653472900390625
2008-05-29,12.899097442626953
2008-05-30,12.800055503845215
2008-06-02,12.673284530639648
2008-06-03,12.689126014709473
2008-06-04,12.76440143585205
2008-06-05,12.930787086486816
2008-06-06,12.384081840515137
2008-06-09,12.376157760620117
2008-06-10,12.423694610595703
2008-06-11,12.16222858428955
2008-06-12,12.261272430419922
2008-06-13,12.566317558288574
2008-06-16,12.526701927185059
2008-06-17,12.399932861328125
2008-06-18,12.126571655273438
2008-06-19,12.281085968017578
2008-06-20,11.920061111450195
2008-06-23,11.713302612304688
2008-06-24,11.76102066040039
2008-06-25,11.848490715026855
2008-06-26,11.570167541503906
2008-06-27,11.375348091125488
2008-06-30,11.323659896850586
2008-07-01,11.180517196655273
2008-07-02,11.057262420654297
2008-07-03,11.152690887451172
2008-07-07,11.025457382202148
2008-07-08,11.311731338500977
2008-07-09,11.073169708251953
2008-07-10,10.878345489501953
2008-07-11,10.651712417602539
2008-07-14,10.596048355102539
2008-07-15,10.596048355102539
2008-07-16,11.021484375
2008-07-17,11.073169708251953
2008-07-18,11.415103912353516
2008-07-21,11.212328910827637
2008-07-22,11.510531425476074
2008-07-23,11.733190536499023
2008-07-24,11.48270034790039
2008-07-25,11.303775787353516
2008-07-28,11.037383079528809
2008-07-29,11.431011199951172
2008-07-30,11.419078826904297
2008-07-31,11.343541145324707
2008-08-01,11.232208251953125
2008-08-04,11.315703392028809
2008-08-05,11.820657730102539
2008-08-06,11.76102066040039
2008-08-07,11.530406951904297
2008-08-08,12.079099655151367
2008-08-11,12.448866844177246
2008-08-12,12.285847663879395
2008-08-13,12.087051391601562
2008-08-14,12.269946098327637
2008-08-15,12.413084983825684
2008-08-18,12.202356338500977
2008-08-19,11.975727081298828
2008-08-20,11.828608512878418
2008-08-21,11.924033164978027
2008-08-22,12.202356338500977
2008-08-25,11.860422134399414
2008-08-26,11.951863288879395
2008-08-27,11.987649917602539
2008-08-28,12.26596736907959
2008-08-29,12.126814842224121
2008-09-02,12.365372657775879
2008-09-03,12.42898941040039
2008-09-04,12.015485763549805
2008-09-05,12.039340019226074
2008-09-08,12.584054946899414
2008-09-09,12.345489501953125
2008-09-10,12.218255996704102
2008-09-11,12.405132293701172
2008-09-12,12.405132293701172
2008-09-15,11.987649917602539
2008-09-16,12.06717300415039
2008-09-17,11.590048789978027
2008-09-18,11.888252258300781
2008-09-19,12.049846649169922
2008-09-22,11.555085182189941
2008-09-23,11.391491889953613
2008-09-24,11.351593971252441
2008-09-25,11.555085182189941
2008-09-26,11.670795440673828
2008-09-29,10.892741203308105
2008-09-30,11.132143020629883
2008-10-01,11.132143020629883
2008-10-02,10.729154586791992
2008-10-03,10.354096412658691
2008-10-06,10.06281566619873
2008-10-07,9.416435241699219
2008-10-08,9.232892990112305
2008-10-09,8.64635944366455
2008-10-10,8.829903602600098
2008-10-13,9.177033424377441
2008-10-14,9.232892990112305
2008-10-15,8.159579277038574
2008-10-16,8.698233604431152
2008-10-17,8.87379264831543
2008-10-20,8.921675682067871
2008-10-21,8.82192325592041
2008-10-22,8.219429969787598
2008-10-23,8.219429969787598
2008-10-24,7.748610496520996
2008-10-27,7.632895469665527
2008-10-28,8.37903118133545
2008-10-29,8.550600051879883
2008-10-30,8.809956550598145
2008-10-31,9.16905403137207
2008-11-03,8.905717849731445
2008-11-04,9.2568359375
2008-11-05,8.746113777160645
2008-11-06,8.283270835876465
2008-11-07,8.426915168762207
2008-11-10,8.231402397155762
2008-11-11,7.94412088394165
2008-11-12,7.461328983306885
2008-11-13,8.043868064880371
2008-11-14,7.6528520584106445
2008-11-17,7.4334001541137695
2008-11-18,7.397491931915283
2008-11-19,6.922677516937256
2008-11-20,6.515696048736572
2008-11-21,6.962575435638428
2008-11-24,7.509209156036377
2008-11-25,7.60496711730957
2008-11-26,8.051852226257324
2008-11-28,8.17553997039795
2008-12-01,7.461328983306885
2008-12-02,7.80845832824707
2008-12-03,8.087762832641602
2008-12-04,8.17553997039795
2008-12-05,8.414939880371094
2008-12-08,8.730151176452637
2008-12-09,8.55459213256836
2008-12-10,8.754096031188965
2008-12-11,8.383023262023926
2008-12-12,8.355093002319336
2008-12-15,8.32716178894043
2008-12-16,8.770054817199707
2008-12-17,8.817935943603516
2008-12-18,8.570549964904785
2008-12-19,8.535172462463379
2008-12-22,8.306015968322754
2008-12-23,8.217567443847656
2008-12-24,8.277874946594238
2008-12-26,8.370342254638672
2008-12-29,8.209526062011719
2008-12-30,8.519097328186035
2008-12-31,8.671866416931152
2009-01-02,9.106062889099121
2009-01-05,9.065858840942383
2009-01-06,9.21863079071045
2009-01-07,8.85278034210205
2009-01-08,8.905044555664062
2009-01-09,8.63166332244873
2009-01-12,8.426626205444336
2009-01-13,8.318078994750977
2009-01-14,7.992431163787842
2009-01-15,8.189427375793457
2009-01-16,8.28591537475586
2009-01-20,7.799452304840088
2009-01-21,8.036649703979492
2009-01-22,7.9361443519592285
2009-01-23,7.912023544311523
2009-01-26,7.9683074951171875
2009-01-27,7.944183826446533
2009-01-28,8.281890869140625
2009-01-29,7.948205471038818
2009-01-30,7.751203536987305
2009-02-02,7.678842544555664
2009-02-03,7.895941257476807
2009-02-04,7.723062992095947
2009-02-05,7.867798805236816
2009-02-06,8.092931747436523
2009-02-09,8.068814277648926
2009-02-10,7.686885356903076
2009-02-11,7.7471842765808105
2009-02-12,7.7592453956604
2009-02-13,7.63461971282959
2009-02-17,7.345154762268066
2009-02-18,7.296907901763916
2009-02-19,7.220520973205566
2009-02-20,7.172277927398682
2009-02-23,7.011466979980469
2009-02-24,7.317010879516602
2009-02-25,7.248663425445557
2009-02-26,7.0958943367004395
2009-02-27,7.047649383544922
2009-03-02,6.78230619430542
2009-03-03,6.730041027069092
2009-03-04,6.878795623779297
2009-03-05,6.557169437408447
2009-03-06,6.5611891746521
2009-03-09,6.4767632484436035
2009-03-10,6.874776840209961
2009-03-11,6.983323097229004
2009-03-12,7.240625858306885
2009-03-13,7.325055122375488
2009-03-16,7.152177810668945
2009-03-17,7.497928142547607
2009-03-18,7.735126972198486
2009-03-19,7.650702953338623
2009-03-20,7.497910976409912
2009-03-23,8.027416229248047
2009-03-24,7.922321319580078
2009-03-25,7.978909492492676
2009-03-26,8.34673023223877
2009-03-27,8.12442398071289
2009-03-30,7.881902694702148
2009-03-31,7.942531585693359
2009-04-01,8.088040351867676
2009-04-02,8.532663345336914
2009-04-03,8.645842552185059
2009-04-06,8.524580001831055
2009-04-07,8.273979187011719
2009-04-08,8.508411407470703
2009-04-09,8.856023788452148
2009-04-13,8.860065460205078
