,XLE
2005-05-23,10.989750862121582
2005-05-24,11.036102294921875
2005-05-25,11.205133438110352
2005-05-26,11.262388229370117
2005-05-27,11.450504302978516
2005-05-31,11.363258361816406
2005-06-01,11.578639030456543
2005-06-02,11.5568265914917
2005-06-03,11.622255325317383
2005-06-06,11.65770149230957
2005-06-07,11.545924186706543
2005-06-08,11.578639030456543
2005-06-09,11.913973808288574
2005-06-10,11.90034008026123
2005-06-13,11.946687698364258
2005-06-14,12.020299911499023
2005-06-15,12.164795875549316
2005-06-16,12.336549758911133
2005-06-17,12.536470413208008
2005-06-20,12.550143241882324
2005-06-21,12.284866333007812
2005-06-22,12.355968475341797
2005-06-23,12.36690616607666
2005-06-24,12.290328025817871
2005-06-27,12.479036331176758
2005-06-28,12.246577262878418
2005-06-29,12.235633850097656
2005-06-30,12.156325340270996
2005-07-01,12.42707347869873
2005-07-05,12.799012184143066
2005-07-06,12.56928539276123
2005-07-07,12.73064136505127
2005-07-08,12.645862579345703
2005-07-11,12.738845825195312
2005-07-12,12.853707313537598
2005-07-13,12.77987289428711
2005-07-14,12.473565101623535
2005-07-15,12.407927513122559
2005-07-18,12.355968475341797
2005-07-19,12.621248245239258
2005-07-20,12.63492488861084
2005-07-21,12.51185417175293
2005-07-22,12.960366249084473
2005-07-25,13.080696105957031
2005-07-26,13.050617218017578
2005-07-27,13.116255760192871
2005-07-28,13.154532432556152
2005-07-29,13.01779842376709
2005-08-01,13.154532432556152
2005-08-02,13.373327255249023
2005-08-03,13.30768871307373
2005-08-04,13.335038185119629
2005-08-05,13.233854293823242
2005-08-08,13.425280570983887
2005-08-09,13.395206451416016
2005-08-10,13.613988876342773
2005-08-11,13.745264053344727
2005-08-12,13.720646858215332
2005-08-15,13.58664321899414
2005-08-16,13.288544654846191
2005-08-17,12.982243537902832
2005-08-18,12.954898834228516
2005-08-19,13.176416397094727
2005-08-22,13.209234237670898
2005-08-23,13.184618949890137
2005-08-24,13.31042194366455
2005-08-25,13.274872779846191
2005-08-26,13.124459266662598
2005-08-29,13.23111343383789
2005-08-30,13.47724723815918
2005-08-31,13.849189758300781
2005-09-01,14.210183143615723
2005-09-02,13.933963775634766
2005-09-06,14.032415390014648
2005-09-07,14.05429458618164
2005-09-08,14.07343864440918
2005-09-09,14.439909934997559
2005-09-12,14.144552230834961
2005-09-13,14.024215698242188
2005-09-14,14.199248313903809
2005-09-15,14.199248313903809
2005-09-16,14.338569641113281
2005-09-19,14.717055320739746
2005-09-20,14.57718563079834
2005-09-21,14.782878875732422
2005-09-22,14.673172950744629
2005-09-23,14.415359497070312
2005-09-26,14.678667068481445
2005-09-27,14.689632415771484
2005-09-28,14.810306549072266
2005-09-29,14.952922821044922
2005-09-30,14.719794273376465
2005-10-03,14.681402206420898
2005-10-04,14.15207576751709
2005-10-05,13.609027862548828
2005-10-06,13.285391807556152
2005-10-07,13.584346771240234
2005-10-10,13.378639221191406
2005-10-11,13.699536323547363
2005-10-12,13.436245918273926
2005-10-13,13.071467399597168
2005-10-14,13.257969856262207
2005-10-17,13.422525405883789
2005-10-18,12.799946784973145
2005-10-19,13.08792495727539
2005-10-20,12.492775917053223
2005-10-21,12.621673583984375
2005-10-24,13.071467399597168
2005-10-25,13.342987060546875
2005-10-26,13.263458251953125
2005-10-27,12.887712478637695
2005-10-28,13.238770484924316
2005-10-31,13.389617919921875
2005-11-01,13.471893310546875
2005-11-02,13.735187530517578
2005-11-03,13.995738983154297
2005-11-04,13.576116561889648
2005-11-07,13.340245246887207
2005-11-08,13.452695846557617
2005-11-09,13.32927131652832
2005-11-10,12.915135383605957
2005-11-11,13.019356727600098
2005-11-14,13.08792495727539
2005-11-15,13.109869003295898
2005-11-16,13.449956893920898
2005-11-17,13.444469451904297
2005-11-18,13.449956893920898
2005-11-21,13.784564971923828
2005-11-22,14.003966331481934
2005-11-23,13.951860427856445
2005-11-25,13.987509727478027
2005-11-28,13.51577377319336
2005-11-29,13.537715911865234
2005-11-30,13.589824676513672
2005-12-01,14.020416259765625
2005-12-02,14.03414249420166
2005-12-05,14.132874488830566
2005-12-06,14.19321346282959
2005-12-07,14.141101837158203
2005-12-08,14.3906831741333
2005-12-09,14.212408065795898
2005-12-12,14.396169662475586
2005-12-13,14.33582878112793
2005-12-14,14.508617401123047
2005-12-15,14.393428802490234
2005-12-16,14.043368339538574
2005-12-19,13.92788028717041
2005-12-20,14.11761474609375
2005-12-21,14.147865295410156
2005-12-22,14.131363868713379
2005-12-23,14.09286880493164
2005-12-27,13.677641868591309
2005-12-28,13.88387680053711
2005-12-29,13.77663516998291
2005-12-30,13.834379196166992
2006-01-03,14.491594314575195
2006-01-04,14.532835960388184
2006-01-05,14.348601341247559
2006-01-06,14.700580596923828
2006-01-09,14.684080123901367
2006-01-10,14.8435697555542
2006-01-11,14.906816482543945
2006-01-12,14.79957103729248
2006-01-13,14.975566864013672
2006-01-17,15.305536270141602
2006-01-18,15.17905330657959
2006-01-19,15.443031311035156
2006-01-20,15.511778831481934
2006-01-23,15.682271957397461
2006-01-24,15.588780403137207
2006-01-25,15.26154613494873
2006-01-26,15.311042785644531
2006-01-27,15.577776908874512
2006-01-30,15.935258865356445
2006-01-31,15.855507850646973
2006-02-01,15.478787422180176
2006-02-02,15.324785232543945
2006-02-03,15.18454647064209
2006-02-06,15.481534004211426
2006-02-07,14.835317611694336
2006-02-08,14.838071823120117
2006-02-09,14.499844551086426
2006-02-10,14.447595596313477
2006-02-13,14.389850616455078
2006-02-14,14.227615356445312
2006-02-15,14.150612831115723
2006-02-16,14.475096702575684
2006-02-17,14.576838493347168
2006-02-21,14.862822532653809
2006-02-22,14.58508586883545
2006-02-23,14.568588256835938
2006-02-24,14.747321128845215
2006-02-27,14.491594314575195
2006-02-28,14.392595291137695
2006-03-01,14.637332916259766
2006-03-02,14.882075309753418
2006-03-03,14.884819984436035
2006-03-06,14.367853164672852
2006-03-07,14.156119346618652
2006-03-08,14.156119346618652
2006-03-09,14.05436897277832
2006-03-10,14.131363868713379
2006-03-13,14.409102439880371
2006-03-14,14.675827980041504
2006-03-15,14.752829551696777
2006-03-16,14.986564636230469
2006-03-17,14.796531677246094
2006-03-20,14.468341827392578
2006-03-21,14.443510055541992
2006-03-22,14.540038108825684
2006-03-23,14.755162239074707
2006-03-24,14.854459762573242
2006-03-27,14.93167495727539
2006-03-28,15.047510147094727
2006-03-29,15.22402572631836
2006-03-30,15.215750694274902
2006-03-31,15.00338363647461
2006-04-03,15.086129188537598
2006-04-04,15.284700393676758
2006-04-05,15.535676956176758
2006-04-06,15.56877326965332
2006-04-07,15.265392303466797
2006-04-10,15.554986953735352
2006-04-11,15.444665908813477
2006-04-12,15.342608451843262
2006-04-13,15.3922700881958
2006-04-17,15.676342964172363
2006-04-18,16.059682846069336
2006-04-19,16.307907104492188
2006-04-20,16.13966941833496
2006-04-21,16.47614288330078
2006-04-24,16.22516441345215
2006-04-25,16.015562057495117
2006-04-26,15.761834144592285
2006-04-27,15.582558631896973
2006-04-28,15.759065628051758
2006-05-01,16.018321990966797
2006-05-02,16.374101638793945
2006-05-03,16.120363235473633
2006-05-04,16.0458984375
2006-05-05,16.233444213867188
2006-05-08,16.161733627319336
2006-05-09,16.258264541625977
2006-05-10,16.409957885742188
2006-05-11,16.197586059570312
2006-05-12,15.648756980895996
2006-05-15,15.32055377960205
2006-05-16,15.375717163085938
2006-05-17,14.984075546264648
2006-05-18,14.802050590515137
2006-05-19,14.898585319519043
2006-05-22,14.813077926635742
2006-05-23,14.815842628479004
2006-05-24,14.633818626403809
2006-05-25,15.146794319152832
2006-05-26,15.196444511413574
2006-05-30,14.956500053405762
2006-05-31,15.32055377960205
2006-06-01,15.361922264099121
2006-06-02,15.590841293334961
2006-06-05,15.0999174118042
2006-06-06,15.086129188537598
2006-06-07,14.506957054138184
2006-06-08,14.711037635803223
2006-06-09,14.56210994720459
2006-06-12,14.264248847961426
2006-06-13,13.842272758483887
2006-06-14,14.198052406311035
2006-06-15,14.738622665405273
2006-06-16,14.699037551879883
2006-06-19,14.145395278930664
2006-06-20,14.078959465026855
2006-06-21,14.394536018371582
2006-06-22,14.455436706542969
2006-06-23,14.776543617248535
2006-06-26,14.939862251281738
2006-06-27,14.967551231384277
2006-06-28,15.224983215332031
2006-06-29,15.65682315826416
2006-06-30,15.709429740905762
2006-07-03,15.878277778625488
2006-07-05,15.950254440307617
2006-07-06,15.90872859954834
2006-07-07,15.692816734313965
2006-07-10,15.73986530303955
2006-07-11,16.027761459350586
2006-07-12,15.972397804260254
2006-07-13,15.820143699645996
2006-07-14,16.005619049072266
2006-07-17,15.487970352172852
2006-07-18,15.50734806060791
2006-07-19,15.667898178100586
2006-07-20,15.288657188415527
2006-07-21,15.081039428710938
2006-07-24,15.535022735595703
2006-07-25,15.80630874633789
2006-07-26,16.12464714050293
2006-07-27,15.986234664916992
2006-07-28,15.991783142089844
2006-07-31,16.235374450683594
2006-08-01,16.254751205444336
2006-08-02,16.28797149658203
2006-08-03,16.146791458129883
2006-08-04,16.011157989501953
2006-08-07,16.180015563964844
2006-08-08,16.08589744567871
2006-08-09,16.221534729003906
2006-08-10,16.08865737915039
2006-08-11,16.096965789794922
2006-08-14,15.764785766601562
2006-08-15,15.845059394836426
2006-08-16,15.778626441955566
2006-08-17,15.667898178100586
2006-08-18,15.9114990234375
2006-08-21,16.016691207885742
2006-08-22,16.12464714050293
2006-08-23,15.7869291305542
2006-08-24,15.991783142089844
2006-08-25,16.11634635925293
2006-08-28,15.883818626403809
2006-08-29,15.784165382385254
2006-08-30,15.518414497375488
2006-08-31,15.410462379455566
2006-09-01,15.640210151672363
2006-09-05,15.845059394836426
2006-09-06,15.308032989501953
2006-09-07,15.321877479553223
2006-09-08,14.93432331085205
2006-09-11,14.472041130065918
2006-09-12,14.380696296691895
2006-09-13,14.679655075073242
2006-09-14,14.353009223937988
2006-09-15,14.402175903320312
2006-09-18,14.749382019042969
2006-09-19,14.527168273925781
2006-09-20,14.138299942016602
2006-09-21,14.31884765625
2006-09-22,14.25773811340332
2006-09-25,14.277177810668945
2006-09-26,14.591055870056152
2006-09-27,14.832712173461914
2006-09-28,14.785496711730957
2006-09-29,14.846603393554688
2006-10-02,14.677160263061523
2006-10-03,14.138299942016602
2006-10-04,14.346625328063965
2006-10-05,14.621610641479492
2006-10-06,14.635506629943848
2006-10-09,14.416071891784668
2006-10-10,14.68549633026123
2006-10-11,14.452177047729492
2006-10-12,14.79104995727539
2006-10-13,14.993818283081055
2006-10-16,15.346579551696777
2006-10-17,15.179915428161621
2006-10-18,15.082697868347168
2006-10-19,15.393800735473633
2006-10-20,15.193806648254395
2006-10-23,15.221588134765625
2006-10-24,15.499360084533691
2006-10-25,15.766006469726562
2006-10-26,15.729901313781738
2006-10-27,15.602129936218262
2006-10-30,15.321588516235352
2006-10-31,15.479907989501953
2006-11-01,15.321588516235352
2006-11-02,15.382692337036133
2006-11-03,15.72157096862793
2006-11-06,15.835451126098633
2006-11-07,15.713239669799805
2006-11-08,15.97711181640625
2006-11-09,16.11043930053711
2006-11-10,15.957666397094727
2006-11-13,15.929885864257812
2006-11-14,16.024328231811523
2006-11-15,16.174318313598633
2006-11-16,15.729901313781738
2006-11-17,15.860451698303223
2006-11-20,15.8187837600708
2006-11-21,16.11043930053711
2006-11-22,16.015995025634766
2006-11-24,15.982673645019531
2006-11-27,15.910449981689453
2006-11-28,16.165992736816406
2006-11-29,16.679859161376953
2006-11-30,16.807632446289062
2006-12-01,16.8659610748291
2006-12-04,16.840959548950195
2006-12-05,16.907629013061523
2006-12-06,16.860408782958984
2006-12-07,16.760406494140625
2006-12-08,16.740966796875
2006-12-11,16.699302673339844
2006-12-12,16.738191604614258
2006-12-13,16.907629013061523
2006-12-14,17.152067184448242
2006-12-15,16.997159957885742
2006-12-18,16.506839752197266
2006-12-19,16.7882137298584
2006-12-20,16.55976104736328
2006-12-21,16.48176383972168
2006-12-22,16.32295799255371
2006-12-26,16.342458724975586
2006-12-27,16.534698486328125
2006-12-28,16.49848175048828
2006-12-29,16.3341007232666
2007-01-03,15.762978553771973
2007-01-04,15.476024627685547
2007-01-05,15.579107284545898
2007-01-08,15.579107284545898
2007-01-09,15.445375442504883
2007-01-10,15.147282600402832
2007-01-11,15.060920715332031
2007-01-12,15.445375442504883
2007-01-16,15.286581993103027
2007-01-17,15.456527709960938
2007-01-18,15.342293739318848
2007-01-19,15.762978553771973
2007-01-22,15.654329299926758
2007-01-23,16.06107521057129
2007-01-24,16.130725860595703
2007-01-25,15.799199104309082
2007-01-26,15.83820629119873
2007-01-29,15.760198593139648
2007-01-30,16.08057975769043
2007-01-31,16.18366241455078
2007-02-01,16.24216651916504
2007-02-02,16.3341007232666
2007-02-05,16.3173885345459
2007-02-06,16.267240524291992
2007-02-07,16.169734954833984
2007-02-08,16.3341007232666
2007-02-09,16.267240524291992
2007-02-12,16.041574478149414
2007-02-13,16.27560043334961
2007-02-14,16.278385162353516
2007-02-15,16.155799865722656
2007-02-16,16.15858268737793
2007-02-20,15.97750186920166
2007-02-21,16.153011322021484
2007-02-22,16.297883987426758
2007-02-23,16.339677810668945
2007-02-26,16.437192916870117
2007-02-27,15.782483100891113
2007-02-28,15.852131843566895
2007-03-01,15.801983833312988
2007-03-02,15.615321159362793
2007-03-05,15.434231758117676
2007-03-06,15.726757049560547
2007-03-07,15.92177677154541
2007-03-08,16.06107521057129
2007-03-09,15.99142837524414
2007-03-12,15.96914005279541
2007-03-13,15.754629135131836
2007-03-14,15.935710906982422
2007-03-15,15.9329252243042
2007-03-16,15.761588096618652
2007-03-19,16.013145446777344
2007-03-20,16.12774085998535
2007-03-21,16.41842269897461
2007-03-22,16.748262405395508
2007-03-23,16.832103729248047
2007-03-26,16.949499130249023
2007-03-27,16.98025131225586
2007-03-28,16.977447509765625
2007-03-29,17.08367156982422
2007-03-30,16.848878860473633
2007-04-02,17.013792037963867
2007-04-03,17.120006561279297
2007-04-04,17.14794921875
2007-04-05,17.259761810302734
2007-04-09,17.195465087890625
2007-04-10,17.455421447753906
2007-04-11,17.349206924438477
2007-04-12,17.61473846435547
2007-04-13,17.623117446899414
2007-04-16,17.72654151916504
2007-04-17,17.62592124938965
2007-04-18,17.564422607421875
2007-04-19,17.318456649780273
2007-04-20,17.637100219726562
2007-04-23,17.656660079956055
2007-04-24,17.603553771972656
2007-04-25,17.933378219604492
2007-04-26,17.92778968811035
2007-04-27,17.924991607666016
2007-04-30,17.712566375732422
2007-05-01,17.790828704833984
2007-05-02,17.93896484375
2007-05-03,18.08432388305664
2007-05-04,18.070343017578125
2007-05-07,18.11785316467285
2007-05-08,18.120651245117188
2007-05-09,18.112268447875977
2007-05-10,17.818788528442383
2007-05-11,18.22686767578125
2007-05-14,18.23245620727539
2007-05-15,18.293954849243164
2007-05-16,18.36381721496582
2007-05-17,18.65730857849121
2007-05-18,18.959182739257812
2007-05-21,19.118497848510742
2007-05-22,18.939613342285156
2007-05-23,18.97874641418457
2007-05-24,18.632158279418945
2007-05-25,18.922849655151367
2007-05-29,18.797067642211914
2007-05-30,19.191181182861328
2007-05-31,19.09055519104004
2007-06-01,19.26385498046875
2007-06-04,19.56571388244629
2007-06-05,19.49584197998047
2007-06-06,19.24708366394043
2007-06-07,18.90607261657715
2007-06-08,18.984338760375977
2007-06-11,19.12968635559082
2007-06-12,18.8948974609375
2007-06-13,19.272233963012695
2007-06-14,19.596471786499023
2007-06-15,19.89725112915039
2007-06-18,19.9196720123291
2007-06-19,19.942102432250977
2007-06-20,19.361835479736328
2007-06-21,19.748676300048828
2007-06-22,19.552452087402344
2007-06-25,19.395471572875977
2007-06-26,18.977794647216797
2007-06-27,19.27212905883789
2007-06-28,19.27212905883789
2007-06-29,19.339414596557617
2007-07-02,19.681406021118164
2007-07-03,19.832782745361328
2007-07-05,19.785125732421875
2007-07-06,20.054231643676758
2007-07-09,20.242050170898438
2007-07-10,20.06264305114746
2007-07-11,20.13832664489746
2007-07-12,20.527969360351562
2007-07-13,20.72980308532715
2007-07-16,20.463497161865234
2007-07-17,20.197193145751953
2007-07-18,20.654123306274414
2007-07-19,20.84193229675293
2007-07-20,20.74382781982422
2007-07-23,20.82792091369629
2007-07-24,20.225231170654297
2007-07-25,20.547603607177734
2007-07-26,19.773906707763672
2007-07-27,19.20205307006836
2007-07-30,19.532833099365234
2007-07-31,19.342205047607422
2007-08-01,19.291757583618164
2007-08-02,19.160018920898438
2007-08-03,18.53488540649414
2007-08-06,18.641408920288086
2007-08-07,19.078704833984375
2007-08-08,19.440326690673828
2007-08-09,18.882488250732422
2007-08-10,18.9834041595459
2007-08-13,19.00583267211914
2007-08-14,18.879671096801758
2007-08-15,18.361087799072266
2007-08-16,18.248952865600586
2007-08-17,18.92172622680664
2007-08-20,18.879671096801758
2007-08-21,18.613386154174805
2007-08-22,18.83763313293457
2007-08-23,19.00583267211914
2007-08-24,19.412296295166016
2007-08-27,19.174022674560547
2007-08-28,18.71148681640625
2007-08-29,19.331003189086914
2007-08-30,19.319799423217773
2007-08-31,19.574878692626953
2007-09-04,19.930889129638672
2007-09-05,19.824371337890625
2007-09-06,20.127117156982422
2007-09-07,19.695419311523438
2007-09-10,19.66459083557129
2007-09-11,20.000972747802734
2007-09-12,20.14113426208496
2007-09-13,20.26727867126465
2007-09-14,20.32333755493164
2007-09-17,20.365394592285156
2007-09-18,20.982099533081055
2007-09-19,21.164310455322266
2007-09-20,21.150283813476562
2007-09-21,21.276212692260742
2007-09-24,21.236858367919922
2007-09-25,20.888343811035156
2007-09-26,20.94736099243164
2007-09-27,21.219995498657227
2007-09-28,21.02324867248535
2007-10-01,21.388629913330078
2007-10-02,21.05416488647461
2007-10-03,20.93050193786621
2007-10-04,21.00919532775879
2007-10-05,21.110380172729492
2007-10-08,20.896780014038086
2007-10-09,21.31836700439453
2007-10-10,21.593807220458984
2007-10-11,21.487003326416016
2007-10-12,21.68936538696289
2007-10-15,21.86642837524414
2007-10-16,21.92264747619629
2007-10-17,21.782114028930664
2007-10-18,21.950754165649414
2007-10-19,20.91082763671875
2007-10-22,20.671932220458984
2007-10-23,20.967039108276367
2007-10-24,21.104759216308594
2007-10-25,21.304306030273438
2007-10-26,21.627527236938477
2007-10-29,21.731525421142578
2007-10-30,20.992340087890625
2007-10-31,21.5572566986084
2007-11-01,20.924880981445312
2007-11-02,21.31836700439453
2007-11-05,21.146915435791016
2007-11-06,21.852371215820312
2007-11-07,20.95299530029297
2007-11-08,21.31836700439453
2007-11-09,20.924880981445312
2007-11-12,19.913066864013672
2007-11-13,20.615711212158203
2007-11-14,20.584802627563477
2007-11-15,19.899017333984375
2007-11-16,20.421785354614258
2007-11-19,20.081697463989258
2007-11-20,20.728134155273438
2007-11-21,20.278440475463867
2007-11-23,20.812458038330078
2007-11-26,20.092945098876953
2007-11-27,19.870906829833984
2007-11-28,20.362760543823242
2007-11-29,20.587608337402344
2007-11-30,20.64944076538086
2007-12-03,20.728134155273438
2007-12-04,20.51734733581543
2007-12-05,20.969846725463867
2007-12-06,21.5432071685791
2007-12-07,21.41111946105957
2007-12-10,21.627527236938477
2007-12-11,21.093517303466797
2007-12-12,21.782114028930664
2007-12-13,21.835514068603516
2007-12-14,21.487003326416016
2007-12-17,21.10193634033203
2007-12-18,21.304306030273438
2007-12-19,21.509483337402344
2007-12-20,21.782114028930664
2007-12-21,22.34540557861328
2007-12-24,22.446840286254883
2007-12-26,22.697628021240234
2007-12-27,22.458110809326172
2007-12-28,22.646907806396484
2007-12-31,22.35948371887207
2008-01-02,22.401752471923828
2008-01-03,22.666637420654297
2008-01-04,21.83818817138672
2008-01-07,21.75365447998047
2008-01-08,21.373249053955078
2008-01-09,21.655027389526367
2008-01-10,21.56486701965332
2008-01-11,21.30280113220215
2008-01-14,21.725473403930664
2008-01-15,20.826589584350586
2008-01-16,20.133390426635742
2008-01-17,19.372581481933594
2008-01-18,19.414857864379883
2008-01-22,18.865367889404297
2008-01-23,19.040082931518555
2008-01-24,19.710729598999023
2008-01-25,19.358491897583008
2008-01-28,19.79808235168457
2008-01-29,20.020692825317383
2008-01-30,19.769901275634766
2008-01-31,19.612102508544922
2008-02-01,20.105222702026367
2008-02-04,20.119308471679688
2008-02-05,19.288049697875977
2008-02-06,19.02318572998047
2008-02-07,19.397945404052734
2008-02-08,19.68255043029785
2008-02-11,20.189760208129883
2008-02-12,20.178482055664062
2008-02-13,20.668785095214844
2008-02-14,20.49125862121582
2008-02-15,20.527904510498047
2008-02-19,21.204174041748047
2008-02-20,21.457778930664062
2008-02-21,20.86884880065918
2008-02-22,21.10555076599121
2008-02-25,21.70857048034668
2008-02-26,22.077699661254883
2008-02-27,21.790279388427734
2008-02-28,22.165067672729492
2008-02-29,21.429597854614258
2008-03-03,21.697296142578125
2008-03-04,21.27461814880371
2008-03-05,21.810016632080078
2008-03-06,21.373249053955078
2008-03-07,20.784324645996094
2008-03-10,20.527904510498047
2008-03-11,21.584585189819336
2008-03-12,21.10555076599121
2008-03-13,21.457778930664062
2008-03-14,21.06610870361328
2008-03-17,20.330650329589844
2008-03-18,21.218263626098633
2008-03-19,19.922061920166016
2008-03-20,20.010520935058594
2008-03-24,20.360933303833008
2008-03-25,20.56439781188965
2008-03-26,21.010902404785156
2008-03-27,20.7989501953125
2008-03-28,20.742429733276367
2008-03-31,20.9289493560791
2008-04-01,21.321767807006836
2008-04-02,21.61847496032715
2008-04-03,21.669347763061523
2008-04-04,21.84737777709961
2008-04-07,21.96324348449707
2008-04-08,22.211923599243164
2008-04-09,22.25431251525879
2008-04-10,22.211923599243164
2008-04-11,21.901065826416016
2008-04-14,22.404085159301758
2008-04-15,22.52278709411621
2008-04-16,23.285781860351562
2008-04-17,23.266002655029297
2008-04-18,23.6220645904541
2008-04-21,23.89053726196289
2008-04-22,23.901836395263672
2008-04-23,23.71533203125
2008-04-24,23.09362030029297
2008-04-25,23.421428680419922
2008-04-28,23.46099281311035
2008-04-29,22.932544708251953
2008-04-30,23.102096557617188
2008-05-01,22.59626007080078
2008-05-02,23.02297592163086
2008-05-05,23.35643196105957
2008-05-06,23.975313186645508
2008-05-07,23.52880859375
2008-05-08,24.000741958618164
2008-05-09,23.955543518066406
2008-05-12,23.82271385192871
2008-05-13,24.21269416809082
2008-05-14,23.935747146606445
2008-05-15,24.252256393432617
2008-05-16,25.13678741455078
2008-05-19,25.292207717895508
2008-05-20,25.543720245361328
2008-05-21,25.165037155151367
2008-05-22,24.79766082763672
2008-05-23,24.376596450805664
2008-05-27,24.218345642089844
2008-05-28,24.729846954345703
2008-05-29,24.054443359375
2008-05-30,24.30313491821289
2008-06-02,24.447246551513672
2008-06-03,23.9216251373291
2008-06-04,23.565563201904297
2008-06-05,24.79483413696289
2008-06-06,24.30877685546875
2008-06-09,25.02373504638672
2008-06-10,24.407672882080078
2008-06-11,24.557466506958008
2008-06-12,24.18444061279297
2008-06-13,24.472671508789062
2008-06-16,24.560283660888672
2008-06-17,24.967212677001953
2008-06-18,25.06331443786621
2008-06-19,24.46137809753418
2008-06-20,24.29646110534668
2008-06-23,25.25700569152832
2008-06-24,24.77814483642578
2008-06-25,24.684654235839844
2008-06-26,24.506135940551758
2008-06-27,24.72147560119629
2008-06-30,25.069990158081055
2008-07-01,25.174823760986328
2008-07-02,24.415477752685547
2008-07-03,24.055633544921875
2008-07-07,23.452112197875977
2008-07-08,23.063947677612305
2008-07-09,22.624755859375
2008-07-10,23.318954467773438
2008-07-11,23.17728042602539
2008-07-14,23.330284118652344
2008-07-15,22.34709358215332
2008-07-16,21.771907806396484
2008-07-17,21.41489601135254
2008-07-18,21.788909912109375
2008-07-21,22.44058609008789
2008-07-22,21.69540023803711
2008-07-23,20.90771484375
2008-07-24,20.85671615600586
2008-07-25,20.91337776184082
2008-07-28,20.99555015563965
2008-07-29,20.7462100982666
2008-07-30,21.98158073425293
2008-07-31,21.080547332763672
2008-08-01,21.07772445678711
2008-08-04,20.086027145385742
2008-08-05,20.236204147338867
2008-08-06,20.698049545288086
2008-08-07,20.45720672607422
2008-08-08,20.111528396606445
2008-08-11,20.103025436401367
2008-08-12,20.11436653137207
2008-08-13,20.825551986694336
2008-08-14,20.443037033081055
2008-08-15,20.060535430908203
2008-08-18,19.805522918701172
2008-08-19,20.516712188720703
2008-08-20,21.108884811401367
2008-08-21,21.63874053955078
2008-08-22,21.142894744873047
2008-08-25,20.86804962158203
2008-08-26,21.293060302734375
2008-08-27,21.630231857299805
2008-08-28,21.250560760498047
2008-08-29,21.151390075683594
2008-09-02,19.98969078063965
2008-09-03,19.913188934326172
2008-09-04,19.465513229370117
2008-09-05,19.386173248291016
2008-09-08,19.253007888793945
2008-09-09,17.92130470275879
2008-09-10,18.6268253326416
2008-09-11,18.893173217773438
2008-09-12,19.53067970275879
2008-09-15,18.03463363647461
2008-09-16,18.796823501586914
2008-09-17,18.402978897094727
2008-09-18,18.952669143676758
2008-09-19,20.253129959106445
2008-09-22,19.897815704345703
2008-09-23,19.24117660522461
2008-09-24,19.298032760620117
2008-09-25,19.7698974609375
2008-09-26,19.244022369384766
2008-09-29,16.95577621459961
2008-09-30,17.993301391601562
2008-10-01,17.697683334350586
2008-10-02,16.68857192993164
2008-10-03,16.48960304260254
2008-10-06,15.602728843688965
2008-10-07,14.747115135192871
2008-10-08,15.0256929397583
2008-10-09,12.86251449584961
2008-10-10,12.336641311645508
2008-10-13,14.369059562683105
2008-10-14,14.38612174987793
2008-10-15,12.308221817016602
2008-10-16,12.777242660522461
2008-10-17,13.058648109436035
2008-10-20,14.579410552978516
2008-10-21,13.917101860046387
2008-10-22,12.564048767089844
2008-10-23,13.23204517364502
2008-10-24,12.407703399658203
2008-10-27,11.614636421203613
2008-10-28,13.385544776916504
2008-10-29,13.681164741516113
2008-10-30,14.312212944030762
2008-10-31,14.610678672790527
2008-11-03,14.15871524810791
2008-11-04,15.07116985321045
2008-11-05,14.397486686706543
2008-11-06,13.530510902404785
2008-11-07,14.170088768005371
2008-11-10,14.218403816223145
2008-11-11,13.809082984924316
2008-11-12,12.677746772766113
2008-11-13,14.167242050170898
2008-11-14,13.578841209411621
2008-11-17,13.29742431640625
2008-11-18,13.669798851013184
2008-11-19,12.962003707885742
2008-11-20,11.358808517456055
2008-11-21,12.626585006713867
2008-11-24,13.539041519165039
2008-11-25,13.755071640014648
2008-11-26,14.525399208068848
2008-11-28,14.292309761047363
2008-12-01,12.771557807922363
2008-12-02,13.203619003295898
2008-12-03,13.212153434753418
2008-12-04,12.296845436096191
2008-12-05,12.552677154541016
2008-12-08,13.109813690185547
2008-12-09,13.240575790405273
2008-12-10,13.925628662109375
2008-12-11,13.860243797302246
2008-12-12,13.723804473876953
2008-12-15,13.644210815429688
2008-12-16,14.067756652832031
2008-12-17,13.97678279876709
2008-12-18,13.163822174072266
2008-12-19,13.143540382385254
2008-12-22,12.752087593078613
2008-12-23,12.780660629272461
2008-12-24,12.73208999633789
2008-12-26,12.903525352478027
2008-12-29,13.186391830444336
2008-12-30,13.506410598754883
2008-12-31,13.649283409118652
2009-01-02,14.329313278198242
2009-01-05,14.666470527648926
2009-01-06,14.8264741897583
2009-01-07,14.197880744934082
2009-01-08,14.380744934082031
2009-01-09,13.897865295410156
2009-01-12,13.349264144897461
2009-01-13,13.683562278747559
2009-01-14,13.02924633026123
2009-01-15,13.192112922668457
2009-01-16,13.297830581665039
2009-01-20,12.589219093322754
2009-01-21,13.434982299804688
2009-01-22,13.06639289855957
2009-01-23,13.446409225463867
2009-01-26,13.694994926452637
2009-01-27,13.717852592468262
2009-01-28,14.092158317565918
2009-01-29,13.594992637634277
2009-01-30,13.406412124633789
2009-02-02,13.192112922668457
2009-02-03,13.420696258544922
2009-02-04,13.546418190002441
