,XLB
2006-03-13,10.043437004089355
2006-03-14,10.229073524475098
2006-03-15,10.35069465637207
2006-03-16,10.366697311401367
2006-03-17,10.353185653686523
2006-03-20,10.330679893493652
2006-03-21,10.179509162902832
2006-03-22,10.285643577575684
2006-03-23,10.314593315124512
2006-03-24,10.308156967163086
2006-03-27,10.378921508789062
2006-03-28,10.292078018188477
2006-03-29,10.465757369995117
2006-03-30,10.504352569580078
2006-03-31,10.40464973449707
2006-04-03,10.533303260803223
2006-04-04,10.549376487731934
2006-04-05,10.694114685058594
2006-04-06,10.716623306274414
2006-04-07,10.552600860595703
2006-04-10,10.549376487731934
2006-04-11,10.472192764282227
2006-04-12,10.542949676513672
2006-04-13,10.597625732421875
2006-04-17,10.690896034240723
2006-04-18,10.983575820922852
2006-04-19,11.057549476623535
2006-04-20,10.954631805419922
2006-04-21,11.063984870910645
2006-04-24,11.02538776397705
2006-04-25,10.948197364807129
2006-04-26,10.94498348236084
2006-04-27,10.726277351379395
2006-04-28,10.774518966674805
2006-05-01,10.845277786254883
2006-05-02,10.951417922973633
2006-05-03,10.954631805419922
2006-05-04,11.063984870910645
2006-05-05,11.1411771774292
2006-05-08,11.182985305786133
2006-05-09,11.25696086883545
2006-05-10,11.260175704956055
2006-05-11,11.105793952941895
2006-05-12,10.867791175842285
2006-05-15,10.726277351379395
2006-05-16,10.729493141174316
2006-05-17,10.440025329589844
2006-05-18,10.330679893493652
2006-05-19,10.372485160827637
2006-05-22,10.147346496582031
2006-05-23,10.169864654541016
2006-05-24,10.12483024597168
2006-05-25,10.29851245880127
2006-05-26,10.472192764282227
2006-05-30,10.224535942077637
2006-05-31,10.340323448181152
2006-06-01,10.45289134979248
2006-06-02,10.552600860595703
2006-06-05,10.237401962280273
2006-06-06,10.150559425354004
2006-06-07,9.91899585723877
2006-06-08,9.886825561523438
2006-06-09,9.835369110107422
2006-06-12,9.680989265441895
2006-06-13,9.51696491241455
2006-06-14,9.642394065856934
2006-06-15,9.964017868041992
2006-06-16,9.904765129089355
2006-06-19,9.707252502441406
2006-06-20,9.749347686767578
2006-06-21,9.985713005065918
2006-06-22,9.933907508850098
2006-06-23,10.018095016479492
2006-06-26,10.047235488891602
2006-06-27,9.9209566116333
2006-06-28,9.946857452392578
2006-06-29,10.345124244689941
2006-06-30,10.39368724822998
2006-07-03,10.516727447509766
2006-07-05,10.390453338623047
2006-07-06,10.380738258361816
2006-07-07,10.299787521362305
2006-07-10,10.325692176818848
2006-07-11,10.312742233276367
2006-07-12,10.238268852233887
2006-07-13,9.95009994506836
2006-07-14,9.966285705566406
2006-07-17,9.83353328704834
2006-07-18,9.875622749328613
2006-07-19,10.141135215759277
2006-07-20,9.859437942504883
2006-07-21,9.729912757873535
2006-07-24,9.875622749328613
2006-07-25,10.02780818939209
2006-07-26,10.005138397216797
2006-07-27,9.784961700439453
2006-07-28,9.963047981262207
2006-07-31,10.005138397216797
2006-08-01,9.924193382263184
2006-08-02,10.082849502563477
2006-08-03,10.144369125366211
2006-08-04,10.095803260803223
2006-08-07,10.144369125366211
2006-08-08,10.037518501281738
2006-08-09,10.047235488891602
2006-08-10,10.073136329650879
2006-08-11,9.959808349609375
2006-08-14,9.933907508850098
2006-08-15,10.144369125366211
2006-08-16,10.322455406188965
2006-08-17,10.257695198059082
2006-08-18,10.257695198059082
2006-08-21,10.257695198059082
2006-08-22,10.286839485168457
2006-08-23,10.270651817321777
2006-08-24,10.189701080322266
2006-08-25,10.222081184387207
2006-08-28,10.212370872497559
2006-08-29,10.254459381103516
2006-08-30,10.257695198059082
2006-08-31,10.306268692016602
2006-09-01,10.422828674316406
2006-09-05,10.48435115814209
2006-09-06,10.354833602905273
2006-09-07,10.241510391235352
2006-09-08,10.280364036560059
2006-09-11,10.005138397216797
2006-09-12,10.12170696258545
2006-09-13,10.192937850952148
2006-09-14,10.16055965423584
2006-09-15,10.15176773071289
2006-09-18,10.275531768798828
2006-09-19,10.14525318145752
2006-09-20,10.23318862915039
2006-09-21,10.141992568969727
2006-09-22,10.13222599029541
2006-09-25,10.187591552734375
2006-09-26,10.389519691467285
2006-09-27,10.36672592163086
2006-09-28,10.396039009094238
2006-09-29,10.304842948913574
2006-10-02,10.324381828308105
2006-10-03,10.187591552734375
2006-10-04,10.203875541687012
2006-10-05,10.36672592163086
2006-10-06,10.415573120117188
2006-10-09,10.50025463104248
2006-10-10,10.549108505249023
2006-10-11,10.454658508300781
2006-10-12,10.562135696411133
2006-10-13,10.66635513305664
2006-10-16,10.744523048400879
2006-10-17,10.66961669921875
2006-10-18,10.630532264709473
2006-10-19,10.702184677124023
2006-10-20,10.643559455871582
2006-10-23,10.711954116821289
2006-10-24,10.835718154907227
2006-10-25,10.825949668884277
2006-10-26,10.848743438720703
