,XLRE
2017-01-30,22.160886764526367
2017-01-31,22.342775344848633
2017-02-01,22.09541893005371
2017-02-02,22.357328414916992
2017-02-03,22.502840042114258
2017-02-06,22.364606857299805
2017-02-07,22.32094955444336
2017-02-08,22.510116577148438
2017-02-09,22.604694366455078
2017-02-10,22.757476806640625
2017-02-13,22.86661148071289
2017-02-14,22.75020408630371
2017-02-15,22.684722900390625
2017-02-16,22.77930450439453
2017-02-17,22.84478187561035
2017-02-21,23.15762710571289
2017-02-22,23.07032012939453
2017-02-23,23.223106384277344
2017-02-24,23.339513778686523
2017-02-27,23.455915451049805
2017-02-28,23.383159637451172
2017-03-01,23.3249568939209
2017-03-02,23.25220489501953
2017-03-03,23.179452896118164
2017-03-06,23.084871292114258
2017-03-07,23.004846572875977
2017-03-08,22.66288948059082
2017-03-09,22.371877670288086
2017-03-10,22.350053787231445
2017-03-13,22.379152297973633
2017-03-14,22.350053787231445
2017-03-15,22.77930450439453
2017-03-16,22.728374481201172
2017-03-17,22.77083969116211
2017-03-20,22.792802810668945
2017-03-21,22.75619888305664
2017-03-22,22.807443618774414
2017-03-23,22.975847244262695
2017-03-24,22.953887939453125
2017-03-27,22.77083969116211
2017-03-28,22.902633666992188
2017-03-29,22.98317527770996
2017-03-30,23.034421920776367
2017-03-31,23.13692855834961
2017-04-03,23.166217803955078
2017-04-04,23.100324630737305
2017-04-05,23.13692855834961
2017-04-06,23.26872444152832
2017-04-07,23.298009872436523
2017-04-10,23.459091186523438
2017-04-11,23.568920135498047
2017-04-12,23.532306671142578
2017-04-13,23.481060028076172
2017-04-17,23.751964569091797
2017-04-18,23.81053352355957
2017-04-19,23.759286880493164
2017-04-20,23.751964569091797
2017-04-21,23.671430587768555
2017-04-24,23.4371280670166
2017-04-25,23.488384246826172
2017-04-26,23.290681838989258
2017-04-27,23.305334091186523
2017-04-28,23.173538208007812
2017-05-01,23.319976806640625
2017-05-02,23.32729721069336
2017-05-03,23.041746139526367
2017-05-04,23.06371307373047
2017-05-05,23.24675750732422
2017-05-08,23.122283935546875
2017-05-09,23.034421920776367
2017-05-10,23.158897399902344
2017-05-11,23.049076080322266
2017-05-12,22.961204528808594
2017-05-15,23.06371307373047
2017-05-16,22.946561813354492
2017-05-17,23.093000411987305
2017-05-18,23.13692855834961
2017-05-19,23.26872444152832
2017-05-22,23.32729721069336
2017-05-23,23.356584548950195
2017-05-24,23.488384246826172
2017-05-25,23.57623863220215
2017-05-26,23.42980194091797
2017-05-30,23.363910675048828
2017-05-31,23.32729721069336
2017-06-01,23.4005184173584
2017-06-02,23.60552978515625
2017-06-05,23.546955108642578
2017-06-06,23.4371280670166
2017-06-07,23.561594009399414
2017-06-08,23.451766967773438
2017-06-09,23.561594009399414
2017-06-12,23.715354919433594
2017-06-13,23.7739315032959
2017-06-14,23.847150802612305
2017-06-15,23.964292526245117
2017-06-16,23.95100975036621
2017-06-19,23.965774536132812
2017-06-20,23.921472549438477
2017-06-21,23.869800567626953
2017-06-22,23.884557723999023
2017-06-23,23.987924575805664
2017-06-26,24.098665237426758
2017-06-27,24.002687454223633
2017-06-28,24.03221893310547
2017-06-29,23.7885799407959
2017-06-30,23.77381134033203
2017-07-03,23.99530601501465
2017-07-05,23.70736312866211
2017-07-06,23.279138565063477
2017-07-07,23.412036895751953
2017-07-10,23.227455139160156
2017-07-11,23.190542221069336
2017-07-12,23.493253707885742
2017-07-13,23.53754997253418
2017-07-14,23.77381134033203
2017-07-17,23.82549476623535
2017-07-18,23.795955657958984
2017-07-19,23.973155975341797
2017-07-20,23.906709671020508
2017-07-21,23.95100975036621
2017-07-24,23.936235427856445
2017-07-25,23.936235427856445
2017-07-26,24.135583877563477
2017-07-27,24.113441467285156
2017-07-28,24.098665237426758
2017-07-31,24.061756134033203
2017-08-01,24.165119171142578
2017-08-02,24.046987533569336
2017-08-03,23.987924575805664
2017-08-04,24.061756134033203
2017-08-07,24.046987533569336
2017-08-08,23.936235427856445
2017-08-09,23.965774536132812
2017-08-10,23.751663208007812
2017-08-11,23.596614837646484
2017-08-14,23.987924575805664
2017-08-15,23.943628311157227
2017-08-16,24.017457962036133
2017-08-17,23.847640991210938
2017-08-18,23.67044448852539
2017-08-21,23.914093017578125
2017-08-22,23.89931869506836
2017-08-23,24.142969131469727
2017-08-24,24.098665237426758
2017-08-25,24.216794967651367
2017-08-28,24.091289520263672
2017-08-29,24.076515197753906
2017-08-30,24.18726921081543
2017-08-31,24.305402755737305
2017-09-01,24.305402755737305
2017-09-05,24.283246994018555
2017-09-06,24.32016372680664
2017-09-07,24.504745483398438
2017-09-08,24.512128829956055
2017-09-11,24.6893253326416
2017-09-12,24.42352867126465
2017-09-13,24.32016372680664
2017-09-14,24.48997688293457
2017-09-15,24.57623291015625
2017-09-18,24.434953689575195
2017-09-19,24.18956184387207
2017-09-20,24.122636795043945
2017-09-21,24.08545684814453
2017-09-22,23.877243041992188
2017-09-25,23.966476440429688
2017-09-26,23.988786697387695
2017-09-27,23.788015365600586
2017-09-28,23.959041595458984
2017-09-29,23.973920822143555
2017-10-02,23.884685516357422
2017-10-03,23.877243041992188
2017-10-04,24.08545684814453
2017-10-05,24.159822463989258
2017-10-06,24.092893600463867
2017-10-09,24.144947052001953
2017-10-10,24.182125091552734
2017-10-11,24.31597328186035
2017-10-12,24.48700523376465
2017-10-13,24.55392837524414
2017-10-16,24.434953689575195
2017-10-17,24.434953689575195
2017-10-18,24.390331268310547
2017-10-19,24.375465393066406
2017-10-20,24.338279724121094
2017-10-23,24.249046325683594
2017-10-24,24.092893600463867
2017-10-25,24.033401489257812
2017-10-26,23.89954948425293
2017-10-27,23.93674087524414
2017-10-30,24.08545684814453
2017-10-31,24.167255401611328
2017-11-01,24.144947052001953
2017-11-02,24.353153228759766
2017-11-03,24.353153228759766
2017-11-06,24.724964141845703
2017-11-07,24.95548439025879
2017-11-08,25.141376495361328
2017-11-09,25.141376495361328
2017-11-10,25.141376495361328
2017-11-13,25.215740203857422
2017-11-14,25.193431854248047
2017-11-15,25.00753402709961
2017-11-16,25.10419273376465
2017-11-17,24.95548439025879
2017-11-20,24.89598846435547
2017-11-21,25.029842376708984
2017-11-22,24.948041915893555
2017-11-24,25.03727912902832
2017-11-27,24.962915420532227
2017-11-28,24.903425216674805
2017-11-29,24.843936920166016
2017-11-30,24.87368392944336
2017-12-01,24.918291091918945
2017-12-04,24.591106414794922
2017-12-05,24.494434356689453
2017-12-06,24.53162384033203
2017-12-07,24.628293991088867
2017-12-08,24.687782287597656
2017-12-11,24.747264862060547
2017-12-12,24.85880470275879
2017-12-13,24.851369857788086
2017-12-14,24.87368392944336
2017-12-15,24.952619552612305
2017-12-18,25.03531837463379
2017-12-19,24.561670303344727
2017-12-20,24.298545837402344
2017-12-21,24.215845108032227
2017-12-22,24.37372398376465
2017-12-26,24.501537322998047
2017-12-27,24.599267959594727
2017-12-28,24.74211311340332
2017-12-29,24.76466941833496
2018-01-02,24.6218204498291
2018-01-03,24.62934112548828
2018-01-04,24.20832633972168
2018-01-05,24.260957717895508
2018-01-08,24.426355361938477
2018-01-09,24.148189544677734
2018-01-10,23.77227783203125
2018-01-11,23.621919631958008
2018-01-12,23.448993682861328
2018-01-16,23.561771392822266
2018-01-17,23.697093963623047
2018-01-18,23.471555709838867
2018-01-19,23.636951446533203
2018-01-22,23.86249351501465
2018-01-23,24.230884552001953
2018-01-24,24.16322135925293
2018-01-25,24.110593795776367
2018-01-26,24.17825698852539
2018-01-29,23.900081634521484
2018-01-30,23.802349090576172
2018-01-31,24.291030883789062
2018-02-01,23.847457885742188
2018-02-02,23.576812744140625
2018-02-05,22.967838287353516
2018-02-06,22.9227294921875
2018-02-07,22.817476272583008
2018-02-08,22.103260040283203
2018-02-09,22.622005462646484
2018-02-12,22.682153701782227
2018-02-13,22.847549438476562
2018-02-14,22.7047061920166
2018-02-15,22.91521453857422
2018-02-16,23.065574645996094
2018-02-20,22.832509994506836
2018-02-21,22.4114990234375
2018-02-22,22.667110443115234
2018-02-23,23.080612182617188
2018-02-26,23.163305282592773
2018-02-27,22.667110443115234
2018-02-28,22.637046813964844
2018-03-01,22.524274826049805
2018-03-02,22.449085235595703
2018-03-05,22.764856338500977
2018-03-06,22.85506820678711
2018-03-07,22.952804565429688
2018-03-08,23.133237838745117
2018-03-09,23.28360366821289
2018-03-12,23.396371841430664
2018-03-13,23.471555709838867
2018-03-14,23.516660690307617
2018-03-15,23.516660690307617
2018-03-16,23.639930725097656
2018-03-19,23.405494689941406
2018-03-20,23.39793586730957
2018-03-21,23.186189651489258
2018-03-22,23.102998733520508
2018-03-23,22.740005493164062
2018-03-26,23.050065994262695
2018-03-27,23.08787727355957
2018-03-28,23.511371612548828
2018-03-29,23.503807067871094
2018-04-02,23.2164306640625
2018-04-03,23.29962158203125
2018-04-04,23.571866989135742
2018-04-05,23.594554901123047
2018-04-06,23.352556228637695
2018-04-09,23.34499740600586
2018-04-10,23.186189651489258
2018-04-11,23.246686935424805
2018-04-12,22.974435806274414
2018-04-13,23.095434188842773
2018-04-16,23.201311111450195
2018-04-17,23.511371612548828
2018-04-18,23.450868606567383
2018-04-19,23.057626724243164
2018-04-20,22.85344123840332
2018-04-23,22.898820877075195
2018-04-24,22.9215087890625
2018-04-25,22.84588050842285
2018-04-26,23.14081573486328
2018-04-27,23.450868606567383
2018-04-30,23.360116958618164
2018-05-01,23.52649688720703
2018-05-02,23.420618057250977
2018-05-03,23.41305923461914
2018-05-04,23.677732467651367
2018-05-07,23.723119735717773
2018-05-08,23.55674171447754
2018-05-09,23.738235473632812
2018-05-10,23.95754623413086
2018-05-11,23.8441162109375
2018-05-14,23.677732467651367
2018-05-15,23.276939392089844
2018-05-16,23.2164306640625
2018-05-17,23.095434188842773
2018-05-18,23.11056137084961
2018-05-21,23.34499740600586
2018-05-22,23.37525177001953
2018-05-23,23.56430435180664
2018-05-24,23.473556518554688
2018-05-25,23.58699607849121
2018-05-29,23.647493362426758
2018-05-30,23.95754623413086
2018-05-31,23.881925582885742
2018-06-01,23.980236053466797
2018-06-04,24.214670181274414
2018-06-05,24.093671798706055
2018-06-06,24.161733627319336
2018-06-07,24.161733627319336
2018-06-08,24.244916915893555
2018-06-11,24.23735237121582
2018-06-12,24.37347412109375
2018-06-13,23.82898712158203
2018-06-14,24.055856704711914
2018-06-15,24.0169620513916
2018-06-18,23.994075775146484
2018-06-19,24.02458381652832
2018-06-20,24.283897399902344
2018-06-21,24.428808212280273
2018-06-22,24.64236831665039
2018-06-25,24.581344604492188
2018-06-26,24.71100425720215
2018-06-27,24.64236831665039
2018-06-28,24.886423110961914
2018-06-29,24.947433471679688
2018-07-02,24.80252456665039
2018-07-03,24.947433471679688
2018-07-05,25.275390625
2018-07-06,25.382171630859375
2018-07-09,25.145736694335938
2018-07-10,25.267765045166016
2018-07-11,25.19149398803711
2018-07-12,25.25251007080078
2018-07-13,25.168617248535156
2018-07-16,25.03133201599121
2018-07-17,24.86353874206543
2018-07-18,24.772016525268555
2018-07-19,25.008451461791992
2018-07-20,24.787273406982422
2018-07-23,24.718631744384766
2018-07-24,24.649988174438477
2018-07-25,24.894046783447266
2018-07-26,24.977943420410156
2018-07-27,24.749134063720703
2018-07-30,24.726259231567383
2018-07-31,25.206748962402344
2018-08-01,25.374542236328125
2018-08-02,25.25251007080078
2018-08-03,25.580469131469727
2018-08-06,25.527076721191406
2018-08-07,25.47368812561035
2018-08-08,25.313522338867188
2018-08-09,25.359285354614258
2018-08-10,25.1152286529541
2018-08-13,25.107593536376953
2018-08-14,25.206748962402344
2018-08-15,25.427927017211914
2018-08-16,25.6262264251709
2018-08-17,25.870283126831055
2018-08-20,25.90079116821289
2018-08-21,25.66436195373535
2018-08-22,25.50419807434082
2018-08-23,25.443185806274414
2018-08-24,25.61860466003418
2018-08-27,25.580469131469727
2018-08-28,25.893165588378906
2018-08-29,25.85503387451172
2018-08-30,25.717748641967773
2018-08-31,25.8169002532959
2018-09-04,25.588088989257812
2018-09-05,25.748254776000977
2018-09-06,25.832149505615234
2018-09-07,25.50419807434082
2018-09-10,25.641483306884766
2018-09-11,25.649099349975586
2018-09-12,25.671995162963867
2018-09-13,25.832149505615234
2018-09-14,25.610977172851562
2018-09-17,25.75588607788086
2018-09-18,25.603342056274414
2018-09-19,25.359285354614258
2018-09-20,25.549964904785156
2018-09-21,25.549959182739258
2018-09-24,25.04897689819336
2018-09-25,25.025856018066406
2018-09-26,24.748390197753906
2018-09-27,24.82546043395996
2018-09-28,25.133758544921875
2018-10-01,24.94108009338379
2018-10-02,24.863998413085938
2018-10-03,24.578826904296875
2018-10-04,24.46321678161621
2018-10-05,24.470922470092773
2018-10-08,24.78692626953125
2018-10-09,24.87171173095703
2018-10-10,24.4786319732666
2018-10-11,23.7618465423584
2018-10-12,23.746437072753906
2018-10-15,23.892868041992188
2018-10-16,24.339900970458984
2018-10-17,24.270530700683594
2018-10-18,24.278242111206055
2018-10-19,24.524873733520508
2018-10-22,24.17804718017578
2018-10-23,24.332191467285156
2018-10-24,24.61736297607422
2018-10-25,24.910247802734375
2018-10-26,24.26282501220703
2018-10-29,24.663606643676758
2018-10-30,25.072101593017578
2018-10-31,24.732973098754883
2018-11-01,24.82546043395996
2018-11-02,24.61736297607422
2018-11-05,25.025856018066406
2018-11-06,25.16459083557129
2018-11-07,25.442049026489258
2018-11-08,25.496009826660156
2018-11-09,25.526836395263672
2018-11-12,25.580781936645508
2018-11-13,25.634740829467773
2018-11-14,25.627033233642578
2018-11-15,25.426647186279297
2018-11-16,25.788883209228516
2018-11-19,25.858251571655273
2018-11-20,25.519126892089844
2018-11-21,25.503713607788086
2018-11-23,25.411222457885742
2018-11-26,25.465177536010742
2018-11-27,25.603910446166992
2018-11-28,25.812007904052734
2018-11-29,25.84283447265625
2018-11-30,26.089475631713867
2018-12-03,26.21278953552246
2018-12-04,25.8659610748291
2018-12-06,26.57503890991211
2018-12-07,26.174253463745117
2018-12-10,26.074060440063477
2018-12-11,26.120304107666016
2018-12-12,25.627033233642578
2018-12-13,25.80430793762207
2018-12-14,25.758054733276367
2018-12-17,24.794631958007812
2018-12-18,25.041275024414062
2018-12-19,24.810047149658203
2018-12-20,24.509462356567383
2018-12-21,24.134384155273438
2018-12-24,23.245424270629883
2018-12-26,23.98622703552246
2018-12-27,24.04081153869629
2018-12-28,24.1265869140625
2018-12-31,24.173370361328125
2019-01-02,23.619720458984375
2019-01-03,23.72889518737793
2019-01-04,23.970623016357422
2019-01-07,24.173370361328125
2019-01-08,24.59446144104004
2019-01-09,24.493087768554688
2019-01-10,24.882978439331055
2019-01-11,24.929765701293945
2019-01-14,24.851789474487305
2019-01-15,25.132511138916016
2019-01-16,25.249479293823242
2019-01-17,25.37424659729004
2019-01-18,25.46782112121582
2019-01-22,25.42102813720703
2019-01-23,25.436628341674805
2019-01-24,25.538002014160156
2019-01-25,25.834318161010742
2019-01-28,26.091644287109375
2019-01-29,26.294397354125977
2019-01-30,26.512733459472656
2019-01-31,26.770071029663086
2019-02-01,26.606304168701172
2019-02-04,26.762258529663086
2019-02-05,26.94161605834961
2019-02-06,26.7310733795166
2019-02-07,26.95720863342285
2019-02-08,26.95720863342285
2019-02-11,27.035186767578125
2019-02-12,26.848047256469727
2019-02-13,27.02739715576172
2019-02-14,27.128761291503906
2019-02-15,27.29252052307129
2019-02-19,27.323713302612305
2019-02-20,27.152156829833984
2019-02-21,27.198945999145508
2019-02-22,27.354902267456055
2019-02-25,27.128761291503906
2019-02-26,27.074180603027344
2019-02-27,26.988405227661133
2019-02-28,27.066381454467773
2019-03-01,27.035186767578125
2019-03-04,27.14435577392578
2019-03-05,27.222339630126953
2019-03-06,27.152156829833984
2019-03-07,27.128761291503906
2019-03-08,27.152156829833984
2019-03-11,27.5732421875
2019-03-12,27.721403121948242
2019-03-13,27.85396957397461
2019-03-14,27.92414093017578
2019-03-15,27.809650421142578
2019-03-18,27.66847801208496
2019-03-19,27.590055465698242
2019-03-20,27.715524673461914
2019-03-21,28.209613800048828
2019-03-22,28.076284408569336
2019-03-25,28.09981346130371
2019-03-26,28.272357940673828
2019-03-27,28.178241729736328
2019-03-28,28.413516998291016
2019-03-29,28.405683517456055
2019-04-01,28.31940460205078
2019-04-02,28.562517166137695
2019-04-03,28.531160354614258
2019-04-04,28.44489288330078
2019-04-05,28.664478302001953
2019-04-08,28.523319244384766
2019-04-09,28.437044143676758
2019-04-10,28.664478302001953
2019-04-11,28.62527084350586
2019-04-12,28.782121658325195
2019-04-15,28.60957908630371
2019-04-16,27.93512725830078
2019-04-17,27.644956588745117
2019-04-18,27.864538192749023
2019-04-22,27.558683395385742
2019-04-23,27.87238121032715
2019-04-24,28.06844711303711
2019-04-25,28.037076950073242
2019-04-26,28.225305557250977
2019-04-29,27.93512725830078
2019-04-30,28.256671905517578
2019-05-01,28.256671905517578
2019-05-02,28.311569213867188
2019-05-03,28.50762939453125
2019-05-06,28.389989852905273
2019-05-07,27.903749465942383
2019-05-08,27.903749465942383
2019-05-09,27.997861862182617
2019-05-10,28.31940460205078
2019-05-13,28.31940460205078
2019-05-14,28.42136001586914
2019-05-15,28.60957908630371
2019-05-16,28.774280548095703
2019-05-17,28.735063552856445
2019-05-20,28.272357940673828
2019-05-21,28.50762939453125
2019-05-22,28.640949249267578
2019-05-23,28.782121658325195
2019-05-24,28.82133674621582
2019-05-28,28.523319244384766
2019-05-29,28.19393539428711
2019-05-30,28.36646270751953
2019-05-31,28.60173988342285
2019-06-03,28.711538314819336
2019-06-04,28.554685592651367
2019-06-05,29.20561408996582
2019-06-06,29.26051139831543
2019-06-07,29.354623794555664
2019-06-10,29.25266456604004
2019-06-11,29.30757713317871
2019-06-12,29.41737174987793
2019-06-13,29.456584930419922
2019-06-14,29.582063674926758
2019-06-17,29.903602600097656
2019-06-18,29.817340850830078
2019-06-19,30.01340103149414
2019-06-20,30.193777084350586
2019-06-21,29.856246948242188
2019-06-24,29.706050872802734
2019-06-25,29.30291175842285
2019-06-26,28.733766555786133
2019-06-27,28.970924377441406
2019-06-28,29.06576919555664
2019-07-01,29.01043701171875
2019-07-02,29.547962188720703
2019-07-03,29.974822998046875
2019-07-05,29.808822631835938
2019-07-08,29.91948127746582
2019-07-09,30.07756233215332
2019-07-10,30.24357795715332
2019-07-11,29.856246948242188
2019-07-12,29.7376766204834
2019-07-15,29.777198791503906
2019-07-16,29.72977066040039
2019-07-17,29.579578399658203
2019-07-18,29.571680068969727
2019-07-19,29.0894775390625
2019-07-22,29.057857513427734
2019-07-23,29.34243392944336
2019-07-24,29.31871223449707
2019-07-25,29.192245483398438
2019-07-26,29.2871036529541
2019-07-29,29.39777183532715
2019-07-30,29.690250396728516
2019-07-31,29.571680068969727
2019-08-01,29.642812728881836
2019-08-02,29.87205696105957
2019-08-05,29.30291175842285
2019-08-06,29.666526794433594
2019-08-07,29.94319725036621
2019-08-08,30.41748046875
2019-08-09,30.409578323364258
2019-08-12,30.385866165161133
2019-08-13,30.401676177978516
2019-08-14,29.927383422851562
2019-08-15,30.346345901489258
2019-08-16,30.559770584106445
2019-08-19,30.836437225341797
2019-08-20,30.60718536376953
2019-08-21,30.733671188354492
2019-08-22,30.883861541748047
2019-08-23,30.496522903442383
2019-08-26,30.781097412109375
2019-08-27,30.678327560424805
2019-08-28,30.765281677246094
2019-08-29,30.986621856689453
2019-08-30,30.994529724121094
2019-09-03,31.43718719482422
2019-09-04,31.698047637939453
2019-09-05,31.4213924407959
2019-09-06,31.46090316772461
2019-09-09,31.223766326904297
2019-09-10,30.765281677246094
2019-09-11,30.69414520263672
2019-09-12,30.875959396362305
2019-09-13,30.504438400268555
2019-09-16,30.820632934570312
2019-09-17,31.255388259887695
2019-09-18,31.160526275634766
2019-09-19,31.263290405273438
2019-09-20,31.13039207458496
2019-09-23,31.241796493530273
2019-09-24,31.20201301574707
2019-09-25,31.170183181762695
2019-09-26,31.472570419311523
2019-09-27,31.265674591064453
2019-09-30,31.30545997619629
2019-10-01,31.03490447998047
2019-10-02,30.84391975402832
2019-10-03,31.209980010986328
2019-10-04,31.35321044921875
2019-10-07,31.297508239746094
2019-10-08,31.146303176879883
2019-10-09,31.241796493530273
2019-10-10,31.32138442993164
2019-10-11,31.217933654785156
2019-10-14,31.265674591064453
2019-10-15,31.289541244506836
2019-10-16,31.24976348876953
2019-10-17,31.45665740966797
2019-10-18,31.75905418395996
2019-10-21,31.97390365600586
2019-10-22,31.8784236907959
2019-10-23,31.934125900268555
2019-10-24,31.81475830078125
2019-10-25,31.424827575683594
2019-10-28,31.090604782104492
2019-10-29,31.170183181762695
2019-10-30,31.400968551635742
2019-10-31,31.297508239746094
2019-11-01,31.217933654785156
2019-11-04,30.867794036865234
2019-11-05,30.334625244140625
2019-11-06,30.44603729248047
2019-11-07,30.11977767944336
2019-11-08,30.064064025878906
2019-11-11,30.11977767944336
2019-11-12,29.92083168029785
2019-11-13,30.223220825195312
2019-11-14,30.525617599487305
2019-11-15,30.676803588867188
2019-11-18,30.84391975402832
2019-11-19,30.90758514404297
2019-11-20,30.923492431640625
2019-11-21,30.509695053100586
2019-11-22,30.334625244140625
2019-11-25,30.35851287841797
2019-11-26,30.78026008605957
2019-11-27,30.875743865966797
2019-11-29,30.75638771057129
2019-12-02,30.191390991210938
2019-12-03,30.438085556030273
2019-12-04,30.597238540649414
2019-12-05,30.64497184753418
2019-12-06,30.652935028076172
2019-12-09,30.692716598510742
2019-12-10,30.477869033813477
2019-12-11,30.247093200683594
2019-12-12,29.881031036376953
2019-12-13,29.912874221801758
2019-12-16,30.14364242553711
2019-12-17,29.817378997802734
2019-12-18,30.23912811279297
2019-12-19,30.525617599487305
2019-12-20,30.76131248474121
2019-12-23,30.576292037963867
2019-12-24,30.61651611328125
2019-12-26,30.801532745361328
2019-12-27,30.914146423339844
2019-12-30,30.8900146484375
2019-12-31,31.107223510742188
2020-01-02,30.745220184326172
2020-01-03,30.970462799072266
2020-01-06,30.97850227355957
2020-01-07,30.640649795532227
2020-01-08,30.793487548828125
2020-01-09,30.785446166992188
2020-01-10,31.083080291748047
2020-01-13,31.461164474487305
2020-01-14,31.308324813842773
2020-01-15,31.525514602661133
2020-01-16,31.80706214904785
2020-01-17,31.84729766845703
2020-01-21,32.169063568115234
2020-01-22,31.91164207458496
2020-01-23,32.21732711791992
2020-01-24,32.169063568115234
2020-01-27,32.03229904174805
2020-01-28,32.11275100708008
2020-01-29,31.94382095336914
2020-01-30,32.016212463378906
2020-01-31,31.557697296142578
2020-02-03,31.58987045288086
2020-02-04,32.00012969970703
2020-02-05,31.975997924804688
2020-02-06,32.11275100708008
2020-02-07,32.12883758544922
2020-02-10,32.49887466430664
2020-02-11,32.89305114746094
2020-02-12,33.10220718383789
2020-02-13,33.30331039428711
2020-02-14,33.68942642211914
2020-02-18,33.65726089477539
2020-02-19,33.18263626098633
2020-02-20,33.552677154541016
2020-02-21,33.72964859008789
2020-02-24,33.279170989990234
2020-02-25,32.44255828857422
2020-02-26,32.1610107421875
2020-02-27,30.343006134033203
2020-02-28,29.59488868713379
2020-03-02,31.06699562072754
2020-03-03,31.04286003112793
2020-03-04,32.24950408935547
2020-03-05,31.509431838989258
2020-03-06,30.970462799072266
2020-03-09,28.78241539001465
2020-03-10,30.18211555480957
2020-03-11,28.565221786499023
2020-03-12,26.11171531677246
2020-03-13,28.404340744018555
2020-03-16,23.859325408935547
2020-03-17,25.307289123535156
2020-03-18,23.529502868652344
2020-03-19,23.15947151184082
2020-03-20,21.84825325012207
2020-03-23,20.634193420410156
2020-03-24,22.43340301513672
2020-03-25,23.430261611938477
2020-03-26,25.229473114013672
2020-03-27,25.2943058013916
2020-03-30,25.95077896118164
2020-03-31,25.124109268188477
2020-04-01,23.600461959838867
2020-04-02,23.948955535888672
2020-04-03,23.746335983276367
2020-04-06,25.464502334594727
2020-04-07,25.47260856628418
2020-04-08,27.385286331176758
2020-04-09,28.795473098754883
2020-04-13,27.474437713623047
2020-04-14,28.390249252319336
2020-04-15,27.2961368560791
2020-04-16,27.11783218383789
2020-04-17,27.99312400817871
2020-04-20,26.95574378967285
2020-04-21,26.55861473083496
2020-04-22,27.02057647705078
2020-04-23,26.712604522705078
2020-04-24,26.80986213684082
2020-04-27,27.5878963470459
2020-04-28,27.61220932006836
2020-04-29,27.685152053833008
2020-04-30,27.490638732910156
2020-05-01,26.64776611328125
2020-05-04,26.63156509399414
2020-05-05,26.801759719848633
2020-05-06,26.30738067626953
2020-05-07,26.54241180419922
2020-05-08,27.028682708740234
2020-05-11,26.704504013061523
2020-05-12,25.56985855102539
2020-05-13,25.16463851928711
2020-05-14,25.19705581665039
2020-05-15,25.10790252685547
2020-05-18,26.331695556640625
2020-05-19,25.82110595703125
2020-05-20,26.064241409301758
2020-05-21,25.9345703125
2020-05-22,26.501888275146484
2020-05-26,27.34476661682129
2020-05-27,27.92828941345215
2020-05-28,28.244369506835938
2020-05-29,28.082277297973633
2020-06-01,28.64148712158203
2020-06-02,28.827892303466797
2020-06-03,29.516775131225586
2020-06-04,28.965665817260742
2020-06-05,30.027374267578125
2020-06-08,30.6838321685791
2020-06-09,30.327234268188477
2020-06-10,29.759910583496094
2020-06-11,27.92018699645996
2020-06-12,28.8035831451416
2020-06-15,29.168289184570312
2020-06-16,29.654550552368164
2020-06-17,29.306066513061523
2020-06-18,28.94135284423828
2020-06-19,28.649587631225586
2020-06-22,28.567928314208984
2020-06-23,28.461755752563477
2020-06-24,27.734901428222656
2020-06-25,28.028913497924805
2020-06-26,27.547054290771484
2020-06-29,28.020740509033203
2020-06-30,28.429092407226562
2020-07-01,29.204946517944336
2020-07-02,29.106943130493164
2020-07-06,29.139610290527344
2020-07-07,28.665925979614258
2020-07-08,28.64959144592285
2020-07-09,28.55159568786621
2020-07-10,28.584259033203125
2020-07-13,28.135082244873047
2020-07-14,28.412755966186523
2020-07-15,28.54341697692871
2020-07-16,28.20858383178711
2020-07-17,28.600595474243164
2020-07-20,28.331085205078125
2020-07-21,28.339250564575195
2020-07-22,28.682260513305664
2020-07-23,28.53526496887207
2020-07-24,28.420921325683594
2020-07-27,28.755762100219727
2020-07-28,29.335615158081055
2020-07-29,29.890966415405273
2020-07-30,29.645959854125977
2020-07-31,29.613290786743164
2020-08-03,29.139610290527344
2020-08-04,29.572452545166016
2020-08-05,29.351947784423828
2020-08-06,29.40911865234375
2020-08-07,29.80929946899414
2020-08-10,29.760290145874023
2020-08-11,29.188610076904297
2020-08-12,29.556121826171875
2020-08-13,29.213109970092773
2020-08-14,29.286619186401367
2020-08-17,29.547958374023438
2020-08-18,29.515291213989258
2020-08-19,28.91093635559082
2020-08-20,29.221282958984375
2020-08-21,29.31928825378418
2020-08-24,29.360124588012695
2020-08-25,29.4499568939209
2020-08-26,29.245777130126953
2020-08-27,29.637792587280273
2020-08-28,29.866470336914062
2020-08-31,29.605121612548828
2020-09-01,29.556121826171875
2020-09-02,30.2176456451416
2020-09-03,29.7112979888916
2020-09-04,29.605121612548828
2020-09-08,29.229455947875977
2020-09-09,29.547958374023438
2020-09-10,29.131441116333008
2020-09-11,29.033437728881836
2020-09-14,29.743959426879883
2020-09-15,30.135974884033203
2020-09-16,30.331979751586914
2020-09-17,29.662294387817383
2020-09-18,29.07427215576172
2020-09-21,28.296220779418945
2020-09-22,28.63306999206543
2020-09-23,27.81146240234375
2020-09-24,27.942913055419922
2020-09-25,28.48517417907715
2020-09-28,28.9781494140625
2020-09-29,28.830263137817383
2020-09-30,28.9781494140625
2020-10-01,29.45467758178711
2020-10-02,29.931215286254883
2020-10-05,30.09553337097168
2020-10-06,29.840839385986328
2020-10-07,29.92299461364746
2020-10-08,30.424177169799805
2020-10-09,30.342016220092773
2020-10-12,30.498125076293945
