,XLF
2005-02-01,15.964369773864746
2005-02-02,15.964369773864746
2005-02-03,15.890340805053711
2005-02-04,16.080705642700195
2005-02-07,16.096580505371094
2005-02-08,16.033119201660156
2005-02-09,15.990816116333008
2005-02-10,16.038408279418945
2005-02-11,16.165319442749023
2005-02-14,16.13888168334961
2005-02-15,16.175891876220703
2005-02-16,16.06484603881836
2005-02-17,15.922067642211914
2005-02-18,15.752857208251953
2005-02-22,15.520182609558105
2005-02-23,15.662962913513184
2005-02-24,15.684109687805176
2005-02-25,15.84274959564209
2005-02-28,15.689404487609863
2005-03-01,15.84274959564209
2005-03-02,15.795160293579102
2005-03-03,15.768726348876953
2005-03-04,15.969651222229004
2005-03-07,15.969651222229004
2005-03-08,15.943222045898438
2005-03-09,15.74756908416748
2005-03-10,15.837456703186035
2005-03-11,15.699968338012695
2005-03-14,15.784581184387207
2005-03-15,15.678823471069336
2005-03-16,15.520182609558105
2005-03-17,15.477880477905273
2005-03-18,15.400798797607422
2005-03-21,15.26258373260498
2005-03-22,14.98082160949707
2005-03-23,15.012716293334961
2005-03-24,14.938289642333984
2005-03-28,15.044610023498535
2005-03-29,14.991456985473633
2005-03-30,15.177511215209961
2005-03-31,15.092455863952637
2005-04-01,14.885129928588867
2005-04-04,14.991456985473633
2005-04-05,15.033978462219238
2005-04-06,15.134990692138672
2005-04-07,15.193461418151855
2005-04-08,15.055241584777832
2005-04-11,15.087139129638672
2005-04-12,15.294476509094238
2005-04-13,15.071200370788574
2005-04-14,14.901084899902344
2005-04-15,14.741594314575195
2005-04-18,14.863868713378906
2005-04-19,14.885129928588867
2005-04-20,14.699069023132324
2005-04-21,14.784127235412598
2005-04-22,14.746912002563477
2005-04-25,14.932976722717285
2005-04-26,14.847916603088379
2005-04-27,15.055241584777832
2005-04-28,14.890446662902832
2005-04-29,15.119037628173828
2005-05-02,15.156250953674316
2005-05-03,15.172208786010742
2005-05-04,15.464592933654785
2005-05-05,15.395478248596191
2005-05-06,15.283846855163574
2005-05-09,15.416738510131836
2005-05-10,15.214734077453613
2005-05-11,15.283846855163574
2005-05-12,15.140303611755371
2005-05-13,15.007399559020996
2005-05-16,15.273202896118164
2005-05-17,15.368895530700684
2005-05-18,15.549643516540527
2005-05-19,15.565595626831055
2005-05-20,15.549643516540527
2005-05-23,15.570913314819336
2005-05-24,15.517748832702637
2005-05-25,15.464592933654785
2005-05-26,15.565595626831055
2005-05-27,15.592178344726562
2005-05-31,15.565595626831055
2005-06-01,15.68786334991455
2005-06-02,15.645339012145996
2005-06-03,15.565595626831055
2005-06-06,15.602810859680176
2005-06-07,15.592178344726562
2005-06-08,15.602810859680176
2005-06-09,15.650650978088379
2005-06-10,15.602810859680176
2005-06-13,15.602810859680176
2005-06-14,15.645339012145996
2005-06-15,15.682544708251953
2005-06-16,15.762292861938477
2005-06-17,15.845181465148926
2005-06-20,15.807754516601562
2005-06-21,15.866570472717285
2005-06-22,15.845181465148926
2005-06-23,15.70079517364502
2005-06-24,15.674060821533203
2005-06-27,15.668702125549316
2005-06-28,15.786356925964355
2005-06-29,15.861224174499512
2005-06-30,15.759620666503906
2005-07-01,15.775657653808594
2005-07-05,15.904010772705078
2005-07-06,15.786356925964355
2005-07-07,15.818442344665527
2005-07-08,15.978874206542969
2005-07-11,16.048389434814453
2005-07-12,16.048389434814453
2005-07-13,16.11791229248047
2005-07-14,16.198129653930664
2005-07-15,16.240903854370117
2005-07-18,16.069782257080078
2005-07-19,16.064435958862305
2005-07-20,16.123262405395508
2005-07-21,16.037694931030273
2005-07-22,16.123262405395508
2005-07-25,16.059080123901367
2005-07-26,16.080476760864258
2005-07-27,16.101869583129883
2005-07-28,16.149999618530273
2005-07-29,16.005613327026367
2005-08-01,16.005613327026367
2005-08-02,16.123262405395508
2005-08-03,16.1446533203125
2005-08-04,16.032344818115234
2005-08-05,15.850528717041016
2005-08-08,15.786356925964355
2005-08-09,15.887959480285645
2005-08-10,15.871918678283691
2005-08-11,15.930739402770996
2005-08-12,15.887959480285645
2005-08-15,15.962827682495117
2005-08-16,15.855876922607422
2005-08-17,15.893305778503418
2005-08-18,15.88261604309082
2005-08-19,15.909350395202637
2005-08-22,15.952130317687988
2005-08-23,15.850528717041016
2005-08-24,15.668702125549316
2005-08-25,15.748922348022461
2005-08-26,15.583135604858398
2005-08-29,15.706144332885742
2005-08-30,15.567095756530762
2005-08-31,15.743571281433105
2005-09-01,15.781007766723633
2005-09-02,15.770308494567871
2005-09-06,15.962827682495117
2005-09-07,15.925390243530273
2005-09-08,15.83448600769043
2005-09-09,15.973527908325195
2005-09-12,16.021657943725586
2005-09-13,15.887959480285645
2005-09-14,15.871918678283691
2005-09-15,15.88261604309082
2005-09-16,16.109600067138672
2005-09-19,15.964373588562012
2005-09-20,15.878317832946777
2005-09-21,15.61474895477295
2005-09-22,15.73308277130127
2005-09-23,15.786873817443848
2005-09-26,15.700810432434082
2005-09-27,15.754596710205078
2005-09-28,15.62551498413086
2005-09-29,15.915964126586914
2005-09-30,15.878317832946777
2005-10-03,15.84066390991211
2005-10-04,15.641636848449707
2005-10-05,15.57709789276123
2005-10-06,15.62012767791748
2005-10-07,15.673909187316895
2005-10-10,15.507166862487793
2005-10-11,15.458763122558594
2005-10-12,15.38884449005127
2005-10-13,15.464147567749023
2005-10-14,15.636255264282227
2005-10-17,15.652400016784668
2005-10-18,15.528684616088867
2005-10-19,15.84066390991211
2005-10-20,15.700810432434082
2005-10-21,15.792255401611328
2005-10-24,16.104223251342773
2005-10-25,16.012784957885742
2005-10-26,16.1203556060791
2005-10-27,16.028919219970703
2005-10-28,16.303241729736328
2005-10-31,16.362403869628906
2005-11-01,16.303241729736328
2005-11-02,16.437700271606445
2005-11-03,16.448469161987305
2005-11-04,16.47536849975586
2005-11-07,16.61520767211914
2005-11-08,16.566797256469727
2005-11-09,16.609834671020508
2005-11-10,16.943317413330078
2005-11-11,17.00249481201172
2005-11-14,17.01325035095215
2005-11-15,16.857257843017578
2005-11-16,16.765817642211914
2005-11-17,16.96483612060547
2005-11-18,17.050901412963867
2005-11-21,17.131582260131836
2005-11-22,17.28218650817871
2005-11-23,17.416654586791992
2005-11-25,17.454309463500977
2005-11-28,17.373628616333008
2005-11-29,17.362869262695312
2005-11-30,17.142335891723633
2005-12-01,17.233779907226562
2005-12-02,17.271425247192383
2005-12-05,17.23915672302246
2005-12-06,17.18537139892578
2005-12-07,17.04552459716797
2005-12-08,17.034765243530273
2005-12-09,17.158475875854492
2005-12-12,17.083173751831055
2005-12-13,17.303701400756836
2005-12-14,17.368255615234375
2005-12-15,17.271425247192383
2005-12-16,17.313657760620117
2005-12-19,17.162073135375977
2005-12-20,17.237871170043945
2005-12-21,17.286584854125977
2005-12-22,17.40569305419922
2005-12-23,17.427350997924805
2005-12-27,17.29199981689453
2005-12-28,17.25410270690918
2005-12-29,17.237871170043945
2005-12-30,17.145830154418945
2006-01-03,17.432769775390625
2006-01-04,17.416521072387695
2006-01-05,17.47607421875
2006-01-06,17.578935623168945
2006-01-09,17.627653121948242
2006-01-10,17.64390754699707
2006-01-11,17.74135971069336
2006-01-12,17.616836547851562
2006-01-13,17.606008529663086
2006-01-17,17.421934127807617
2006-01-18,17.37320899963379
2006-01-19,17.31907081604004
2006-01-20,16.95633888244629
2006-01-23,16.999645233154297
2006-01-24,17.0754451751709
2006-01-25,17.107927322387695
2006-01-26,17.400287628173828
2006-01-27,17.416521072387695
2006-01-30,17.36238670349121
2006-01-31,17.29741859436035
2006-02-01,17.286584854125977
2006-02-02,17.1674861907959
2006-02-03,17.09710121154785
2006-02-06,17.145830154418945
2006-02-07,17.03213119506836
2006-02-08,17.14041519165039
2006-02-09,17.1837215423584
2006-02-10,17.281179428100586
2006-02-13,17.216205596923828
2006-02-14,17.421934127807617
2006-02-15,17.524799346923828
2006-02-16,17.627653121948242
2006-02-17,17.557281494140625
2006-02-21,17.503143310546875
2006-02-22,17.833398818969727
2006-02-23,17.76842498779297
2006-02-24,17.80632209777832
2006-02-27,17.838802337646484
2006-02-28,17.66556167602539
2006-03-01,17.75760269165039
2006-03-02,17.649320602416992
2006-03-03,17.606008529663086
2006-03-06,17.55185890197754
2006-03-07,17.61141586303711
2006-03-08,17.62225341796875
2006-03-09,17.513973236083984
2006-03-10,17.670978546142578
2006-03-13,17.67638397216797
2006-03-14,17.88212013244629
2006-03-15,17.90376853942871
2006-03-16,17.963319778442383
2006-03-17,18.01612091064453
2006-03-20,18.027006149291992
2006-03-21,17.847389221191406
2006-03-22,17.988910675048828
2006-03-23,17.90181541442871
2006-03-24,17.896379470825195
2006-03-27,17.885494232177734
2006-03-28,17.7385311126709
2006-03-29,17.820171356201172
2006-03-30,17.71131134033203
2006-03-31,17.716764450073242
2006-04-03,17.743982315063477
2006-04-04,17.934476852416992
2006-04-05,17.967130661010742
2006-04-06,17.90181541442871
2006-04-07,17.733089447021484
2006-04-10,17.7657470703125
2006-04-11,17.613340377807617
2006-04-12,17.651451110839844
2006-04-13,17.678661346435547
2006-04-17,17.662324905395508
2006-04-18,17.988910675048828
2006-04-19,18.010677337646484
2006-04-20,18.048776626586914
2006-04-21,18.027006149291992
2006-04-24,18.032455444335938
2006-04-25,17.92359161376953
2006-04-26,18.027006149291992
2006-04-27,18.310043334960938
2006-04-28,18.484214782714844
2006-05-01,18.195743560791016
2006-05-02,18.310043334960938
2006-05-03,18.293716430664062
2006-05-04,18.331809997558594
2006-05-05,18.593074798583984
2006-05-08,18.516864776611328
2006-05-09,18.549522399902344
2006-05-10,18.56041717529297
2006-05-11,18.2556095123291
2006-05-12,18.07054901123047
2006-05-15,18.195743560791016
2006-05-16,18.173961639404297
2006-05-17,17.80929183959961
2006-05-18,17.651451110839844
2006-05-19,17.743982315063477
2006-05-22,17.700429916381836
2006-05-23,17.613340377807617
2006-05-24,17.624231338500977
2006-05-25,17.782087326049805
2006-05-26,17.929033279418945
2006-05-30,17.662324905395508
2006-05-31,17.787521362304688
2006-06-01,17.99435043334961
2006-06-02,18.097768783569336
2006-06-05,17.803842544555664
2006-06-06,17.760303497314453
2006-06-07,17.820171356201172
2006-06-08,17.85283088684082
2006-06-09,17.792966842651367
2006-06-12,17.59701919555664
2006-06-13,17.254112243652344
2006-06-14,17.15069007873535
2006-06-15,17.53169822692871
2006-06-16,17.420574188232422
2006-06-19,17.30011558532715
2006-06-20,17.349390029907227
2006-06-21,17.49174690246582
2006-06-22,17.426036834716797
2006-06-23,17.31106948852539
2006-06-26,17.4643611907959
2006-06-27,17.294641494750977
2006-06-28,17.387712478637695
2006-06-29,17.7545223236084
2006-06-30,17.705245971679688
2006-07-03,17.913284301757812
2006-07-05,17.743572235107422
2006-07-06,17.798322677612305
2006-07-07,17.710729598999023
2006-07-10,17.83116340637207
2006-07-11,17.836639404296875
2006-07-12,17.661453247070312
2006-07-13,17.38223648071289
2006-07-14,17.31106948852539
2006-07-17,17.34391975402832
2006-07-18,17.38223648071289
2006-07-19,17.84211540222168
2006-07-20,17.770950317382812
2006-07-21,17.672401428222656
2006-07-24,17.902345657348633
2006-07-25,17.94614028930664
2006-07-26,17.924240112304688
2006-07-27,17.820220947265625
2006-07-28,18.137758255004883
2006-07-31,18.11038589477539
2006-08-01,18.055635452270508
2006-08-02,18.088481903076172
2006-08-03,18.165122985839844
2006-08-04,18.203449249267578
2006-08-07,18.165122985839844
2006-08-08,18.033735275268555
2006-08-09,17.820220947265625
2006-08-10,17.907817840576172
2006-08-11,17.853069305419922
2006-08-14,17.874969482421875
2006-08-15,18.176074981689453
2006-08-16,18.274625778198242
2006-08-17,18.334842681884766
2006-08-18,18.362215042114258
2006-08-21,18.291046142578125
2006-08-22,18.285558700561523
2006-08-23,18.230817794799805
2006-08-24,18.291046142578125
2006-08-25,18.192501068115234
2006-08-28,18.323896408081055
2006-08-29,18.24724006652832
2006-08-30,18.302000045776367
2006-08-31,18.323896408081055
2006-09-01,18.35127067565918
2006-09-05,18.416969299316406
2006-09-06,18.356731414794922
2006-09-07,18.214397430419922
2006-09-08,18.318418502807617
2006-09-11,18.32936668395996
2006-09-12,18.564777374267578
2006-09-13,18.70164680480957
2006-09-14,18.745445251464844
2006-09-15,18.80270767211914
2006-09-18,18.780685424804688
2006-09-19,18.813716888427734
2006-09-20,18.940353393554688
2006-09-21,18.808210372924805
2006-09-22,18.84125328063965
2006-09-25,19.033960342407227
2006-09-26,19.138568878173828
2006-09-27,19.050474166870117
2006-09-28,19.116552352905273
2006-09-29,19.061487197875977
2006-10-02,19.017440795898438
2006-10-03,19.20463752746582
2006-10-04,19.435884475708008
2006-10-05,19.424880981445312
2006-10-06,19.358797073364258
2006-10-09,19.413860321044922
2006-10-10,19.413860321044922
2006-10-11,19.364309310913086
2006-10-12,19.468923568725586
2006-10-13,19.54050636291504
2006-10-16,19.435884475708008
2006-10-17,19.435884475708008
2006-10-18,19.490947723388672
2006-10-19,19.364309310913086
2006-10-20,19.342288970947266
2006-10-23,19.468923568725586
2006-10-24,19.463420867919922
2006-10-25,19.546009063720703
2006-10-26,19.68365478515625
2006-10-27,19.53499412536621
2006-10-30,19.54050636291504
2006-10-31,19.50747299194336
2006-11-01,19.386341094970703
2006-11-02,19.331270217895508
2006-11-03,19.331270217895508
2006-11-06,19.55702018737793
2006-11-07,19.6010684967041
2006-11-08,19.68365478515625
2006-11-09,19.551511764526367
2006-11-10,19.711185455322266
2006-11-13,19.689165115356445
2006-11-14,19.804780960083008
2006-11-15,19.777250289916992
2006-11-16,19.9699649810791
2006-11-17,19.821300506591797
2006-11-20,19.947933197021484
2006-11-21,19.91490364074707
2006-11-22,19.936922073364258
2006-11-24,19.837814331054688
2006-11-27,19.529491424560547
2006-11-28,19.562524795532227
2006-11-29,19.68365478515625
2006-11-30,19.645112991333008
2006-12-01,19.529491424560547
2006-12-04,19.804780960083008
2006-12-05,19.89838409423828
2006-12-06,19.925918579101562
2006-12-07,19.87636947631836
2006-12-08,19.936922073364258
2006-12-11,20.047042846679688
2006-12-12,20.063560485839844
2006-12-13,20.085599899291992
2006-12-14,20.256271362304688
2006-12-15,20.30675506591797
2006-12-18,20.4066219329834
2006-12-19,20.389984130859375
2006-12-20,20.45656967163086
2006-12-21,20.36779022216797
2006-12-22,20.267927169799805
2006-12-26,20.451005935668945
2006-12-27,20.595266342163086
2006-12-28,20.500951766967773
2006-12-29,20.38443374633789
2007-01-03,20.48430824279785
2007-01-04,20.417734146118164
2007-01-05,20.25682830810547
2007-01-08,20.345600128173828
2007-01-09,20.312313079833984
2007-01-10,20.37888526916504
2007-01-11,20.50649070739746
2007-01-12,20.528690338134766
2007-01-16,20.58417510986328
2007-01-17,20.528690338134766
2007-01-18,20.445466995239258
2007-01-19,20.50649070739746
2007-01-22,20.489852905273438
2007-01-23,20.478755950927734
2007-01-24,20.689594268798828
2007-01-25,20.389984130859375
2007-01-26,20.428817749023438
2007-01-29,20.32895851135254
2007-01-30,20.4066219329834
2007-01-31,20.57308006286621
2007-02-01,20.70624351501465
2007-02-02,20.745073318481445
2007-02-05,20.739534378051758
2007-02-06,20.83384895324707
2007-02-07,20.911523818969727
2007-02-08,20.844945907592773
2007-02-09,20.623016357421875
2007-02-12,20.57308006286621
2007-02-13,20.72288703918457
2007-02-14,20.922618865966797
2007-02-15,20.95591163635254
2007-02-16,20.950368881225586
2007-02-20,21.061323165893555
2007-02-21,20.972549438476562
2007-02-22,20.889326095581055
2007-02-23,20.695140838623047
2007-02-26,20.54534149169922
2007-02-27,19.585479736328125
2007-02-28,19.946125030517578
2007-03-01,19.923927307128906
2007-03-02,19.69645118713379
2007-03-05,19.3857421875
2007-03-06,19.790773391723633
2007-03-07,19.67425537109375
2007-03-08,19.8518009185791
2007-03-09,19.9017333984375
2007-03-12,19.9017333984375
2007-03-13,19.308067321777344
2007-03-14,19.352458953857422
2007-03-15,19.585479736328125
2007-03-16,19.51193618774414
2007-03-19,19.64008140563965
2007-03-20,19.818378448486328
2007-03-21,20.269678115844727
2007-03-22,20.14710807800293
2007-03-23,20.169401168823242
2007-03-26,20.0690975189209
2007-03-27,19.946529388427734
2007-03-28,19.695798873901367
2007-03-29,19.79608917236328
2007-03-30,19.851808547973633
2007-04-02,19.667940139770508
2007-04-03,19.913105010986328
2007-04-04,19.913105010986328
2007-04-05,19.924245834350586
2007-04-09,19.918670654296875
2007-04-10,20.0078125
2007-04-11,19.840656280517578
2007-04-12,19.807231903076172
2007-04-13,19.890804290771484
2007-04-16,20.375551223754883
2007-04-17,20.36997413635254
2007-04-18,20.603981018066406
2007-04-19,20.57611846923828
2007-04-20,20.681978225708008
2007-04-23,20.626270294189453
2007-04-24,20.564977645874023
2007-04-25,20.84356117248535
2007-04-26,20.810134887695312
2007-04-27,20.782272338867188
2007-04-30,20.620702743530273
2007-05-01,20.659698486328125
2007-05-02,20.74884033203125
2007-05-03,20.943845748901367
2007-05-04,21.016281127929688
2007-05-07,21.04414176940918
2007-05-08,20.99956703186035
2007-05-09,21.111003875732422
2007-05-10,20.810134887695312
2007-05-11,21.033002853393555
2007-05-14,20.932708740234375
2007-05-15,20.8825626373291
2007-05-16,21.122150421142578
2007-05-17,21.016281127929688
2007-05-18,21.072002410888672
2007-05-21,21.094280242919922
2007-05-22,21.111003875732422
2007-05-23,21.094280242919922
2007-05-24,20.90484619140625
2007-05-25,20.943845748901367
2007-05-29,21.033002853393555
2007-05-30,21.177852630615234
2007-05-31,21.1165714263916
2007-06-01,21.183429718017578
2007-06-04,21.155567169189453
2007-06-05,21.02743148803711
2007-06-06,20.849136352539062
2007-06-07,20.498117446899414
2007-06-08,20.737695693969727
2007-06-11,20.832416534423828
2007-06-12,20.548261642456055
2007-06-13,20.93828582763672
2007-06-14,20.90484619140625
2007-06-15,20.979915618896484
2007-06-18,20.974321365356445
2007-06-19,21.063947677612305
2007-06-20,20.69420051574707
2007-06-21,20.727815628051758
2007-06-22,20.464523315429688
2007-06-25,20.30206298828125
2007-06-26,20.11159324645996
2007-06-27,20.414100646972656
2007-06-28,20.3804988861084
2007-06-29,20.268442153930664
2007-07-02,20.44211769104004
2007-07-03,20.621379852294922
2007-07-05,20.447715759277344
2007-07-06,20.548559188842773
2007-07-09,20.464523315429688
2007-07-10,20.03316307067871
2007-07-11,20.100383758544922
2007-07-12,20.470121383666992
2007-07-13,20.548559188842773
2007-07-16,20.475730895996094
2007-07-17,20.542951583862305
2007-07-18,20.279661178588867
2007-07-19,20.212434768676758
2007-07-20,19.859500885009766
2007-07-23,19.848285675048828
2007-07-24,19.34969711303711
2007-07-25,19.4393367767334
2007-07-26,18.97996711730957
2007-07-27,18.683046340942383
2007-07-30,19.035978317260742
2007-07-31,18.43095588684082
2007-08-01,18.638233184814453
2007-08-02,18.761486053466797
2007-08-03,17.96038055419922
2007-08-06,18.879131317138672
2007-08-07,19.013572692871094
2007-08-08,19.467350006103516
2007-08-09,18.76708221435547
2007-08-10,18.683046340942383
2007-08-13,18.514984130859375
2007-08-14,18.190059661865234
2007-08-15,18.02760124206543
2007-08-16,18.571008682250977
2007-08-17,19.327293395996094
2007-08-20,19.069597244262695
2007-08-21,19.204050064086914
2007-08-22,19.25446128845215
2007-08-23,19.282470703125
2007-08-24,19.34969711303711
2007-08-27,19.125619888305664
2007-08-28,18.554197311401367
2007-08-29,18.778284072875977
2007-08-30,18.660640716552734
2007-08-31,18.907133102416992
2007-09-04,19.05278778076172
2007-09-05,18.82310676574707
2007-09-06,18.683046340942383
2007-09-07,18.492582321166992
2007-09-10,18.43095588684082
2007-09-11,18.62142562866211
2007-09-12,18.660640716552734
2007-09-13,18.968759536743164
2007-09-14,19.035978317260742
2007-09-17,18.856714248657227
2007-09-18,19.568180084228516
2007-09-19,19.691434860229492
2007-09-20,19.45054817199707
2007-09-21,19.526731491088867
2007-09-24,19.25583839416504
2007-09-25,19.216339111328125
2007-09-26,19.221981048583984
2007-09-27,19.447721481323242
2007-09-28,19.368709564208984
2007-10-01,19.735538482666016
2007-10-02,19.961286544799805
2007-10-03,19.916135787963867
2007-10-04,20.034652709960938
2007-10-05,20.254743576049805
2007-10-08,19.97821044921875
2007-10-09,20.147518157958984
2007-10-10,20.034652709960938
2007-10-11,19.927425384521484
2007-10-12,20.057226181030273
2007-10-15,19.65089225769043
2007-10-16,19.28404998779297
2007-10-17,19.27276611328125
2007-10-18,19.030094146728516
2007-10-19,18.39801597595215
2007-10-22,18.62376594543457
2007-10-23,18.725343704223633
2007-10-24,18.584251403808594
2007-10-25,18.56732177734375
2007-10-26,19.01880645751953
2007-10-29,19.075241088867188
2007-10-30,18.781780242919922
2007-10-31,19.035743713378906
2007-11-01,18.059410095214844
2007-11-02,17.96910285949707
2007-11-05,17.647428512573242
2007-11-06,17.946533203125
2007-11-07,16.96454620361328
2007-11-08,17.139509201049805
2007-11-09,17.009702682495117
2007-11-12,17.071773529052734
2007-11-13,17.873159408569336
2007-11-14,17.80544662475586
2007-11-15,17.35395622253418
2007-11-16,17.218517303466797
2007-11-19,16.755746841430664
2007-11-20,16.388912200927734
2007-11-21,16.13494300842285
2007-11-23,16.51871109008789
2007-11-26,15.96563720703125
2007-11-27,16.25345802307129
2007-11-28,17.224151611328125
2007-11-29,17.071773529052734
2007-11-30,17.495044708251953
2007-12-03,17.35395622253418
2007-12-04,17.03227996826172
2007-12-05,17.286231994628906
2007-12-06,17.844947814941406
2007-12-07,17.607919692993164
2007-12-10,17.980396270751953
2007-12-11,17.071773529052734
2007-12-12,16.94197654724121
2007-12-13,16.936325073242188
2007-12-14,16.563858032226562
2007-12-17,16.388912200927734
2007-12-18,16.400196075439453
2007-12-19,16.496145248413086
2007-12-20,16.37761878967285
2007-12-21,16.68058967590332
2007-12-24,16.982425689697266
2007-12-26,16.862831115722656
2007-12-27,16.521137237548828
2007-12-28,16.481271743774414
2007-12-31,16.475574493408203
2008-01-02,16.150957107543945
2008-01-03,16.04844093322754
2008-01-04,15.59285831451416
2008-01-07,15.632718086242676
2008-01-08,15.063216209411621
2008-01-09,15.347967147827148
2008-01-10,15.609936714172363
2008-01-11,15.661189079284668
2008-01-14,15.877604484558105
2008-01-15,15.222681045532227
2008-01-16,15.478950500488281
2008-01-17,14.69305419921875
2008-01-18,14.522194862365723
2008-01-22,14.835417747497559
2008-01-23,15.888996124267578
2008-01-24,15.894686698913574
2008-01-25,15.478950500488281
2008-01-28,16.031368255615234
2008-01-29,16.2762508392334
2008-01-30,15.945942878723145
2008-01-31,16.595165252685547
2008-02-01,16.90269660949707
2008-02-04,16.41292953491211
2008-02-05,15.746621131896973
2008-02-06,15.564379692077637
2008-02-07,15.706747055053711
2008-02-08,15.444786071777344
2008-02-11,15.103082656860352
2008-02-12,15.518817901611328
2008-02-13,15.461873054504395
2008-02-14,15.04042911529541
2008-02-15,15.27962875366211
2008-02-19,15.256847381591797
2008-02-20,15.433394432067871
2008-02-21,15.16003704071045
2008-02-22,15.490347862243652
2008-02-25,15.490347862243652
2008-02-26,15.627026557922363
2008-02-27,15.695368766784668
2008-02-28,15.205589294433594
2008-02-29,14.710126876831055
2008-03-03,14.5108003616333
2008-03-04,14.431077003479004
2008-03-05,14.317179679870605
2008-03-06,13.821715354919434
2008-03-07,13.85018539428711
2008-03-10,13.457236289978027
2008-03-11,14.33995246887207
2008-03-12,14.100767135620117
2008-03-13,14.066601753234863
2008-03-14,13.667949676513672
2008-03-17,13.354727745056152
2008-03-18,14.476630210876465
2008-03-19,14.095075607299805
2008-03-20,15.110067367553711
2008-03-24,15.305258750915527
2008-03-25,15.259323120117188
2008-03-26,14.70820140838623
2008-03-27,14.478569030761719
2008-03-28,14.151327133178711
2008-03-31,14.277632713317871
2008-04-01,15.2822904586792
2008-04-02,15.270809173583984
2008-04-03,15.339702606201172
2008-04-04,15.13302993774414
2008-04-07,15.224884986877441
2008-04-08,15.052657127380371
2008-04-09,14.800054550170898
2008-04-10,14.70820140838623
2008-04-11,14.426898002624512
2008-04-14,14.088187217712402
2008-04-15,14.231707572937012
2008-04-16,14.616348266601562
2008-04-17,14.868946075439453
2008-04-18,15.196179389953613
2008-04-21,14.960799217224121
2008-04-22,14.754128456115723
2008-04-23,14.656532287597656
2008-04-24,15.184693336486816
2008-04-25,15.471745491027832
2008-04-28,15.511926651000977
2008-04-29,15.322477340698242
2008-04-30,15.276546478271484
2008-05-01,15.798968315124512
2008-05-02,15.908044815063477
2008-05-05,15.632487297058105
2008-05-06,15.798968315124512
2008-05-07,15.230627059936523
2008-05-08,14.920613288879395
2008-05-09,14.920613288879395
2008-05-12,15.098579406738281
2008-05-13,14.960799217224121
2008-05-14,15.064138412475586
2008-05-15,15.213401794433594
2008-05-16,15.150248527526855
2008-05-19,15.006722450256348
2008-05-20,14.656532287597656
2008-05-21,14.283381462097168
2008-05-22,14.363744735717773
2008-05-23,14.151327133178711
2008-05-27,14.225964546203613
2008-05-28,14.145597457885742
2008-05-29,14.39819049835205
2008-05-30,14.214482307434082
2008-06-02,14.002068519592285
2008-06-03,13.956141471862793
2008-06-04,13.870036125183105
2008-06-05,14.145597457885742
2008-06-06,13.393535614013672
2008-06-09,13.20982551574707
2008-06-10,13.250011444091797
2008-06-11,12.865373611450195
2008-06-12,13.215564727783203
2008-06-13,13.422242164611816
2008-06-16,13.548540115356445
2008-06-17,13.152419090270996
2008-06-18,12.934257507324219
2008-06-19,13.072041511535645
2008-06-20,12.846162796020508
2008-06-23,12.440735816955566
2008-06-24,12.585535049438477
2008-06-25,12.556577682495117
2008-06-26,12.104813575744629
2008-06-27,11.913686752319336
2008-06-30,11.73414421081543
2008-07-01,11.768893241882324
2008-07-02,11.589345932006836
2008-07-03,11.548806190490723
2008-07-07,11.166547775268555
2008-07-08,11.890520095825195
2008-07-09,11.212883949279785
2008-07-10,11.131802558898926
2008-07-11,10.819042205810547
2008-07-14,10.263031959533691
2008-07-15,9.944482803344727
2008-07-16,11.247633934020996
2008-07-17,11.73414421081543
2008-07-18,11.971607208251953
2008-07-21,12.017945289611816
2008-07-22,13.025705337524414
2008-07-23,13.008332252502441
2008-07-24,12.133776664733887
2008-07-25,12.087442398071289
2008-07-28,11.519848823547363
2008-07-29,12.45232105255127
2008-07-30,12.643447875976562
2008-07-31,12.527616500854492
2008-08-01,12.527616500854492
2008-08-04,12.423368453979492
2008-08-05,13.054667472839355
2008-08-06,12.921460151672363
2008-08-07,12.284361839294434
2008-08-08,12.707162857055664
2008-08-11,12.921460151672363
2008-08-12,12.266982078552246
2008-08-13,11.913686752319336
2008-08-14,12.284361839294434
2008-08-15,12.37124252319336
2008-08-18,11.896316528320312
2008-08-19,11.548806190490723
2008-08-20,11.78626823425293
2008-08-21,11.57197380065918
2008-08-22,12.012152671813965
2008-08-25,11.589345932006836
2008-08-26,11.682018280029297
2008-08-27,11.907896995544434
2008-08-28,12.38861083984375
2008-08-29,12.405993461608887
2008-09-02,12.579744338989258
2008-09-03,12.776664733886719
2008-09-04,12.151156425476074
2008-09-05,12.591328620910645
2008-09-08,13.13575553894043
2008-09-09,12.295942306518555
2008-09-10,12.14535903930664
2008-09-11,12.423368453979492
2008-09-12,12.249612808227539
2008-09-15,11.056506156921387
2008-09-16,11.884730339050293
2008-09-17,10.743751525878906
2008-09-18,11.589345932006836
2008-09-19,13.086257934570312
2008-09-22,12.016205787658691
2008-09-23,11.981118202209473
2008-09-24,11.84663200378418
2008-09-25,12.174079895019531
2008-09-26,12.507369995117188
2008-09-29,10.85843563079834
2008-09-30,11.630279541015625
2008-10-01,12.08637523651123
2008-10-02,11.484100341796875
2008-10-03,10.981229782104492
2008-10-06,10.408194541931152
2008-10-07,9.308904647827148
2008-10-08,8.934676170349121
2008-10-09,8.00495433807373
2008-10-10,8.829419136047363
2008-10-13,9.51940631866455
2008-10-14,10.133371353149414
