,XLC
2020-03-05,47.578792572021484
2020-03-06,46.752967834472656
2020-03-09,43.63735580444336
2020-03-10,45.86145782470703
2020-03-11,43.8907470703125
2020-03-12,39.770999908447266
2020-03-13,43.34645462036133
2020-03-16,38.45718765258789
2020-03-17,40.12761306762695
2020-03-18,38.79502487182617
2020-03-19,39.48947525024414
2020-03-20,37.74396514892578
2020-03-23,37.944419860839844
2020-03-24,40.2783088684082
2020-03-25,39.657196044921875
2020-03-26,41.915794372558594
2020-03-27,40.24066925048828
2020-03-30,41.70874786376953
2020-03-31,41.63346481323242
2020-04-01,39.97715377807617
2020-04-02,40.4853515625
2020-04-03,39.66660690307617
