,XLV
2005-10-25,21.246397018432617
2005-10-26,20.979843139648438
2005-10-27,20.90268325805664
2005-10-28,21.21832847595215
2005-10-31,21.3165340423584
2005-11-01,21.25340461730957
2005-11-02,21.25340461730957
2005-11-03,21.386667251586914
2005-11-04,21.498903274536133
2005-11-07,21.540985107421875
2005-11-08,21.491886138916016
2005-11-09,21.512935638427734
2005-11-10,21.79350471496582
2005-11-11,21.800514221191406
2005-11-14,21.65321922302246
2005-11-15,21.76544761657715
2005-11-16,21.72336196899414
2005-11-17,21.835588455200195
2005-11-18,21.926786422729492
2005-11-21,21.968862533569336
2005-11-22,21.842613220214844
2005-11-23,21.89871597290039
2005-11-25,21.926786422729492
2005-11-28,21.695302963256836
2005-11-29,21.716350555419922
2005-11-30,21.576061248779297
2005-12-01,21.79350471496582
2005-12-02,21.87066650390625
2005-12-05,21.912750244140625
2005-12-06,21.87066650390625
2005-12-07,21.77947998046875
2005-12-08,21.85664176940918
2005-12-09,21.884687423706055
2005-12-12,21.891700744628906
2005-12-13,22.130191802978516
2005-12-14,22.193326950073242
2005-12-15,22.256446838378906
2005-12-16,22.308530807495117
2005-12-19,22.50558090209961
2005-12-20,22.47742462158203
2005-12-21,22.547807693481445
2005-12-22,22.695581436157227
2005-12-23,22.72372817993164
2005-12-27,22.540761947631836
2005-12-28,22.540761947631836
2005-12-29,22.463346481323242
2005-12-30,22.322603225708008
2006-01-03,22.597063064575195
2006-01-04,22.822256088256836
2006-01-05,22.76595687866211
2006-01-06,22.91374969482422
2006-01-09,23.019311904907227
2006-01-10,22.93485450744629
2006-01-11,22.87856101989746
2006-01-12,22.857440948486328
2006-01-13,22.843366622924805
2006-01-17,22.780029296875
2006-01-18,22.815217971801758
2006-01-19,22.93485450744629
2006-01-20,22.49853515625
2006-01-23,22.484460830688477
2006-01-24,22.3789005279541
2006-01-25,22.350751876831055
2006-01-26,22.463346481323242
2006-01-27,22.72372817993164
2006-01-30,22.6181697845459
2006-01-31,22.611135482788086
2006-02-01,22.751888275146484
2006-02-02,22.56890869140625
2006-02-03,22.526687622070312
2006-02-06,22.322603225708008
2006-02-07,22.287418365478516
2006-02-08,22.575946807861328
2006-02-09,22.597063064575195
2006-02-10,22.547807693481445
2006-02-13,22.519651412963867
2006-02-14,22.737815856933594
2006-02-15,22.87152099609375
2006-02-16,23.019311904907227
2006-02-17,23.005231857299805
2006-02-21,22.885591506958008
2006-02-22,23.0826473236084
2006-02-23,22.998191833496094
2006-02-24,22.998191833496094
2006-02-27,23.174129486083984
2006-02-28,22.87152099609375
2006-03-01,22.89263343811035
2006-03-02,22.85040855407715
2006-03-03,22.772991180419922
2006-03-06,22.653358459472656
2006-03-07,22.660402297973633
2006-03-08,22.815217971801758
2006-03-09,22.737815856933594
2006-03-10,22.822256088256836
2006-03-13,22.808183670043945
2006-03-14,22.970029830932617
2006-03-15,23.047449111938477
2006-03-16,23.047449111938477
2006-03-17,23.10181999206543
2006-03-20,23.14418601989746
2006-03-21,23.00298309326172
2006-03-22,23.23598289489746
2006-03-23,23.108875274658203
2006-03-24,23.073577880859375
2006-03-27,22.897064208984375
2006-03-28,22.685253143310547
2006-03-29,22.74880599975586
2006-03-30,22.706436157226562
2006-03-31,22.5793514251709
2006-04-03,22.565231323242188
2006-04-04,22.593469619750977
2006-04-05,22.522863388061523
2006-04-06,22.353412628173828
2006-04-07,22.085102081298828
2006-04-10,22.042743682861328
2006-04-11,21.802690505981445
2006-04-12,21.950963973999023
2006-04-13,21.90154266357422
2006-04-17,21.77445411682129
2006-04-18,21.979202270507812
2006-04-19,21.85212516784668
2006-04-20,22.049816131591797
2006-04-21,22.000396728515625
2006-04-24,21.91565704345703
2006-04-25,21.78151512145996
2006-04-26,21.78151512145996
2006-04-27,21.661487579345703
2006-04-28,21.880359649658203
2006-05-01,21.689725875854492
2006-05-02,21.689725875854492
2006-05-03,21.449665069580078
2006-05-04,21.520280838012695
2006-05-05,21.732093811035156
2006-05-08,21.72503089904785
2006-05-09,21.569698333740234
2006-05-10,21.548513412475586
2006-05-11,21.506160736083984
2006-05-12,21.456735610961914
2006-05-15,21.760334014892578
2006-05-16,21.816810607910156
2006-05-17,21.59088897705078
2006-05-18,21.49909782409668
2006-05-19,21.379066467285156
2006-05-22,21.287281036376953
2006-05-23,21.188440322875977
2006-05-24,21.251983642578125
2006-05-25,21.449665069580078
2006-05-26,21.569698333740234
2006-05-30,21.287281036376953
2006-05-31,21.421422958374023
2006-06-01,21.72503089904785
2006-06-02,21.80975341796875
2006-06-05,21.470849990844727
2006-06-06,21.506160736083984
2006-06-07,21.605005264282227
2006-06-08,21.640304565429688
2006-06-09,21.484968185424805
2006-06-12,21.266101837158203
2006-06-13,21.209619522094727
2006-06-14,21.244918823242188
2006-06-15,21.506160736083984
2006-06-16,21.478525161743164
2006-06-19,21.31553077697754
2006-06-20,21.23758316040039
2006-06-21,21.34388542175293
2006-06-22,21.223411560058594
2006-06-23,21.244672775268555
2006-06-26,21.166723251342773
2006-06-27,20.947046279907227
2006-06-28,20.947046279907227
2006-06-29,21.30845069885254
2006-06-30,21.428909301757812
2006-07-03,21.47142791748047
2006-07-05,21.45016860961914
2006-07-06,21.528120040893555
2006-07-07,21.549381256103516
2006-07-10,21.627330780029297
2006-07-11,21.67693328857422
2006-07-12,21.598979949951172
2006-07-13,21.37222671508789
2006-07-14,21.23758316040039
2006-07-17,21.322628021240234
2006-07-18,21.322628021240234
2006-07-19,21.82574462890625
2006-07-20,21.84700584411621
2006-07-21,21.94620704650879
2006-07-24,22.371395111083984
2006-07-25,22.562719345092773
2006-07-26,22.669015884399414
2006-07-27,22.555633544921875
2006-07-28,22.67609977722168
2006-07-31,22.5981502532959
2006-08-01,22.5981502532959
2006-08-02,22.739883422851562
2006-08-03,22.541460037231445
2006-08-04,22.548551559448242
2006-08-07,22.477685928344727
2006-08-08,22.470600128173828
2006-08-09,22.491859436035156
2006-08-10,22.470600128173828
2006-08-11,22.364309310913086
2006-08-14,22.413904190063477
2006-08-15,22.60523796081543
2006-08-16,22.80365753173828
2006-08-17,22.860334396362305
2006-08-18,22.895769119262695
2006-08-21,22.81783103942871
2006-08-22,22.88867950439453
2006-08-23,22.874513626098633
2006-08-24,23.030418395996094
2006-08-25,23.04458999633789
2006-08-28,23.19339942932129
2006-08-29,23.299694061279297
2006-08-30,23.313859939575195
2006-08-31,23.242998123168945
2006-09-01,23.363462448120117
2006-09-05,23.257173538208008
2006-09-06,23.172138214111328
2006-09-07,23.00206756591797
2006-09-08,23.186315536499023
2006-09-11,23.335124969482422
2006-09-12,23.604408264160156
2006-09-13,23.554798126220703
2006-09-14,23.52645492553711
2006-09-15,23.56414031982422
2006-09-18,23.557035446166992
2006-09-19,23.592578887939453
2006-09-20,23.685029983520508
2006-09-21,23.53569793701172
2006-09-22,23.386381149291992
2006-09-25,23.47880744934082
2006-09-26,23.500146865844727
2006-09-27,23.56414031982422
2006-09-28,23.521467208862305
2006-09-29,23.59969139099121
2006-10-02,23.464590072631836
2006-10-03,23.53569793701172
2006-10-04,23.74190330505371
2006-10-05,23.74190330505371
2006-10-06,23.64946746826172
2006-10-09,23.59969139099121
2006-10-10,23.500146865844727
2006-10-11,23.493026733398438
2006-10-12,23.63524055480957
2006-10-13,23.557035446166992
2006-10-16,23.592578887939453
2006-10-17,23.65658187866211
2006-10-18,23.912553787231445
2006-10-19,23.89122772216797
2006-10-20,24.076107025146484
2006-10-23,24.14008140563965
2006-10-24,24.061872482299805
2006-10-25,23.91966438293457
2006-10-26,24.012100219726562
2006-10-27,23.912553787231445
2006-10-30,23.777456283569336
2006-10-31,23.677915573120117
2006-11-01,23.50726318359375
2006-11-02,23.63524055480957
2006-11-03,23.51436996459961
2006-11-06,23.79878807067871
2006-11-07,23.983659744262695
2006-11-08,23.621028900146484
2006-11-09,23.066408157348633
2006-11-10,23.101957321166992
2006-11-13,23.144620895385742
2006-11-14,23.33660316467285
2006-11-15,23.450374603271484
2006-11-16,23.54991340637207
2006-11-17,23.621028900146484
2006-11-20,23.56414031982422
2006-11-21,23.528593063354492
2006-11-22,23.578365325927734
2006-11-24,23.47880744934082
2006-11-27,23.32238006591797
2006-11-28,23.372154235839844
2006-11-29,23.53569793701172
2006-11-30,23.64946746826172
2006-12-01,23.62813949584961
2006-12-04,23.51436996459961
2006-12-05,23.606807708740234
2006-12-06,23.642349243164062
2006-12-07,23.592578887939453
2006-12-08,23.63524055480957
2006-12-11,23.685029983520508
2006-12-12,23.692134857177734
2006-12-13,23.642349243164062
2006-12-14,23.763227462768555
2006-12-15,23.83958625793457
2006-12-18,23.889530181884766
2006-12-19,24.010839462280273
2006-12-20,24.025094985961914
2006-12-21,23.96088981628418
2006-12-22,23.860990524291992
2006-12-26,23.875259399414062
2006-12-27,23.98941993713379
2006-12-28,23.96088981628418
2006-12-29,23.896671295166016
2007-01-03,23.90380859375
2007-01-04,24.174955368041992
2007-01-05,24.03937339782715
2007-01-08,24.067916870117188
2007-01-09,24.03937339782715
2007-01-10,24.082183837890625
2007-01-11,24.34620475769043
2007-01-12,24.46036148071289
2007-01-16,24.51744842529297
2007-01-17,24.660158157348633
2007-01-18,24.73151206970215
2007-01-19,24.738651275634766
2007-01-22,24.588804244995117
2007-01-23,24.46036148071289
2007-01-24,24.645896911621094
2007-01-25,24.560256958007812
2007-01-26,24.424692153930664
2007-01-29,24.389007568359375
2007-01-30,24.51032066345215
2007-01-31,24.624483108520508
2007-02-01,24.83140754699707
2007-02-02,24.781463623046875
2007-02-05,24.77432632446289
2007-02-06,24.702964782714844
2007-02-07,24.738651275634766
2007-02-08,24.71724510192871
2007-02-09,24.645896911621094
2007-02-12,24.538860321044922
2007-02-13,24.63875389099121
2007-02-14,24.767200469970703
2007-02-15,24.881366729736328
2007-02-16,24.781463623046875
2007-02-20,24.795724868774414
2007-02-21,24.681568145751953
2007-02-22,24.645896911621094
2007-02-23,24.538860321044922
2007-02-26,24.63875389099121
2007-02-27,23.889530181884766
2007-02-28,24.05364418029785
2007-03-01,23.946613311767578
2007-03-02,23.73255157470703
2007-03-05,23.611251831054688
2007-03-06,23.860990524291992
2007-03-07,23.86812973022461
2007-03-08,23.946613311767578
2007-03-09,23.996562957763672
2007-03-12,23.996562957763672
2007-03-13,23.60410499572754
2007-03-14,23.696880340576172
2007-03-15,23.75396156311035
2007-03-16,23.77830696105957
2007-03-19,23.964527130126953
2007-03-20,24.086278915405273
2007-03-21,24.32978630065918
2007-03-22,24.41573715209961
2007-03-23,24.29397964477539
2007-03-26,24.32978630065918
2007-03-27,24.15790367126465
2007-03-28,23.993179321289062
2007-03-29,24.107769012451172
2007-03-30,24.100610733032227
2007-04-02,24.229516983032227
2007-04-03,24.48019027709961
2007-04-04,24.623441696166992
2007-04-05,24.79532241821289
2007-04-09,24.80249786376953
2007-04-10,24.838308334350586
2007-04-11,24.730873107910156
2007-04-12,25.01018714904785
2007-04-13,25.375463485717773
2007-04-16,25.618968963623047
2007-04-17,25.697769165039062
2007-04-18,25.690595626831055
2007-04-19,25.79803466796875
2007-04-20,25.898300170898438
2007-04-23,25.926944732666016
2007-04-24,25.926944732666016
2007-04-25,26.005741119384766
2007-04-26,26.03437614440918
2007-04-27,25.948421478271484
2007-04-30,25.862497329711914
2007-05-01,25.919795989990234
2007-05-02,26.084514617919922
2007-05-03,26.141820907592773
2007-05-04,26.285053253173828
2007-05-07,26.342348098754883
2007-05-08,26.24207305908203
2007-05-09,26.328025817871094
2007-05-10,25.862497329711914
2007-05-11,25.962759017944336
2007-05-14,25.934127807617188
2007-05-15,25.905454635620117
2007-05-16,26.19911003112793
2007-05-17,26.098844528198242
2007-05-18,26.206262588500977
2007-05-21,26.26356315612793
2007-05-22,26.249244689941406
2007-05-23,26.342348098754883
2007-05-24,26.24207305908203
2007-05-25,26.22776222229004
2007-05-29,26.24207305908203
2007-05-30,26.249244689941406
2007-05-31,26.306535720825195
2007-06-01,26.33518409729004
2007-06-04,26.285053253173828
2007-06-05,26.220603942871094
2007-06-06,25.977088928222656
2007-06-07,25.5903263092041
2007-06-08,25.676271438598633
2007-06-11,25.683435440063477
2007-06-12,25.497220993041992
2007-06-13,25.704925537109375
2007-06-14,25.776548385620117
2007-06-15,25.973133087158203
2007-06-18,25.82190704345703
2007-06-19,25.82190704345703
2007-06-20,25.497879028320312
2007-06-21,25.56988525390625
2007-06-22,25.18104362487793
2007-06-25,25.137840270996094
2007-06-26,25.267457962036133
2007-06-27,25.476280212402344
2007-06-28,25.497879028320312
2007-06-29,25.425867080688477
2007-07-02,25.56988525390625
2007-07-03,25.613088607788086
2007-07-05,25.60588264465332
2007-07-06,25.663494110107422
2007-07-09,25.58428382873535
2007-07-10,25.36826515197754
2007-07-11,25.45466423034668
2007-07-12,25.929927825927734
2007-07-13,25.86511993408203
2007-07-16,25.8939151763916
2007-07-17,25.814701080322266
2007-07-18,25.74271011352539
2007-07-19,25.60588264465332
2007-07-20,25.36826515197754
2007-07-23,25.562681198120117
2007-07-24,25.3034610748291
2007-07-25,25.28904151916504
2007-07-26,24.770605087280273
2007-07-27,24.18014144897461
2007-07-30,24.482574462890625
2007-07-31,24.216142654418945
2007-08-01,24.381771087646484
2007-08-02,24.590585708618164
2007-08-03,24.25214958190918
2007-08-06,24.727388381958008
2007-08-07,24.84260368347168
2007-08-08,25.130647659301758
2007-08-09,24.54017448425293
2007-08-10,24.410554885864258
2007-08-13,24.482574462890625
2007-08-14,24.28095054626465
2007-08-15,24.22334098815918
2007-08-16,24.23055648803711
2007-08-17,24.288148880004883
2007-08-20,24.403362274169922
2007-08-21,24.468164443969727
2007-08-22,24.590585708618164
2007-08-23,24.74899673461914
2007-08-24,24.900217056274414
2007-08-27,24.727388381958008
2007-08-28,24.475372314453125
2007-08-29,24.655384063720703
2007-08-30,24.655384063720703
2007-08-31,24.770605087280273
2007-09-04,24.986635208129883
2007-09-05,24.936216354370117
2007-09-06,25.01542091369629
2007-09-07,24.74899673461914
2007-09-10,24.770605087280273
2007-09-11,24.95781707763672
2007-09-12,25.065837860107422
2007-09-13,25.123432159423828
2007-09-14,25.05143928527832
2007-09-17,24.97222328186035
2007-09-18,25.41866683959961
2007-09-19,25.51947593688965
2007-09-20,25.49067497253418
2007-09-21,25.615690231323242
2007-09-24,25.565109252929688
2007-09-25,25.4783935546875
2007-09-26,25.622907638549805
2007-09-27,25.724079132080078
2007-09-28,25.543418884277344
2007-10-01,25.933626174926758
2007-10-02,25.789106369018555
2007-10-03,25.890270233154297
2007-10-04,25.861370086669922
2007-10-05,26.193750381469727
2007-10-08,26.013107299804688
2007-10-09,26.229881286621094
2007-10-10,26.273237228393555
2007-10-11,26.04922866821289
2007-10-12,26.193750381469727
2007-10-15,25.911943435668945
2007-10-16,25.716854095458984
2007-10-17,25.738515853881836
2007-10-18,25.745750427246094
2007-10-19,25.435041427612305
2007-10-22,25.435041427612305
2007-10-23,25.731300354003906
2007-10-24,25.543418884277344
2007-10-25,25.695159912109375
2007-10-26,25.781879425048828
2007-10-29,25.890270233154297
2007-10-30,25.861370086669922
2007-10-31,26.020343780517578
2007-11-01,25.659034729003906
2007-11-02,25.586788177490234
2007-11-05,25.572328567504883
2007-11-06,25.709611892700195
2007-11-07,25.124332427978516
2007-11-08,25.290517807006836
2007-11-09,25.225492477416992
2007-11-12,25.290517807006836
2007-11-13,25.622907638549805
2007-11-14,25.724079132080078
2007-11-15,25.565109252929688
2007-11-16,25.68072509765625
2007-11-19,25.53619384765625
2007-11-20,25.586788177490234
2007-11-21,25.015932083129883
2007-11-23,25.42057991027832
2007-11-26,25.225492477416992
2007-11-27,25.5506534576416
2007-11-28,26.157623291015625
2007-11-29,26.316591262817383
2007-11-30,26.352718353271484
2007-12-03,26.18653106689453
2007-12-04,26.179290771484375
2007-12-05,26.388856887817383
2007-12-06,26.56949234008789
2007-12-07,26.5550479888916
2007-12-10,26.605634689331055
2007-12-11,26.193750381469727
2007-12-12,26.208206176757812
2007-12-13,26.193750381469727
2007-12-14,25.796329498291016
2007-12-17,25.52174949645996
2007-12-18,25.716854095458984
2007-12-19,25.702394485473633
2007-12-20,25.854143142700195
2007-12-21,26.013683319091797
2007-12-24,26.100706100463867
2007-12-26,26.071704864501953
2007-12-27,25.80336570739746
2007-12-28,25.70183753967285
2007-12-31,25.607563018798828
2008-01-02,25.339235305786133
2008-01-03,25.491525650024414
2008-01-04,25.23044204711914
2008-01-07,25.730857849121094
2008-01-08,25.941158294677734
2008-01-09,26.405303955078125
2008-01-10,26.36905288696289
2008-01-11,26.44880485534668
2008-01-14,26.24576187133789
2008-01-15,25.94841957092285
2008-01-16,26.013683319091797
2008-01-17,25.513277053833008
2008-01-18,25.14341926574707
2008-01-22,24.229637145996094
2008-01-23,24.403697967529297
2008-01-24,24.309415817260742
2008-01-25,23.925045013427734
2008-01-28,24.229637145996094
2008-01-29,24.294919967651367
2008-01-30,24.012069702148438
2008-01-31,24.439958572387695
2008-02-01,24.555988311767578
2008-02-04,24.64301872253418
2008-02-05,24.19339370727539
2008-02-06,24.258647918701172
2008-02-07,24.16437530517578
2008-02-08,24.012069702148438
2008-02-11,23.939546585083008
2008-02-12,24.28765869140625
2008-02-13,24.25139617919922
2008-02-14,24.149879455566406
2008-02-15,24.1716251373291
2008-02-19,24.476211547851562
2008-02-20,24.403697967529297
2008-02-21,24.149879455566406
2008-02-22,24.200634002685547
2008-02-25,24.512481689453125
2008-02-26,24.294919967651367
2008-02-27,24.403697967529297
2008-02-28,24.1208553314209
2008-02-29,23.787248611450195
2008-03-03,23.779996871948242
2008-03-04,23.809019088745117
2008-03-05,23.7655029296875
2008-03-06,23.286853790283203
2008-03-07,23.018526077270508
2008-03-10,22.481861114501953
2008-03-11,22.699426651000977
2008-03-12,22.699426651000977
2008-03-13,22.67041778564453
2008-03-14,22.24979019165039
2008-03-17,22.220781326293945
2008-03-18,22.916996002197266
2008-03-19,22.619647979736328
2008-03-20,22.64805030822754
2008-03-24,22.946733474731445
2008-03-25,22.990447998046875
2008-03-26,22.764617919921875
2008-03-27,22.881175994873047
2008-03-28,22.82288932800293
2008-03-31,22.706336975097656
2008-04-01,23.070573806762695
2008-04-02,22.910306930541992
2008-04-03,22.83745765686035
2008-04-04,23.019582748413086
2008-04-07,23.281835556030273
2008-04-08,23.201698303222656
2008-04-09,23.092424392700195
2008-04-10,23.274547576904297
2008-04-11,22.968591690063477
2008-04-14,22.866600036621094
2008-04-15,22.844745635986328
2008-04-16,22.968591690063477
2008-04-17,22.82288932800293
2008-04-18,23.041433334350586
2008-04-21,22.968591690063477
2008-04-22,22.72819709777832
2008-04-23,22.801040649414062
2008-04-24,22.87388038635254
2008-04-25,23.17255401611328
2008-04-28,23.310972213745117
2008-04-29,23.05600357055664
2008-04-30,22.932159423828125
2008-05-01,23.340103149414062
2008-05-02,23.347389221191406
2008-05-05,23.281835556030273
2008-05-06,23.238117218017578
2008-05-07,23.034156799316406
2008-05-08,22.946733474731445
2008-05-09,22.924875259399414
2008-05-12,23.099700927734375
2008-05-13,22.881175994873047
2008-05-14,23.070573806762695
2008-05-15,23.0050048828125
2008-05-16,23.092424392700195
2008-05-19,23.238117218017578
2008-05-20,23.17255401611328
2008-05-21,22.968591690063477
2008-05-22,23.216270446777344
2008-05-23,22.83745765686035
2008-05-27,22.932159423828125
2008-05-28,22.910306930541992
2008-05-29,23.40566635131836
2008-05-30,23.36924934387207
2008-06-02,23.092424392700195
2008-06-03,23.245405197143555
2008-06-04,23.2526912689209
2008-06-05,23.4566593170166
2008-06-06,22.888458251953125
2008-06-09,22.764617919921875
2008-06-10,22.54607391357422
2008-06-11,22.320253372192383
2008-06-12,22.130847930908203
2008-06-13,22.480512619018555
2008-06-16,22.55335807800293
2008-06-17,22.49507713317871
2008-06-18,22.240114212036133
2008-06-19,22.269254684448242
2008-06-20,21.956018447875977
2008-06-23,22.117023468017578
2008-06-24,22.197532653808594
2008-06-25,22.446369171142578
2008-06-26,21.992618560791016
2008-06-27,22.13897705078125
2008-06-30,22.3804988861084
2008-07-01,22.3804988861084
2008-07-02,22.226808547973633
2008-07-03,22.32195281982422
2008-07-07,22.17557716369629
2008-07-08,22.761072158813477
2008-07-09,22.8708553314209
2008-07-10,22.995269775390625
2008-07-11,22.55615234375
2008-07-14,22.7098388671875
2008-07-15,22.819618225097656
2008-07-16,22.980627059936523
2008-07-17,23.207502365112305
2008-07-18,23.200191497802734
2008-07-21,22.79034996032715
2008-07-22,23.105043411254883
2008-07-23,23.207502365112305
2008-07-24,23.185565948486328
2008-07-25,23.324615478515625
2008-07-28,23.13433074951172
2008-07-29,23.368513107299805
2008-07-30,23.361204147338867
2008-07-31,23.383161544799805
2008-08-01,23.207502365112305
2008-08-04,23.405109405517578
2008-08-05,24.166248321533203
2008-08-06,24.261402130126953
2008-08-07,23.968650817871094
2008-08-08,24.385818481445312
2008-08-11,24.40776824951172
2008-08-12,24.356542587280273
2008-08-13,24.371192932128906
2008-08-14,24.356542587280273
2008-08-15,24.598064422607422
2008-08-18,24.39313507080078
2008-08-19,24.28335952758789
2008-08-20,24.129669189453125
2008-08-21,23.975969314575195
2008-08-22,24.378496170043945
2008-08-25,23.983291625976562
2008-08-26,23.954008102416992
2008-08-27,23.990612030029297
2008-08-28,24.129669189453125
2008-08-29,23.86618423461914
2008-09-02,23.822280883789062
2008-09-03,23.96133804321289
2008-09-04,23.434389114379883
2008-09-05,23.309974670410156
2008-09-08,23.697866439819336
2008-09-09,23.49294090270996
2008-09-10,23.397802352905273
2008-09-11,23.49294090270996
2008-09-12,23.712495803833008
2008-09-15,23.053821563720703
2008-09-16,23.01722526550293
2008-09-17,22.651290893554688
2008-09-18,22.944034576416016
2008-09-19,23.19547462463379
2008-09-22,22.644075393676758
2008-09-23,22.107379913330078
2008-09-24,22.313241958618164
2008-09-25,22.717594146728516
2008-09-26,22.673490524291992
2008-09-29,22.166200637817383
2008-09-30,22.09268569946289
2008-10-01,22.239717483520508
2008-10-02,22.276479721069336
2008-10-03,21.798593521118164
2008-10-06,20.982540130615234
2008-10-07,20.475248336791992
2008-10-08,20.107648849487305
2008-10-09,18.563739776611328
2008-10-10,17.747663497924805
2008-10-13,19.887083053588867
2008-10-14,20.29144859313965
2008-10-15,18.306413650512695
2008-10-16,19.262170791625977
2008-10-17,19.18865394592285
2008-10-20,19.960607528686523
2008-10-21,19.90178871154785
2008-10-22,19.409204483032227
2008-10-23,18.96074676513672
2008-10-24,18.894577026367188
2008-10-27,18.085861206054688
2008-10-28,19.225406646728516
2008-10-29,19.09308624267578
2008-10-30,19.541540145874023
2008-10-31,19.55624771118164
2008-11-03,19.70329475402832
2008-11-04,19.960607528686523
2008-11-05,19.66653060913086
2008-11-06,19.18865394592285
2008-11-07,19.431270599365234
2008-11-10,19.29157257080078
2008-11-11,18.946033477783203
2008-11-12,18.526981353759766
2008-11-13,19.519489288330078
2008-11-14,18.776939392089844
2008-11-17,18.453458786010742
2008-11-18,18.57843780517578
2008-11-19,17.828535079956055
2008-11-20,17.32125473022461
2008-11-21,17.343303680419922
2008-11-24,17.68885040283203
2008-11-25,17.806486129760742
2008-11-26,18.085861206054688
2008-11-28,18.321115493774414
2008-12-01,17.380064010620117
2008-12-02,17.828535079956055
2008-12-03,18.25494384765625
2008-12-04,17.90941047668457
2008-12-05,18.519620895385742
2008-12-08,18.666656494140625
2008-12-09,18.372575759887695
2008-12-10,18.321115493774414
2008-12-11,18.431396484375
2008-12-12,18.468162536621094
2008-12-15,18.431396484375
2008-12-16,19.159250259399414
2008-12-17,19.04161262512207
2008-12-18,19.181303024291992
2008-12-19,19.298168182373047
2008-12-22,19.165019989013672
2008-12-23,19.17242431640625
2008-12-24,19.10585594177246
2008-12-26,19.120649337768555
2008-12-29,19.091060638427734
2008-12-30,19.460893630981445
2008-12-31,19.63842010498047
2009-01-02,20.0378475189209
2009-01-05,19.941692352294922
2009-01-06,19.61623191833496
2009-01-07,19.438703536987305
2009-01-08,19.54966163635254
2009-01-09,19.342538833618164
2009-01-12,19.091060638427734
2009-01-13,19.253786087036133
2009-01-14,18.9801025390625
2009-01-15,19.113250732421875
2009-01-16,19.27597427368164
2009-01-20,18.809982299804688
2009-01-21,19.209402084350586
2009-01-22,19.290767669677734
2009-01-23,19.290767669677734
2009-01-26,19.187211990356445
2009-01-27,19.586647033691406
2009-01-28,19.889915466308594
2009-01-29,19.60883140563965
2009-01-30,19.401718139648438
2009-02-02,19.5274658203125
2009-02-03,20.030439376831055
2009-02-04,19.941692352294922
2009-02-05,20.111814498901367
2009-02-06,20.274538040161133
2009-02-09,20.215364456176758
2009-02-10,19.542261123657227
2009-02-11,19.786348342895508
2009-02-12,20.015653610229492
2009-02-13,19.712385177612305
2009-02-17,19.372140884399414
2009-02-18,19.364742279052734
2009-02-19,19.327754974365234
2009-02-20,19.128034591674805
2009-02-23,18.75081443786621
2009-02-24,19.024490356445312
2009-02-25,18.639860153198242
2009-02-26,17.707862854003906
2009-02-27,16.99777603149414
2009-03-02,16.26548957824707
2009-03-03,16.22850799560547
2009-03-04,16.69450569152832
2009-03-05,16.250703811645508
2009-03-06,16.487390518188477
2009-03-09,16.184125900268555
2009-03-10,16.768465042114258
2009-03-11,16.465208053588867
2009-03-12,17.271455764770508
2009-03-13,17.848400115966797
2009-03-16,17.656082153320312
2009-03-17,17.92976188659668
2009-03-18,17.959362030029297
2009-03-19,17.522939682006836
2009-03-20,17.527406692504883
2009-03-23,18.16747283935547
2009-03-24,17.929311752319336
2009-03-25,18.048398971557617
2009-03-26,18.249345779418945
2009-03-27,18.055835723876953
2009-03-30,17.95163917541504
2009-03-31,18.018617630004883
2009-04-01,18.01117515563965
2009-04-02,18.085603713989258
2009-04-03,17.78789520263672
2009-04-06,17.959075927734375
2009-04-07,17.758134841918945
2009-04-08,17.87721824645996
2009-04-09,17.959075927734375
2009-04-13,18.100488662719727
2009-04-14,18.018617630004883
2009-04-15,18.122825622558594
2009-04-16,18.204687118530273
2009-04-17,18.4130802154541
2009-04-20,18.055835723876953
2009-04-21,17.884654998779297
2009-04-22,17.691150665283203
2009-04-23,17.706024169921875
2009-04-24,17.6837100982666
2009-04-27,17.87721824645996
2009-04-28,17.944194793701172
2009-04-29,18.01117515563965
2009-04-30,17.996292114257812
2009-05-01,17.966524124145508
2009-05-04,18.26422691345215
2009-05-05,18.472623825073242
2009-05-06,18.360979080200195
2009-05-07,18.733118057250977
2009-05-08,19.045705795288086
2009-05-11,18.718233108520508
2009-05-12,19.02338218688965
2009-05-13,18.97871971130371
2009-05-14,19.001052856445312
2009-05-15,18.85219383239746
2009-05-18,19.038257598876953
2009-05-19,18.896852493286133
2009-05-20,18.971277236938477
2009-05-21,18.800106048583984
2009-05-22,18.822418212890625
2009-05-26,18.993616104125977
2009-05-27,18.800106048583984
2009-05-28,18.896852493286133
2009-05-29,19.22432518005371
2009-06-01,19.350854873657227
2009-06-02,19.469942092895508
2009-06-03,19.425281524658203
2009-06-04,19.157352447509766
2009-06-05,19.194557189941406
2009-06-08,18.986169815063477
2009-06-09,18.889413833618164
2009-06-10,18.80753517150879
2009-06-11,19.008493423461914
2009-06-12,19.075469970703125
2009-06-15,18.48750877380371
2009-06-16,18.561935424804688
2009-06-17,18.986169815063477
2009-06-18,19.350854873657227
2009-06-19,19.5079345703125
2009-06-22,19.156370162963867
2009-06-23,19.096532821655273
2009-06-24,19.193771362304688
2009-06-25,19.724855422973633
2009-06-26,19.724855422973633
2009-06-29,19.844539642333984
2009-06-30,19.67997932434082
2009-07-01,19.732332229614258
2009-07-02,19.261093139648438
2009-07-06,19.41068458557129
2009-07-07,19.335899353027344
2009-07-08,19.51541519165039
2009-07-09,19.268571853637695
2009-07-10,19.178817749023438
