,XLI
2005-12-29,21.38290786743164
2005-12-30,21.261104583740234
2006-01-03,21.403200149536133
2006-01-04,21.457340240478516
2006-01-05,21.423505783081055
2006-01-06,21.504709243774414
2006-01-09,21.680641174316406
2006-01-10,21.619741439819336
2006-01-11,21.63327407836914
2006-01-12,21.470876693725586
2006-01-13,21.396440505981445
2006-01-17,21.28817367553711
2006-01-18,21.315242767333984
2006-01-19,21.416746139526367
2006-01-20,20.949846267700195
2006-01-23,20.963363647460938
2006-01-24,21.119007110595703
2006-01-25,21.11223793029785
2006-01-26,21.34906768798828
2006-01-27,21.396440505981445
2006-01-30,21.443796157836914
2006-01-31,21.322010040283203
2006-02-01,21.504709243774414
2006-02-02,21.322010040283203
2006-02-03,21.274642944335938
2006-02-06,21.34906768798828
2006-02-07,21.193439483642578
2006-02-08,21.29493522644043
2006-02-09,21.416746139526367
2006-02-10,21.558841705322266
2006-02-13,21.585905075073242
2006-02-14,21.843048095703125
2006-02-15,21.90394401550293
2006-02-16,21.964845657348633
2006-02-17,22.018991470336914
2006-02-21,21.931015014648438
2006-02-22,22.161083221435547
2006-02-23,22.08664321899414
2006-02-24,22.100181579589844
2006-02-27,22.24228286743164
2006-02-28,21.985143661499023
2006-03-01,22.161083221435547
2006-03-02,22.100181579589844
2006-03-03,22.154315948486328
2006-03-06,22.03928565979004
2006-03-07,22.052814483642578
2006-03-08,22.025747299194336
2006-03-09,21.998674392700195
2006-03-10,22.228748321533203
2006-03-13,22.215225219726562
2006-03-14,22.424983978271484
2006-03-15,22.76331329345703
2006-03-16,22.776851654052734
2006-03-17,22.950742721557617
2006-03-20,22.909984588623047
2006-03-21,22.82167625427246
2006-03-22,22.991479873657227
2006-03-23,22.89640235900879
2006-03-24,22.876022338867188
2006-03-27,22.89640235900879
2006-03-28,22.733396530151367
2006-03-29,22.964324951171875
2006-03-30,22.964324951171875
2006-03-31,22.957521438598633
2006-04-03,23.039030075073242
2006-04-04,23.19525718688965
2006-04-05,23.208847045898438
2006-04-06,23.174888610839844
2006-04-07,23.059417724609375
2006-04-10,22.97789764404297
2006-04-11,22.937156677246094
2006-04-12,23.093366622924805
2006-04-13,22.99827766418457
2006-04-17,22.882808685302734
2006-04-18,23.43297004699707
2006-04-19,23.58240509033203
2006-04-20,23.670698165893555
2006-04-21,23.697885513305664
2006-04-24,23.77938461303711
2006-04-25,23.500904083251953
2006-04-26,23.629961013793945
2006-04-27,23.500904083251953
2006-04-28,23.453357696533203
2006-05-01,23.514484405517578
2006-05-02,23.70467758178711
2006-05-03,23.711456298828125
2006-05-04,23.996734619140625
2006-05-05,24.23444938659668
2006-05-08,24.214073181152344
2006-05-09,24.214073181152344
2006-05-10,24.2276611328125
2006-05-11,24.10539436340332
2006-05-12,23.725046157836914
2006-05-15,23.73183822631836
2006-05-16,23.725046157836914
2006-05-17,23.236007690429688
2006-05-18,23.045827865600586
2006-05-19,23.120546340942383
2006-05-22,23.0729923248291
2006-05-23,22.964324951171875
2006-05-24,22.90318489074707
2006-05-25,23.059417724609375
2006-05-26,23.188467025756836
2006-05-30,22.889606475830078
2006-05-31,23.05261993408203
2006-06-01,23.290346145629883
2006-06-02,23.324302673339844
2006-06-05,22.82167625427246
2006-06-06,22.733396530151367
2006-06-07,22.482078552246094
2006-06-08,22.495662689208984
2006-06-09,22.305477142333984
2006-06-12,22.027002334594727
2006-06-13,21.959083557128906
2006-06-14,22.14925193786621
2006-06-15,22.651872634887695
2006-06-16,22.648469924926758
2006-06-19,22.471431732177734
2006-06-20,22.444190979003906
2006-06-21,22.70975685119629
2006-06-22,22.573566436767578
2006-06-23,22.63486099243164
2006-06-26,22.696149826049805
2006-06-27,22.48505210876465
2006-06-28,22.55313491821289
2006-06-29,23.029817581176758
2006-06-30,23.023008346557617
2006-07-03,23.104711532592773
2006-07-05,22.93447494506836
2006-07-06,22.99576187133789
2006-07-07,22.655282974243164
2006-07-10,22.716575622558594
2006-07-11,22.777856826782227
2006-07-12,22.546327590942383
2006-07-13,22.103715896606445
2006-07-14,21.79047966003418
2006-07-17,21.71556854248047
2006-07-18,21.817710876464844
2006-07-19,22.260337829589844
2006-07-20,21.804096221923828
2006-07-21,21.586193084716797
2006-07-24,21.94028663635254
2006-07-25,21.878999710083008
2006-07-26,21.599807739257812
