,XLK
2005-10-20,7.673242092132568
2005-10-21,7.719166278839111
2005-10-24,7.818674087524414
2005-10-25,7.765094757080078
2005-10-26,7.745959758758545
2005-10-27,7.661764144897461
2005-10-28,7.734476566314697
2005-10-31,7.814846515655518
2005-11-01,7.79953670501709
2005-11-02,7.887555122375488
2005-11-03,7.960272312164307
2005-11-04,7.994719982147217
2005-11-07,8.010024070739746
2005-11-08,8.013851165771484
2005-11-09,8.006194114685059
2005-11-10,8.075085639953613
2005-11-11,8.094218254089355
2005-11-14,8.101876258850098
2005-11-15,8.075085639953613
2005-11-16,8.105701446533203
2005-11-17,8.20137882232666
2005-11-18,8.24730396270752
2005-11-21,8.243473052978516
2005-11-22,8.297056198120117
2005-11-23,8.342976570129395
2005-11-25,8.365941047668457
2005-11-28,8.335325241088867
2005-11-29,8.335325241088867
2005-11-30,8.30853271484375
2005-12-01,8.434830665588379
2005-12-02,8.42717170715332
2005-12-05,8.385080337524414
2005-12-06,8.396553993225098
2005-12-07,8.381251335144043
2005-12-08,8.320016860961914
2005-12-09,8.350628852844238
2005-12-12,8.3735933303833
2005-12-13,8.346807479858398
2005-12-14,8.358285903930664
2005-12-15,8.323843955993652
2005-12-16,8.311511039733887
2005-12-19,8.211328506469727
2005-12-20,8.18050479888916
2005-12-21,8.188212394714355
2005-12-22,8.226738929748535
2005-12-23,8.242152214050293
2005-12-27,8.1727933883667
2005-12-28,8.153531074523926
2005-12-29,8.10728931427002
2005-12-30,8.053342819213867
2006-01-03,8.211328506469727
2006-01-04,8.307656288146973
2006-01-05,8.346195220947266
2006-01-06,8.477197647094727
2006-01-09,8.50417709350586
2006-01-10,8.496472358703613
2006-01-11,8.57738971710205
2006-01-12,8.531150817871094
2006-01-13,8.527295112609863
2006-01-17,8.44252872467041
2006-01-18,8.342338562011719
2006-01-19,8.415550231933594
2006-01-20,8.195915222167969
2006-01-23,8.165091514587402
2006-01-24,8.192060470581055
2006-01-25,8.219038963317871
2006-01-26,8.272981643676758
2006-01-27,8.365456581115723
2006-01-30,8.392431259155273
2006-01-31,8.323076248168945
2006-02-01,8.373164176940918
2006-02-02,8.257567405700684
2006-02-03,8.199767112731934
2006-02-06,8.176645278930664
2006-02-07,8.153531074523926
2006-02-08,8.311511039733887
2006-02-09,8.272981643676758
2006-02-10,8.338486671447754
2006-02-13,8.261418342590332
2006-02-14,8.373164176940918
2006-02-15,8.419404029846191
2006-02-16,8.496472358703613
2006-02-17,8.450230598449707
2006-02-21,8.357749938964844
2006-02-22,8.400136947631836
2006-02-23,8.357749938964844
2006-02-24,8.361605644226074
2006-02-27,8.438672065734863
2006-02-28,8.342338562011719
2006-03-01,8.508031845092773
2006-03-02,8.527295112609863
2006-03-03,8.477197647094727
2006-03-06,8.44252872467041
2006-03-07,8.388578414916992
2006-03-08,8.38087272644043
2006-03-09,8.330780029296875
2006-03-10,8.36931324005127
2006-03-13,8.400136947631836
2006-03-14,8.496472358703613
2006-03-15,8.546564102172852
2006-03-16,8.492619514465332
2006-03-17,8.519590377807617
2006-03-20,8.535005569458008
2006-03-21,8.500322341918945
2006-03-22,8.50417709350586
2006-03-23,8.484908103942871
2006-03-24,8.511887550354004
2006-03-27,8.523445129394531
2006-03-28,8.42711353302002
2006-03-29,8.554271697998047
2006-03-30,8.581243515014648
2006-03-31,8.531150817871094
2006-04-03,8.581243515014648
2006-04-04,8.612070083618164
2006-04-05,8.685283660888672
2006-04-06,8.677573204040527
2006-04-07,8.57738971710205
2006-04-10,8.565827369689941
2006-04-11,8.488760948181152
2006-04-12,8.50417709350586
2006-04-13,8.515734672546387
2006-04-17,8.423257827758789
2006-04-18,8.592803955078125
2006-04-19,8.585095405578613
2006-04-20,8.592803955078125
2006-04-21,8.500322341918945
2006-04-24,8.488760948181152
2006-04-25,8.484908103942871
2006-04-26,8.515734672546387
2006-04-27,8.600508689880371
2006-04-28,8.419404029846191
2006-05-01,8.350049018859863
2006-05-02,8.388578414916992
2006-05-03,8.36931324005127
2006-05-04,8.400136947631836
2006-05-05,8.446377754211426
2006-05-08,8.45793342590332
2006-05-09,8.423257827758789
2006-05-10,8.33463191986084
2006-05-11,8.161234855651855
2006-05-12,8.08416748046875
2006-05-15,8.091875076293945
2006-05-16,8.014809608459473
2006-05-17,7.906921863555908
2006-05-18,7.879944801330566
2006-05-19,7.937742710113525
2006-05-22,7.868387699127197
2006-05-23,7.810589790344238
2006-05-24,7.887649059295654
2006-05-25,7.96086311340332
2006-05-26,7.999395847320557
2006-05-30,7.841415882110596
2006-05-31,7.872241020202637
2006-06-01,8.007104873657227
2006-06-02,7.980134010314941
2006-06-05,7.860677719116211
2006-06-06,7.860677719116211
2006-06-07,7.752788066864014
2006-06-08,7.714256763458252
2006-06-09,7.683429718017578
2006-06-12,7.540857315063477
2006-06-13,7.5485639572143555
2006-06-14,7.598658561706543
2006-06-15,7.791321277618408
2006-06-16,7.779760837554932
2006-06-19,7.745081424713135
2006-06-20,7.733522415161133
2006-06-21,7.8337082862854
2006-06-22,7.7412261962890625
2006-06-23,7.718106746673584
2006-06-26,7.733522415161133
2006-06-27,7.629485607147217
2006-06-28,7.679581165313721
2006-06-29,7.87609338760376
2006-06-30,7.8337082862854
2006-07-03,7.891505718231201
2006-07-05,7.7682013511657715
2006-07-06,7.775906085968018
2006-07-07,7.698842525482178
2006-07-10,7.610219955444336
2006-07-11,7.641043186187744
2006-07-12,7.502324104309082
2006-07-13,7.3790202140808105
2006-07-14,7.359752655029297
2006-07-17,7.38287353515625
2006-07-18,7.398284435272217
2006-07-19,7.506178379058838
2006-07-20,7.398284435272217
2006-07-21,7.321220874786377
2006-07-24,7.432968616485596
2006-07-25,7.513883113861084
2006-07-26,7.533149242401123
2006-07-27,7.510030269622803
2006-07-28,7.641043186187744
2006-07-31,7.629485607147217
2006-08-01,7.521594047546387
2006-08-02,7.61406946182251
2006-08-03,7.637187957763672
2006-08-04,7.61406946182251
2006-08-07,7.587096214294434
2006-08-08,7.5601277351379395
2006-08-09,7.606363296508789
2006-08-10,7.637187957763672
2006-08-11,7.594803333282471
2006-08-14,7.660308837890625
2006-08-15,7.837559223175049
2006-08-16,7.96086311340332
2006-08-17,7.995542526245117
2006-08-18,8.0263671875
2006-08-21,7.972424507141113
2006-08-22,7.976277828216553
2006-08-23,7.937742710113525
2006-08-24,7.968568325042725
2006-08-25,7.991690158843994
2006-08-28,8.064901351928711
2006-08-29,8.138115882873535
2006-08-30,8.195915222167969
2006-08-31,8.165091514587402
2006-09-01,8.199767112731934
2006-09-05,8.242152214050293
2006-09-06,8.10728931427002
2006-09-07,8.061047554016113
2006-09-08,8.126554489135742
2006-09-11,8.195915222167969
2006-09-12,8.338486671447754
2006-09-13,8.338486671447754
2006-09-14,8.357749938964844
2006-09-15,8.378605842590332
2006-09-18,8.374740600585938
2006-09-19,8.33613395690918
2006-09-20,8.471268653869629
2006-09-21,8.390182495117188
2006-09-22,8.33999252319336
2006-09-25,8.490574836730957
2006-09-26,8.544631958007812
2006-09-27,8.478988647460938
2006-09-28,8.521463394165039
2006-09-29,8.494434356689453
2006-10-02,8.432660102844238
2006-10-03,8.478988647460938
2006-10-04,8.61026382446289
2006-10-05,8.60641098022461
2006-10-06,8.61026382446289
2006-10-09,8.633434295654297
2006-10-10,8.641158103942871
2006-10-11,8.637290954589844
2006-10-12,8.7647123336792
2006-10-13,8.807182312011719
2006-10-16,8.803324699401855
2006-10-17,8.729960441589355
2006-10-18,8.706790924072266
2006-10-19,8.733820915222168
2006-10-20,8.787881851196289
2006-10-23,8.841935157775879
2006-10-24,8.780159950256348
2006-10-25,8.857382774353027
2006-10-26,8.903712272644043
2006-10-27,8.787881851196289
2006-10-30,8.818766593933105
2006-10-31,8.830353736877441
2006-11-01,8.791741371154785
2006-11-02,8.737687110900879
2006-11-03,8.737687110900879
2006-11-06,8.841935157775879
2006-11-07,8.888265609741211
2006-11-08,8.895991325378418
2006-11-09,8.892128944396973
2006-11-10,8.915299415588379
2006-11-13,8.99251937866211
2006-11-14,9.058155059814453
2006-11-15,9.077463150024414
2006-11-16,9.112215042114258
2006-11-17,9.127655982971191
2006-11-20,9.127655982971191
2006-11-21,9.123795509338379
2006-11-22,9.1932954788208
2006-11-24,9.173990249633789
2006-11-27,8.957770347595215
2006-11-28,9.00410270690918
2006-11-29,9.062017440795898
2006-11-30,9.08132266998291
2006-12-01,9.00410270690918
2006-12-04,9.119933128356934
2006-12-05,9.123795509338379
2006-12-06,9.065878868103027
2006-12-07,9.031129837036133
2006-12-08,9.031129837036133
2006-12-11,9.085183143615723
2006-12-12,9.05429744720459
2006-12-13,9.06973934173584
2006-12-14,9.146960258483887
2006-12-15,9.148904800415039
2006-12-18,9.113956451416016
2006-12-19,9.055706977844238
2006-12-20,9.059587478637695
2006-12-21,9.016876220703125
2006-12-22,8.946975708007812
2006-12-26,8.997453689575195
2006-12-27,9.063474655151367
2006-12-28,9.059587478637695
2006-12-29,9.0324068069458
2007-01-03,9.059587478637695
2007-01-04,9.199383735656738
2007-01-05,9.125601768493652
2007-01-08,9.152788162231445
2007-01-09,9.164437294006348
2007-01-10,9.211033821105957
2007-01-11,9.304230690002441
2007-01-12,9.327532768249512
2007-01-16,9.308119773864746
2007-01-17,9.187731742858887
2007-01-18,9.082887649536133
2007-01-19,9.079005241394043
2007-01-22,9.01298999786377
2007-01-23,9.01298999786377
2007-01-24,9.176088333129883
2007-01-25,9.063474655151367
2007-01-26,9.067357063293457
2007-01-29,9.10619068145752
2007-01-30,9.160552978515625
2007-01-31,9.21491813659668
2007-02-01,9.176088333129883
2007-02-02,9.222686767578125
2007-02-05,9.199383735656738
2007-02-06,9.187731742858887
2007-02-07,9.23045539855957
2007-02-08,9.242104530334473
2007-02-09,9.141138076782227
2007-02-12,9.10230541229248
2007-02-13,9.137255668640137
2007-02-14,9.26540470123291
2007-02-15,9.300352096557617
2007-02-16,9.280935287475586
2007-02-20,9.284819602966309
2007-02-21,9.269283294677734
2007-02-22,9.319765090942383
2007-02-23,9.312000274658203
2007-02-26,9.288702964782715
2007-02-27,8.931445121765137
2007-02-28,8.96639347076416
2007-03-01,8.958626747131348
2007-03-02,8.791642189025879
2007-03-05,8.811062812805176
2007-03-06,8.946975708007812
2007-03-07,8.83436107635498
2007-03-08,8.908146858215332
2007-03-09,8.931445121765137
2007-03-12,8.985808372497559
2007-03-13,8.842129707336426
2007-03-14,8.923675537109375
2007-03-15,8.927559852600098
2007-03-16,8.912026405334473
2007-03-19,8.9702730178833
2007-03-20,9.028520584106445
2007-03-21,9.211033821105957
2007-03-22,9.176088333129883
2007-03-23,9.152788162231445
2007-03-26,9.164437294006348
2007-03-27,9.168323516845703
2007-03-28,9.063474655151367
2007-03-29,9.07512378692627
2007-03-30,9.055706977844238
2007-04-02,9.10230541229248
2007-04-03,9.176088333129883
2007-04-04,9.23045539855957
2007-04-05,9.26540470123291
2007-04-09,9.26540470123291
2007-04-10,9.257634162902832
2007-04-11,9.172203063964844
2007-04-12,9.269283294677734
2007-04-13,9.27704906463623
2007-04-16,9.354711532592773
2007-04-17,9.374131202697754
2007-04-18,9.350833892822266
2007-04-19,9.354711532592773
2007-04-20,9.409078598022461
2007-04-23,9.389660835266113
2007-04-24,9.440146446228027
2007-04-25,9.510045051574707
2007-04-26,9.564409255981445
2007-04-27,9.556645393371582
2007-04-30,9.482860565185547
2007-05-01,9.529458999633789
2007-05-02,9.579941749572754
2007-05-03,9.673137664794922
2007-05-04,9.711973190307617
2007-05-07,9.700324058532715
2007-05-08,9.739156723022461
2007-05-09,9.727505683898926
2007-05-10,9.677022933959961
2007-05-11,9.781869888305664
2007-05-14,9.735272407531738
2007-05-15,9.719741821289062
2007-05-16,9.805171012878418
2007-05-17,9.77798843383789
2007-05-18,9.828469276428223
2007-05-21,9.871183395385742
2007-05-22,9.859539031982422
2007-05-23,9.8245849609375
2007-05-24,9.700324058532715
2007-05-25,9.781869888305664
2007-05-29,9.84012222290039
2007-05-30,9.91390323638916
2007-05-31,9.960501670837402
2007-06-01,9.960501670837402
2007-06-04,9.99544906616211
2007-06-05,9.960501670837402
2007-06-06,9.844001770019531
2007-06-07,9.704204559326172
2007-06-08,9.84012222290039
2007-06-11,9.859539031982422
2007-06-12,9.743038177490234
2007-06-13,9.867303848266602
2007-06-14,9.960501670837402
2007-06-15,10.018010139465332
2007-06-18,10.045214653015137
2007-06-19,10.041324615478516
2007-06-20,9.983040809631348
2007-06-21,10.033556938171387
2007-06-22,9.920865058898926
2007-06-25,9.885891914367676
2007-06-26,9.850919723510742
2007-06-27,9.948064804077148
2007-06-28,9.983040809631348
2007-06-29,9.948064804077148
2007-07-02,10.033556938171387
2007-07-03,10.103503227233887
2007-07-05,10.142363548278809
2007-07-06,10.16179370880127
2007-07-09,10.220081329345703
2007-07-10,10.103503227233887
2007-07-11,10.16179370880127
2007-07-12,10.332776069641113
2007-07-13,10.356090545654297
2007-07-16,10.387179374694824
2007-07-17,10.422146797180176
2007-07-18,10.367751121520996
2007-07-19,10.453238487243652
2007-07-20,10.414376258850098
2007-07-23,10.429924011230469
2007-07-24,10.325003623962402
2007-07-25,10.336662292480469
2007-07-26,10.18122386932373
2007-07-27,9.96360969543457
2007-07-30,9.998581886291504
2007-07-31,9.928635597229004
2007-08-01,10.025781631469727
2007-08-02,10.045214653015137
2007-08-03,9.850919723510742
2007-08-06,10.006354331970215
2007-08-07,10.025781631469727
2007-08-08,10.18122386932373
2007-08-09,9.948064804077148
2007-08-10,9.808167457580566
2007-08-13,9.944175720214844
2007-08-14,9.742109298706055
2007-08-15,9.617757797241211
2007-08-16,9.555582046508789
2007-08-17,9.648842811584473
2007-08-20,9.683818817138672
2007-08-21,9.7149076461792
2007-08-22,9.843143463134766
2007-08-23,9.870347023010254
2007-08-24,10.010238647460938
2007-08-27,9.955835342407227
2007-08-28,9.777081489562988
2007-08-29,10.010238647460938
2007-08-30,10.052986145019531
2007-08-31,10.119049072265625
2007-09-04,10.27448844909668
2007-09-05,10.165678024291992
2007-09-06,10.216195106506348
2007-09-07,10.006354331970215
2007-09-10,9.98692512512207
2007-09-11,10.130702018737793
2007-09-12,10.103503227233887
2007-09-13,10.103503227233887
2007-09-14,10.052986145019531
2007-09-17,10.049100875854492
2007-09-18,10.247285842895508
2007-09-19,10.286144256591797
2007-09-20,10.325003623962402
2007-09-21,10.404046058654785
2007-09-24,10.376788139343262
2007-09-25,10.481919288635254
2007-09-26,10.548112869262695
2007-09-27,10.540328025817871
2007-09-28,10.501389503479004
2007-10-01,10.614310264587402
2007-10-02,10.653243064880371
2007-10-03,10.528651237487793
2007-10-04,10.555899620056152
2007-10-05,10.66882038116455
2007-10-08,10.688287734985352
2007-10-09,10.766162872314453
2007-10-10,10.8012056350708
2007-10-11,10.684393882751465
2007-10-12,10.789523124694824
2007-10-15,10.711651802062988
2007-10-16,10.711651802062988
2007-10-17,10.8012056350708
2007-10-18,10.828459739685059
2007-10-19,10.571477890014648
2007-10-22,10.63767147064209
2007-10-23,10.754483222961426
2007-10-24,10.645458221435547
2007-10-25,10.735013961791992
2007-10-26,10.879079818725586
2007-10-29,10.910228729248047
2007-10-30,10.929693222045898
2007-10-31,11.058192253112793
2007-11-01,10.937485694885254
2007-11-02,10.96084976196289
2007-11-05,10.945271492004395
2007-11-06,11.003679275512695
2007-11-07,10.707759857177734
2007-11-08,10.326172828674316
2007-11-09,10.112015724182129
2007-11-12,9.948482513427734
2007-11-13,10.287232398986816
2007-11-14,10.228826522827148
2007-11-15,10.104227066040039
2007-11-16,10.248297691345215
2007-11-19,10.045821189880371
2007-11-20,10.131484031677246
2007-11-21,9.940693855285645
2007-11-23,10.038034439086914
2007-11-26,9.827774047851562
2007-11-27,9.936798095703125
2007-11-28,10.228826522827148
2007-11-29,10.27944564819336
2007-11-30,10.224936485290527
2007-12-03,10.162632942199707
2007-12-04,10.123696327209473
2007-12-05,10.357318878173828
2007-12-06,10.462454795837402
2007-12-07,10.474132537841797
2007-12-10,10.524748802185059
2007-12-11,10.361215591430664
2007-12-12,10.540328025817871
2007-12-13,10.48581314086914
2007-12-14,10.419622421264648
2007-12-17,10.221040725708008
2007-12-18,10.221040725708008
2007-12-19,10.287232398986816
2007-12-20,10.435196876525879
2007-12-21,10.569365501403809
2007-12-24,10.647600173950195
2007-12-26,10.706275939941406
2007-12-27,10.55763053894043
2007-12-28,10.506780624389648
2007-12-31,10.428547859191895
2008-01-02,10.217314720153809
2008-01-03,10.232963562011719
2008-01-04,9.83397102355957
2008-01-07,9.747912406921387
2008-01-08,9.48974323272705
2008-01-09,9.6227388381958
2008-01-10,9.638387680053711
2008-01-11,9.497567176818848
2008-01-14,9.689241409301758
2008-01-15,9.48582935333252
2008-01-16,9.27851390838623
2008-01-17,9.196367263793945
2008-01-18,9.035987854003906
2008-01-22,8.867785453796387
2008-01-23,8.946019172668457
2008-01-24,9.075103759765625
2008-01-25,8.934285163879395
2008-01-28,8.973404884338379
2008-01-29,9.051633834838867
2008-01-30,8.981224060058594
2008-01-31,9.094659805297852
2008-02-01,9.25113296508789
2008-02-04,9.059459686279297
2008-02-05,8.832574844360352
2008-02-06,8.734785079956055
2008-02-07,8.789551734924316
2008-02-08,8.723051071166992
2008-02-11,8.875606536865234
2008-02-12,8.895166397094727
2008-02-13,9.0985746383667
2008-02-14,8.918639183044434
2008-02-15,8.88733959197998
2008-02-19,8.805197715759277
2008-02-20,8.820844650268555
2008-02-21,8.805197715759277
2008-02-22,8.797380447387695
2008-02-25,8.848227500915527
2008-02-26,8.94992446899414
2008-02-27,8.95775318145752
2008-02-28,8.844314575195312
2008-02-29,8.664374351501465
2008-03-03,8.660462379455566
2008-03-04,8.672199249267578
2008-03-05,8.734785079956055
2008-03-06,8.613523483276367
2008-03-07,8.613523483276367
2008-03-10,8.519646644592285
2008-03-11,8.820844650268555
2008-03-12,8.730875015258789
2008-03-13,8.695667266845703
2008-03-14,8.586143493652344
2008-03-17,8.547027587890625
2008-03-18,8.930366516113281
2008-03-19,8.664374351501465
2008-03-20,8.76063060760498
2008-03-24,9.069735527038574
2008-03-25,9.077560424804688
2008-03-26,8.90149211883545
2008-03-27,8.83105754852295
2008-03-28,8.776283264160156
2008-03-31,8.764537811279297
2008-04-01,9.018871307373047
2008-04-02,9.128429412841797
2008-04-03,9.124516487121582
2008-04-04,9.093213081359863
2008-04-07,9.10103988647461
2008-04-08,9.046260833740234
2008-04-09,9.007134437561035
2008-04-10,9.081476211547852
2008-04-11,8.838887214660645
2008-04-14,8.803670883178711
2008-04-15,8.803670883178711
2008-04-16,9.163643836975098
2008-04-17,9.1597318649292
2008-04-18,9.320148468017578
2008-04-21,9.37884521484375
2008-04-22,9.331890106201172
2008-04-23,9.390582084655762
2008-04-24,9.50405216217041
2008-04-25,9.390582084655762
2008-04-28,9.390582084655762
2008-04-29,9.480573654174805
2008-04-30,9.312322616577148
2008-05-01,9.703604698181152
2008-05-02,9.699694633483887
2008-05-05,9.656649589538574
2008-05-06,9.774029731750488
2008-05-07,9.601872444152832
2008-05-08,9.617522239685059
2008-05-09,9.586220741271973
2008-05-12,9.742729187011719
2008-05-13,9.742729187011719
2008-05-14,9.76229190826416
2008-05-15,9.950105667114258
2008-05-16,9.926626205444336
2008-05-19,9.97749137878418
2008-05-20,9.820989608764648
2008-05-21,9.56274127960205
2008-05-22,9.597957611083984
2008-05-23,9.578394889831543
2008-05-27,9.734902381896973
2008-05-28,9.789682388305664
2008-05-29,9.860109329223633
2008-05-30,9.918801307678223
2008-06-02,9.777942657470703
2008-06-03,9.723162651062012
2008-06-04,9.742729187011719
2008-06-05,9.942277908325195
2008-06-06,9.672301292419434
2008-06-09,9.652732849121094
2008-06-10,9.609695434570312
2008-06-11,9.363197326660156
2008-06-12,9.468839645385742
2008-06-13,9.570571899414062
2008-06-16,9.594046592712402
2008-06-17,9.554914474487305
2008-06-18,9.453189849853516
2008-06-19,9.488402366638184
2008-06-20,9.319279670715332
2008-06-23,9.232955932617188
2008-06-24,9.221185684204102
2008-06-25,9.299659729003906
2008-06-26,9.123085021972656
2008-06-27,9.001443862915039
2008-06-30,8.989672660827637
2008-07-01,8.926892280578613
2008-07-02,8.809175491333008
2008-07-03,8.769933700561523
2008-07-07,8.868035316467285
2008-07-08,8.958281517028809
2008-07-09,8.691458702087402
2008-07-10,8.801321983337402
2008-07-11,8.718920707702637
2008-07-14,8.652214050292969
2008-07-15,8.632599830627441
2008-07-16,8.758161544799805
2008-07-17,8.84841251373291
2008-07-18,8.946507453918457
2008-07-21,8.769933700561523
2008-07-22,8.722847938537598
2008-07-23,8.879804611206055
2008-07-24,8.652214050292969
2008-07-25,8.773862838745117
2008-07-28,8.589432716369629
2008-07-29,8.7620849609375
2008-07-30,8.820942878723145
2008-07-31,8.769933700561523
2008-08-01,8.671836853027344
2008-08-04,8.71500015258789
2008-08-05,8.879804611206055
2008-08-06,9.005369186401367
2008-08-07,8.989672660827637
2008-08-08,9.162323951721191
2008-08-11,9.221185684204102
2008-08-12,9.240803718566895
2008-08-13,9.205490112304688
2008-08-14,9.276119232177734
2008-08-15,9.311437606811523
2008-08-18,9.193717002868652
2008-08-19,9.032833099365234
2008-08-20,9.052457809448242
2008-08-21,9.017142295837402
2008-08-22,9.142702102661133
2008-08-25,9.024988174438477
2008-08-26,8.989672660827637
2008-08-27,9.07600212097168
2008-08-28,9.130929946899414
2008-08-29,8.926892280578613
2008-09-02,8.875880241394043
2008-09-03,8.758161544799805
2008-09-04,8.444250106811523
2008-09-05,8.444250106811523
2008-09-08,8.54626750946045
2008-09-09,8.397157669067383
2008-09-10,8.357922554016113
2008-09-11,8.495258331298828
2008-09-12,8.534499168395996
2008-09-15,8.122486114501953
2008-09-16,8.275522232055664
2008-09-17,7.816424369812012
2008-09-18,8.149959564208984
2008-09-19,8.209410667419434
2008-09-22,7.996790409088135
2008-09-23,7.992853164672852
2008-09-24,8.012540817260742
2008-09-25,8.150346755981445
2008-09-26,8.189723014831543
2008-09-29,7.480997562408447
2008-09-30,7.815677642822266
2008-10-01,7.744801044464111
2008-10-02,7.441625595092773
2008-10-03,7.335314750671387
2008-10-06,6.9297661781311035
2008-10-07,6.575404644012451
2008-10-08,6.516342639923096
2008-10-09,6.299787521362305
2008-10-10,6.26041316986084
2008-10-13,6.9927659034729
2008-10-14,6.756522178649902
2008-10-15,6.248602867126465
2008-10-16,6.575404644012451
2008-10-17,6.512407302856445
2008-10-20,6.772273540496826
2008-10-21,6.417908191680908
2008-10-22,6.083230972290039
2008-10-23,6.221039295196533
2008-10-24,5.929675102233887
2008-10-27,5.807617664337158
2008-10-28,6.614777088165283
2008-10-29,6.3588457107543945
2008-10-30,6.595088005065918
2008-10-31,6.555717945098877
2008-11-03,6.555717945098877
2008-11-04,6.8313307762146
2008-11-05,6.417908191680908
2008-11-06,6.0635457038879395
2008-11-07,6.236789226531982
2008-11-10,6.169855117797852
2008-11-11,6.035984039306641
2008-11-12,5.752495765686035
2008-11-13,6.1107940673828125
2008-11-14,5.831241130828857
2008-11-17,5.665869235992432
2008-11-18,5.744617462158203
2008-11-19,5.425694465637207
2008-11-20,5.193386554718018
2008-11-21,5.4690022468566895
2008-11-24,5.7367424964904785
2008-11-25,5.815490245819092
2008-11-26,5.996609210968018
2008-11-28,6.004486083984375
2008-12-01,5.571374893188477
2008-12-02,5.768242835998535
2008-12-03,5.933611869812012
2008-12-04,5.693430423736572
2008-12-05,5.917860507965088
2008-12-08,6.193477630615234
2008-12-09,6.1541056632995605
2008-12-10,6.102919578552246
2008-12-11,5.972986698150635
2008-12-12,6.043857574462891
2008-12-15,5.976924419403076
2008-12-16,6.287973880767822
2008-12-17,6.165919303894043
2008-12-18,5.992672920227051
2008-12-19,6.044529914855957
2008-12-22,5.96140193939209
2008-12-23,5.878274917602539
2008-12-24,5.9178571701049805
2008-12-26,5.90994119644165
2008-12-29,5.913898944854736
2008-12-30,6.0247368812561035
2008-12-31,6.099944591522217
2009-01-02,6.329535484313965
2009-01-05,6.309744358062744
2009-01-06,6.456206798553467
2009-01-07,6.250366687774658
2009-01-08,6.293909072875977
2009-01-09,6.15536642074585
2009-01-12,6.044529914855957
2009-01-13,6.016819000244141
2009-01-14,5.8347320556640625
2009-01-15,5.874317646026611
2009-01-16,5.913898944854736
2009-01-20,5.672436237335205
2009-01-21,5.9455671310424805
2009-01-22,5.810980796813965
2009-01-23,5.894108772277832
2009-01-26,5.965360164642334
2009-01-27,6.0009846687316895
2009-01-28,6.171199798583984
2009-01-29,5.989109992980957
2009-01-30,5.810980796813965
2009-02-02,5.902023792266846
2009-02-03,6.020777702331543
2009-02-04,6.016819000244141
2009-02-05,6.111821174621582
2009-02-06,6.321617603302002
2009-02-09,6.337452411651611
2009-02-10,6.080153465270996
2009-02-11,6.092028617858887
2009-02-12,6.1197381019592285
2009-02-13,6.092028617858887
2009-02-17,5.838690280914307
2009-02-18,5.842647075653076
2009-02-19,5.7001447677612305
2009-02-20,5.755563735961914
2009-02-23,5.490347862243652
2009-02-24,5.636807441711426
2009-02-25,5.688268661499023
2009-02-26,5.6288933753967285
2009-02-27,5.58930778503418
2009-03-02,5.4547200202941895
2009-03-03,5.403261661529541
2009-03-04,5.545764446258545
2009-03-05,5.375552654266357
2009-03-06,5.403261661529541
2009-03-09,5.2330498695373535
2009-03-10,5.533891201019287
2009-03-11,5.656603813171387
2009-03-12,5.818897247314453
2009-03-13,5.818897247314453
2009-03-16,5.767435550689697
2009-03-17,5.977234363555908
2009-03-18,6.060361385345459
2009-03-19,6.0761942863464355
2009-03-20,5.983500003814697
2009-03-23,6.337574481964111
2009-03-24,6.234138488769531
2009-03-25,6.269941806793213
2009-03-26,6.4330573081970215
2009-03-27,6.293814182281494
2009-03-30,6.098872661590576
2009-03-31,6.214244842529297
2009-04-01,6.389293670654297
2009-04-02,6.556387424468994
2009-04-03,6.647890567779541
2009-04-06,6.580256938934326
2009-04-07,6.397251129150391
2009-04-08,6.492733955383301
2009-04-09,6.6558451652526855
2009-04-13,6.6558451652526855
2009-04-14,6.584237098693848
2009-04-15,6.564343452453613
2009-04-16,6.7592854499816895
2009-04-17,6.747350215911865
2009-04-20,6.532516956329346
2009-04-21,6.643913269042969
2009-04-22,6.675741195678711
2009-04-23,6.707566261291504
2009-04-24,6.803046226501465
2009-04-27,6.77122163772583
2009-04-28,6.767241954803467
2009-04-29,6.842830657958984
2009-04-30,6.862721920013428
2009-05-01,6.954223155975342
2009-05-04,7.081534385681152
2009-05-05,7.037772178649902
2009-05-06,7.077555179595947
2009-05-07,6.807025909423828
2009-05-08,6.799068927764893
2009-05-11,6.818962574005127
2009-05-12,6.78315544128418
2009-05-13,6.612083435058594
2009-05-14,6.683695316314697
2009-05-15,6.683695316314697
2009-05-18,6.866701126098633
2009-05-19,6.906485080718994
2009-05-20,6.8348774909973145
2009-05-21,6.715522289276123
2009-05-22,6.73939323425293
2009-05-26,6.9144392013549805
2009-05-27,6.846808433532715
2009-05-28,6.946268558502197
2009-05-29,7.021860122680664
2009-06-01,7.220777988433838
2009-06-02,7.204866409301758
2009-06-03,7.125296592712402
2009-06-04,7.224756717681885
2009-06-05,7.2963666915893555
2009-06-08,7.252603054046631
2009-06-09,7.284429550170898
2009-06-10,7.304324626922607
2009-06-11,7.332173824310303
2009-06-12,7.3122782707214355
2009-06-15,7.236690998077393
2009-06-16,7.1451873779296875
2009-06-17,7.184970855712891
2009-06-18,7.1531476974487305
2009-06-19,7.24146842956543
2009-06-22,7.061626434326172
2009-06-23,7.065624237060547
2009-06-24,7.165536403656006
2009-06-25,7.269439697265625
2009-06-26,7.257451057434082
2009-06-29,7.3333821296691895
2009-06-30,7.277431964874268
2009-07-01,7.309405326843262
