,XLP
2005-10-26,13.289275169372559
2005-10-27,13.161720275878906
2005-10-28,13.382048606872559
2005-10-31,13.434229850769043
2005-11-01,13.358858108520508
2005-11-02,13.393648147583008
2005-11-03,13.445838928222656
2005-11-04,13.440032005310059
2005-11-07,13.46902084350586
2005-11-08,13.428439140319824
2005-11-09,13.45162582397461
2005-11-10,13.608176231384277
2005-11-11,13.62557315826416
2005-11-14,13.57338809967041
2005-11-15,13.503808975219727
2005-11-16,13.538599014282227
2005-11-17,13.532808303833008
2005-11-18,13.567591667175293
2005-11-21,13.584976196289062
2005-11-22,13.677754402160645
2005-11-23,13.729939460754395
2005-11-25,13.741537094116211
2005-11-28,13.677754402160645
2005-11-29,13.666153907775879
2005-11-30,13.55599308013916
2005-12-01,13.648759841918945
2005-12-02,13.642965316772461
2005-12-05,13.59078311920166
2005-12-06,13.579188346862793
2005-12-07,13.544398307800293
2005-12-08,13.521207809448242
2005-12-09,13.544398307800293
2005-12-12,13.57338809967041
2005-12-13,13.741537094116211
2005-12-14,13.85749340057373
2005-12-15,13.880688667297363
2005-12-16,13.869026184082031
2005-12-19,13.84572696685791
2005-12-20,13.764148712158203
2005-12-21,13.804935455322266
2005-12-22,13.816582679748535
2005-12-23,13.793280601501465
2005-12-27,13.700037956237793
2005-12-28,13.717519760131836
2005-12-29,13.682554244995117
2005-12-30,13.57183837890625
2006-01-03,13.659250259399414
2006-01-04,13.705864906311035
2006-01-05,13.635942459106445
2006-01-06,13.6942138671875
2006-01-09,13.758319854736328
2006-01-10,13.723347663879395
2006-01-11,13.735000610351562
2006-01-12,13.700037956237793
2006-01-13,13.682554244995117
2006-01-17,13.630120277404785
2006-01-18,13.688380241394043
2006-01-19,13.700037956237793
2006-01-20,13.501909255981445
2006-01-23,13.51357650756836
2006-01-24,13.560178756713867
2006-01-25,13.57183837890625
2006-01-26,13.600983619689941
2006-01-27,13.71169662475586
2006-01-30,13.659250259399414
2006-01-31,13.595148086547852
2006-02-01,13.630120277404785
2006-02-02,13.624285697937012
2006-02-03,13.536873817443848
2006-02-06,13.50774097442627
2006-02-07,13.443635940551758
2006-02-08,13.501909255981445
2006-02-09,13.54270076751709
2006-02-10,13.525223731994629
2006-02-13,13.50774097442627
2006-02-14,13.676730155944824
2006-02-15,13.764148712158203
2006-02-16,13.828240394592285
2006-02-17,13.769974708557129
2006-02-21,13.752486228942871
2006-02-22,13.863208770751953
2006-02-23,13.869026184082031
2006-02-24,13.799110412597656
2006-02-27,13.89816951751709
2006-02-28,13.71169662475586
2006-03-01,13.764148712158203
2006-03-02,13.688380241394043
2006-03-03,13.723347663879395
2006-03-06,13.676730155944824
2006-03-07,13.769974708557129
2006-03-08,13.92147445678711
2006-03-09,13.944792747497559
2006-03-10,14.072990417480469
2006-03-13,14.084639549255371
2006-03-14,14.049683570861816
2006-03-15,13.997232437133789
2006-03-16,14.043856620788574
2006-03-17,14.035653114318848
2006-03-20,14.117655754089355
2006-03-21,14.02393627166748
2006-03-22,14.152815818786621
2006-03-23,14.047371864318848
2006-03-24,14.047371864318848
2006-03-27,14.000507354736328
2006-03-28,13.889206886291504
2006-03-29,13.98879337310791
2006-03-30,13.877490043640137
2006-03-31,13.8247652053833
2006-04-03,13.871631622314453
2006-04-04,13.859908103942871
2006-04-05,13.889206886291504
2006-04-06,13.836474418640137
2006-04-07,13.713467597961426
2006-04-10,13.731040954589844
2006-04-11,13.60216236114502
2006-04-12,13.649029731750488
2006-04-13,13.625601768493652
2006-04-17,13.549436569213867
2006-04-18,13.678319931030273
2006-04-19,13.695890426635742
2006-04-20,13.719320297241211
2006-04-21,13.719320297241211
2006-04-24,13.77790355682373
2006-04-25,13.77790355682373
2006-04-26,13.906774520874023
2006-04-27,13.924351692199707
2006-04-28,13.95949649810791
2006-05-01,13.953641891479492
2006-05-02,14.035653114318848
2006-05-03,13.941924095153809
2006-05-04,13.965360641479492
2006-05-05,14.094232559204102
2006-05-08,14.170379638671875
2006-05-09,14.21139144897461
2006-05-10,14.152815818786621
2006-05-11,13.977072715759277
2006-05-12,13.86577033996582
2006-05-15,14.018075942993164
2006-05-16,14.07080078125
2006-05-17,13.895063400268555
2006-05-18,13.8247652053833
2006-05-19,13.836474418640137
2006-05-22,13.877490043640137
2006-05-23,13.871631622314453
2006-05-24,13.977072715759277
2006-05-25,14.111804962158203
2006-05-26,14.111804962158203
2006-05-30,13.936071395874023
2006-05-31,13.98879337310791
2006-06-01,14.064936637878418
2006-06-02,14.035653114318848
2006-06-05,13.836474418640137
2006-06-06,13.877490043640137
2006-06-07,13.871631622314453
2006-06-08,13.918498039245605
2006-06-09,13.930208206176758
2006-06-12,13.848199844360352
2006-06-13,13.801334381103516
2006-06-14,13.859908103942871
2006-06-15,13.971214294433594
2006-06-16,13.987116813659668
2006-06-19,13.934106826782227
2006-06-20,14.034228324890137
2006-06-21,14.087233543395996
2006-06-22,14.063681602478027
2006-06-23,14.016561508178711
2006-06-26,14.093121528625488
2006-06-27,14.028342247009277
2006-06-28,14.093121528625488
2006-06-29,14.316913604736328
2006-06-30,14.246240615844727
2006-07-03,14.328697204589844
2006-07-05,14.210902214050293
2006-07-06,14.375809669494629
2006-07-07,14.346362113952637
2006-07-10,14.434700965881348
2006-07-11,14.511260032653809
2006-07-12,14.393474578857422
2006-07-13,14.275689125061035
2006-07-14,14.134342193603516
2006-07-17,14.169685363769531
2006-07-18,14.234469413757324
2006-07-19,14.411145210266113
2006-07-20,14.422920227050781
2006-07-21,14.393474578857422
2006-07-24,14.499490737915039
2006-07-25,14.570151329040527
2006-07-26,14.499490737915039
2006-07-27,14.405254364013672
2006-07-28,14.540708541870117
2006-07-31,14.470043182373047
2006-08-01,14.399370193481445
2006-08-02,14.528928756713867
2006-08-03,14.564270973205566
2006-08-04,14.570151329040527
2006-08-07,14.53482723236084
2006-08-08,14.599602699279785
2006-08-09,14.505376815795898
2006-08-10,14.658499717712402
2006-08-11,14.629050254821777
2006-08-14,14.658499717712402
2006-08-15,14.752731323242188
2006-08-16,14.770394325256348
2006-08-17,14.746837615966797
2006-08-18,14.835175514221191
2006-08-21,14.87051010131836
2006-08-22,14.858736991882324
2006-08-23,14.81162166595459
2006-08-24,14.88818073272705
2006-08-25,14.864623069763184
2006-08-28,14.923513412475586
2006-08-29,14.976515769958496
2006-08-30,15.017745018005371
2006-08-31,15.029528617858887
2006-09-01,15.11197280883789
2006-09-05,15.058976173400879
2006-09-06,15.017745018005371
2006-09-07,14.964738845825195
2006-09-08,15.041301727294922
2006-09-11,15.15320110321045
2006-09-12,15.159087181091309
2006-09-13,15.04719066619873
2006-09-14,15.12375545501709
2006-09-15,15.140329360961914
2006-09-18,15.081132888793945
2006-09-19,15.116649627685547
2006-09-20,15.205435752868652
2006-09-21,15.069303512573242
2006-09-22,15.081132888793945
2006-09-25,14.986438751220703
2006-09-26,15.004190444946289
2006-09-27,15.098893165588379
2006-09-28,15.06338119506836
2006-09-29,15.021949768066406
2006-10-02,14.921330451965332
2006-10-03,14.939082145690918
2006-10-04,15.098893165588379
2006-10-05,15.039709091186523
2006-10-06,14.956840515136719
2006-10-09,15.010115623474121
2006-10-10,14.956840515136719
2006-10-11,14.98051643371582
2006-10-12,15.004190444946289
2006-10-13,14.974596977233887
2006-10-16,14.998279571533203
2006-10-17,14.968684196472168
2006-10-18,15.027873992919922
2006-10-19,15.06338119506836
2006-10-20,15.116649627685547
2006-10-23,15.26462173461914
2006-10-24,15.217272758483887
2006-10-25,15.31788444519043
2006-10-26,15.418508529663086
2006-10-27,15.36524486541748
2006-10-30,15.300135612487793
2006-10-31,15.288297653198242
2006-11-01,15.169923782348633
2006-11-02,15.14624309539795
2006-11-03,15.075212478637695
2006-11-06,15.128483772277832
2006-11-07,15.152158737182617
2006-11-08,15.205435752868652
2006-11-09,15.116649627685547
2006-11-10,15.122565269470215
2006-11-13,15.075212478637695
2006-11-14,15.116649627685547
2006-11-15,15.193593978881836
2006-11-16,15.300135612487793
2006-11-17,15.323813438415527
2006-11-20,15.276460647583008
2006-11-21,15.25278377532959
2006-11-22,15.288297653198242
2006-11-24,15.229105949401855
2006-11-27,15.039709091186523
2006-11-28,15.104814529418945
2006-11-29,15.235033988952637
2006-11-30,15.15808391571045
2006-12-01,15.110730171203613
2006-12-04,15.329731941223145
2006-12-05,15.412589073181152
2006-12-06,15.43034839630127
2006-12-07,15.400749206542969
2006-12-08,15.43034839630127
2006-12-11,15.459949493408203
2006-12-12,15.424434661865234
2006-12-13,15.418508529663086
2006-12-14,15.477694511413574
2006-12-15,15.502686500549316
2006-12-18,15.490778923034668
2006-12-19,15.502686500549316
2006-12-20,15.514583587646484
2006-12-21,15.520525932312012
2006-12-22,15.508626937866211
2006-12-26,15.568120956420898
2006-12-27,15.621658325195312
2006-12-28,15.615710258483887
2006-12-29,15.538379669189453
2007-01-03,15.639510154724121
2007-01-04,15.663299560546875
2007-01-05,15.550272941589355
2007-01-08,15.574066162109375
2007-01-09,15.609759330749512
2007-01-10,15.675203323364258
2007-01-11,15.794169425964355
2007-01-12,15.77037239074707
2007-01-16,15.78227424621582
2007-01-17,15.829873085021973
2007-01-18,15.80607795715332
2007-01-19,15.829873085021973
2007-01-22,15.812024116516113
2007-01-23,15.841761589050293
2007-01-24,15.901254653930664
2007-01-25,15.800127029418945
2007-01-26,15.7584867477417
2007-01-29,15.800127029418945
2007-01-30,15.788237571716309
2007-01-31,15.85366439819336
2007-02-01,15.913148880004883
2007-02-02,15.942892074584961
2007-02-05,15.88935375213623
2007-02-06,15.86556625366211
2007-02-07,15.829873085021973
2007-02-08,15.800127029418945
2007-02-09,15.776334762573242
2007-02-12,15.740639686584473
2007-02-13,15.794169425964355
2007-02-14,15.88935375213623
2007-02-15,15.984536170959473
2007-02-16,16.008337020874023
2007-02-20,16.091623306274414
2007-02-21,16.002382278442383
2007-02-22,15.942892074584961
2007-02-23,15.95479679107666
2007-02-26,15.948843955993652
2007-02-27,15.585968971252441
2007-02-28,15.609759330749512
2007-03-01,15.645456314086914
2007-03-02,15.401556968688965
2007-03-05,15.348013877868652
2007-03-06,15.466988563537598
2007-03-07,15.407510757446289
2007-03-08,15.550272941589355
2007-03-09,15.597865104675293
2007-03-12,15.615710258483887
2007-03-13,15.31827163696289
2007-03-14,15.348013877868652
2007-03-15,15.544326782226562
2007-03-16,15.50187873840332
2007-03-19,15.603511810302734
2007-03-20,15.752967834472656
2007-03-21,15.902432441711426
2007-03-22,15.980146408081055
2007-03-23,16.016021728515625
2007-03-26,15.902432441711426
2007-03-27,15.830687522888184
2007-03-28,15.800801277160645
2007-03-29,15.890474319458008
2007-03-30,15.932317733764648
2007-04-02,15.974173545837402
2007-04-03,16.081775665283203
2007-04-04,16.153522491455078
2007-04-05,16.19536590576172
2007-04-09,16.153522491455078
2007-04-10,16.231239318847656
2007-04-11,16.12362289428711
2007-04-12,16.141559600830078
2007-04-13,16.19536590576172
2007-04-16,16.231239318847656
2007-04-17,16.38069725036621
2007-04-18,16.338850021362305
2007-04-19,16.350812911987305
2007-04-20,16.50026512145996
2007-04-23,16.464387893676758
2007-04-24,16.458417892456055
2007-04-25,16.542118072509766
2007-04-26,16.476346969604492
2007-04-27,16.44047737121582
2007-04-30,16.38069725036621
2007-05-01,16.314937591552734
2007-05-02,16.320913314819336
2007-05-03,16.38069725036621
2007-05-04,16.38069725036621
2007-05-07,16.41059112548828
2007-05-08,16.297006607055664
2007-05-09,16.320913314819336
2007-05-10,16.219284057617188
2007-05-11,16.26113510131836
2007-05-14,16.201351165771484
2007-05-15,16.308961868286133
2007-05-16,16.476346969604492
2007-05-17,16.43450355529785
2007-05-18,16.55406951904297
2007-05-21,16.428524017333984
2007-05-22,16.458417892456055
2007-05-23,16.41059112548828
2007-05-24,16.338850021362305
2007-05-25,16.44047737121582
2007-05-29,16.50026512145996
2007-05-30,16.57798194885254
2007-05-31,16.601903915405273
2007-06-01,16.679622650146484
2007-06-04,16.73940086364746
2007-06-05,16.63776969909668
2007-06-06,16.530155181884766
2007-06-07,16.320913314819336
2007-06-08,16.416568756103516
2007-06-11,16.506244659423828
2007-06-12,16.350812911987305
2007-06-13,16.476346969604492
2007-06-14,16.50026512145996
2007-06-15,16.53575325012207
2007-06-18,16.451547622680664
2007-06-19,16.331239700317383
2007-06-20,16.313190460205078
2007-06-21,16.36132049560547
2007-06-22,16.271085739135742
2007-06-25,16.198904037475586
2007-06-26,16.15679931640625
2007-06-27,16.283119201660156
2007-06-28,16.2530460357666
2007-06-29,16.271085739135742
2007-07-02,16.403419494628906
2007-07-03,16.397401809692383
2007-07-05,16.385374069213867
2007-07-06,16.48161506652832
2007-07-09,16.48161506652832
2007-07-10,16.331239700317383
2007-07-11,16.409435272216797
2007-07-12,16.54778480529785
2007-07-13,16.662073135375977
2007-07-16,16.595901489257812
2007-07-17,16.517709732055664
2007-07-18,16.523723602294922
2007-07-19,16.57785987854004
2007-07-20,16.48161506652832
2007-07-23,16.48161506652832
2007-07-24,16.36132049560547
2007-07-25,16.36132049560547
2007-07-26,16.120704650878906
2007-07-27,15.904158592224121
2007-07-30,15.940253257751465
2007-07-31,15.807915687561035
2007-08-01,16.04250144958496
2007-08-02,16.060550689697266
2007-08-03,16.030479431152344
2007-08-06,16.445528030395508
2007-08-07,16.403419494628906
2007-08-08,16.692150115966797
2007-08-09,16.39138412475586
2007-08-10,16.301162719726562
2007-08-13,16.2530460357666
2007-08-14,15.994386672973633
2007-08-15,15.910177230834961
2007-08-16,15.952288627624512
2007-08-17,16.030479431152344
2007-08-20,16.150779724121094
2007-08-21,16.150779724121094
2007-08-22,16.192886352539062
2007-08-23,16.198904037475586
2007-08-24,16.313190460205078
2007-08-27,16.24101448059082
2007-08-28,16.05453872680664
2007-08-29,16.192886352539062
2007-08-30,16.138750076293945
2007-08-31,16.180856704711914
2007-09-04,16.355304718017578
2007-09-05,16.20492172241211
2007-09-06,16.162813186645508
2007-09-07,16.090633392333984
2007-09-10,16.132736206054688
2007-09-11,16.24101448059082
2007-09-12,16.325223922729492
2007-09-13,16.373334884643555
2007-09-14,16.469587326049805
2007-09-17,16.373334884643555
2007-09-18,16.692150115966797
2007-09-19,16.70418357849121
2007-09-20,16.722227096557617
2007-09-21,16.730693817138672
2007-09-24,16.718591690063477
2007-09-25,16.694395065307617
2007-09-26,16.809322357177734
2007-09-27,16.869815826416016
2007-09-28,16.92424774169922
2007-10-01,16.875865936279297
2007-10-02,16.881914138793945
2007-10-03,16.839569091796875
2007-10-04,16.875865936279297
2007-10-05,16.93634605407715
2007-10-08,16.827470779418945
2007-10-09,16.92424774169922
2007-10-10,16.996835708618164
2007-10-11,17.039173126220703
2007-10-12,17.075469970703125
2007-10-15,17.021034240722656
2007-10-16,16.94844627380371
2007-10-17,17.008941650390625
2007-10-18,16.94844627380371
2007-10-19,16.773033142089844
2007-10-22,16.881914138793945
2007-10-23,16.93634605407715
2007-10-24,16.88796043395996
2007-10-25,17.027080535888672
2007-10-26,17.14200210571289
2007-10-29,17.148048400878906
2007-10-30,17.075469970703125
2007-10-31,17.184345245361328
2007-11-01,16.84561538696289
2007-11-02,16.954490661621094
2007-11-05,16.978687286376953
2007-11-06,17.0936222076416
2007-11-07,16.906110763549805
2007-11-08,17.027080535888672
2007-11-09,16.8637638092041
2007-11-12,16.875865936279297
2007-11-13,17.129907608032227
2007-11-14,17.21457862854004
2007-11-15,17.202484130859375
2007-11-16,17.281131744384766
2007-11-19,17.160152435302734
2007-11-20,17.29927635192871
2007-11-21,17.08756446838379
2007-11-23,17.26297950744629
2007-11-26,17.08756446838379
2007-11-27,17.269023895263672
2007-11-28,17.54121971130371
2007-11-29,17.63195037841797
2007-11-30,17.656143188476562
2007-12-03,17.58960723876953
2007-12-04,17.565412521362305
2007-12-05,17.63799476623535
2007-12-06,17.63195037841797
2007-12-07,17.819467544555664
2007-12-10,17.837608337402344
2007-12-11,17.644046783447266
2007-12-12,17.69243621826172
2007-12-13,17.771072387695312
2007-12-14,17.553316116333008
2007-12-17,17.432336807250977
2007-12-18,17.353713989257812
2007-12-19,17.498878479003906
2007-12-20,17.42024803161621
2007-12-21,17.83792495727539
2007-12-24,17.81361198425293
2007-12-26,17.752811431884766
2007-12-27,17.58256721496582
2007-12-28,17.649456024169922
2007-12-31,17.509624481201172
2008-01-02,17.260343551635742
2008-01-03,17.169153213500977
2008-01-04,17.09619903564453
2008-01-07,17.296831130981445
2008-01-08,17.169153213500977
2008-01-09,17.40018081665039
2008-01-10,17.430574417114258
2008-01-11,17.187387466430664
2008-01-14,17.114439010620117
2008-01-15,16.932037353515625
2008-01-16,16.871244430541992
2008-01-17,16.749656677246094
2008-01-18,16.50645637512207
2008-01-22,16.336225509643555
2008-01-23,16.536865234375
2008-01-24,16.457815170288086
2008-01-25,16.232873916625977
2008-01-28,16.360538482666016
2008-01-29,16.4091854095459
2008-01-30,16.293668746948242
2008-01-31,16.536865234375
2008-02-01,16.701011657714844
2008-02-04,16.59765625
2008-02-05,16.372711181640625
2008-02-06,16.305828094482422
2008-02-07,16.47606086730957
2008-02-08,16.293668746948242
2008-02-11,16.50037956237793
2008-02-12,16.719253540039062
2008-02-13,16.640220642089844
2008-02-14,16.555095672607422
2008-02-15,16.628061294555664
2008-02-19,16.89555549621582
2008-02-20,16.536865234375
2008-02-21,16.59765625
2008-02-22,16.78005027770996
2008-02-25,16.80436897277832
2008-02-26,17.01107406616211
2008-02-27,16.78005027770996
2008-02-28,16.810443878173828
2008-02-29,16.494308471679688
2008-03-03,16.658458709716797
2008-03-04,16.646297454833984
2008-03-05,16.688858032226562
2008-03-06,16.536865234375
2008-03-07,16.457815170288086
2008-03-10,16.372711181640625
2008-03-11,16.719253540039062
2008-03-12,16.676700592041016
2008-03-13,16.676700592041016
2008-03-14,16.390945434570312
2008-03-17,16.29974365234375
2008-03-18,16.59765625
2008-03-19,16.688858032226562
2008-03-20,16.88200569152832
2008-03-24,17.071483612060547
2008-03-25,17.114267349243164
2008-03-26,16.973690032958984
2008-03-27,17.05925750732422
2008-03-28,17.04091453552246
2008-03-31,17.0286922454834
2008-04-01,17.236507415771484
2008-04-02,17.242624282836914
2008-04-03,17.19371795654297
2008-04-04,17.340415954589844
2008-04-07,17.230388641357422
2008-04-08,17.22428321838379
2008-04-09,17.053142547607422
2008-04-10,17.095930099487305
2008-04-11,16.985912322998047
2008-04-14,16.979793548583984
2008-04-15,17.08370590209961
2008-04-16,17.181503295898438
2008-04-17,17.20595359802246
2008-04-18,17.089815139770508
2008-04-21,17.138717651367188
2008-04-22,17.034807205200195
2008-04-23,17.144826889038086
2008-04-24,17.169275283813477
2008-04-25,17.071483612060547
2008-04-28,17.17538070678711
2008-04-29,17.19371795654297
2008-04-30,16.900339126586914
2008-05-01,17.20595359802246
2008-05-02,17.181503295898438
2008-05-05,17.12038230895996
2008-05-06,17.230388641357422
2008-05-07,17.065366744995117
2008-05-08,17.114267349243164
2008-05-09,17.016468048095703
2008-05-12,17.20595359802246
2008-05-13,17.144826889038086
2008-05-14,17.212060928344727
2008-05-15,17.419878005981445
2008-05-16,17.41376495361328
2008-05-19,17.511566162109375
2008-05-20,17.248735427856445
2008-05-21,17.071483612060547
2008-05-22,17.254850387573242
2008-05-23,17.163166046142578
2008-05-27,17.212060928344727
2008-05-28,17.236507415771484
2008-05-29,17.30374526977539
2008-05-30,17.41376495361328
2008-06-02,17.260957717895508
2008-06-03,17.352645874023438
2008-06-04,17.340415954589844
2008-06-05,17.51766586303711
2008-06-06,17.08370590209961
2008-06-09,17.144826889038086
2008-06-10,17.17538070678711
2008-06-11,17.08370590209961
2008-06-12,17.199838638305664
2008-06-13,17.187610626220703
2008-06-16,17.00424575805664
2008-06-17,16.949237823486328
2008-06-18,16.759754180908203
2008-06-19,16.81476402282715
2008-06-20,16.623844146728516
2008-06-23,16.562469482421875
2008-06-24,16.617704391479492
2008-06-25,16.992176055908203
2008-06-26,16.476524353027344
2008-06-27,16.30463409423828
2008-06-30,16.42127227783203
2008-07-01,16.402854919433594
2008-07-02,16.38443946838379
2008-07-03,16.37215232849121
2008-07-07,16.53790283203125
2008-07-08,16.752763748168945
2008-07-09,16.58701515197754
2008-07-10,16.709787368774414
2008-07-11,16.531774520874023
2008-07-14,16.54404640197754
2008-07-15,16.51334571838379
2008-07-16,16.72207260131836
2008-07-17,16.752763748168945
2008-07-18,16.47037696838379
2008-07-21,16.433549880981445
2008-07-22,16.72207260131836
2008-07-23,16.83870506286621
2008-07-24,16.734355926513672
2008-07-25,16.64225959777832
2008-07-28,16.501068115234375
2008-07-29,16.8878173828125
2008-07-30,17.084259033203125
2008-07-31,16.82029151916504
2008-08-01,16.789600372314453
2008-08-04,16.943065643310547
2008-08-05,17.23772430419922
2008-08-06,17.421890258789062
2008-08-07,17.084259033203125
2008-08-08,17.440309524536133
2008-08-11,17.593778610229492
2008-08-12,17.716564178466797
2008-08-13,17.53853416442871
2008-08-14,17.618331909179688
2008-08-15,17.79022216796875
2008-08-18,17.716564178466797
2008-08-19,17.477144241333008
2008-08-20,17.483278274536133
2008-08-21,17.292980194091797
2008-08-22,17.60605812072754
2008-08-25,17.323673248291016
2008-08-26,17.256147384643555
2008-08-27,17.3359432220459
2008-08-28,17.44645118713379
2008-08-29,17.27456283569336
2008-09-02,17.464862823486328
2008-09-03,17.3359432220459
2008-09-04,17.22545623779297
2008-09-05,17.38505744934082
2008-09-08,17.753385543823242
2008-09-09,17.661312103271484
2008-09-10,17.78407859802246
2008-09-11,17.85774803161621
2008-09-12,17.894577026367188
2008-09-15,17.67972755432129
2008-09-16,17.67972755432129
2008-09-17,17.047422409057617
2008-09-18,17.157922744750977
2008-09-19,17.120222091674805
2008-09-22,17.02751350402832
2008-09-23,16.798831939697266
2008-09-24,16.767927169799805
2008-09-25,17.182035446166992
2008-09-26,17.120222091674805
2008-09-29,16.47743797302246
2008-09-30,17.05842399597168
2008-10-01,17.182035446166992
2008-10-02,16.96570587158203
2008-10-03,16.829734802246094
2008-10-06,16.341468811035156
2008-10-07,15.822295188903809
2008-10-08,15.389663696289062
2008-10-09,14.462571144104004
2008-10-10,14.586185455322266
2008-10-13,15.2660493850708
2008-10-14,15.29694938659668
2008-10-15,14.771599769592285
2008-10-16,14.913753509521484
2008-10-17,15.025009155273438
2008-10-20,15.148608207702637
2008-10-21,15.00645923614502
2008-10-22,14.771599769592285
2008-10-23,14.833399772644043
2008-10-24,14.09173583984375
2008-10-27,13.733262062072754
2008-10-28,14.678890228271484
2008-10-29,14.39458179473877
2008-10-30,15.000283241271973
2008-10-31,14.907572746276855
2008-11-03,15.136250495910645
2008-11-04,15.358756065368652
2008-11-05,15.08680248260498
2008-11-06,14.92611026763916
2008-11-07,14.994100570678711
2008-11-10,15.03736686706543
2008-11-11,14.697430610656738
2008-11-12,14.382220268249512
2008-11-13,14.957015991210938
2008-11-14,14.512019157409668
2008-11-17,14.320422172546387
2008-11-18,14.419309616088867
2008-11-19,14.048476219177246
2008-11-20,13.560206413269043
2008-11-21,14.20916748046875
2008-11-24,14.388400077819824
2008-11-25,14.468750953674316
2008-11-26,14.654173851013184
2008-11-28,14.87667465209961
2008-12-01,14.054644584655762
2008-12-02,14.258610725402832
2008-12-03,14.431660652160645
2008-12-04,14.246241569519043
2008-12-05,14.647990226745605
2008-12-08,14.734513282775879
2008-12-09,14.450213432312012
2008-12-10,14.44403076171875
2008-12-11,14.28333854675293
2008-12-12,14.30187702178955
2008-12-15,14.289514541625977
2008-12-16,14.623271942138672
2008-12-17,14.549099922180176
2008-12-18,14.598546981811523
2008-12-19,14.480107307434082
2008-12-22,14.51750659942627
2008-12-23,14.399080276489258
2008-12-24,14.523744583129883
2008-12-26,14.53620433807373
2008-12-29,14.505043029785156
2008-12-30,14.735678672790527
2008-12-31,14.879044532775879
2009-01-02,15.090972900390625
2009-01-05,15.153313636779785
2009-01-06,14.928905487060547
2009-01-07,14.779311180114746
2009-01-08,14.586074829101562
2009-01-09,14.336746215820312
2009-01-12,14.342972755432129
2009-01-13,14.43024730682373
2009-01-14,14.112339973449707
2009-01-15,14.174676895141602
2009-01-16,14.305570602416992
2009-01-20,14.1372709274292
2009-01-21,14.205841064453125
2009-01-22,14.193374633789062
2009-01-23,14.056243896484375
2009-01-26,14.149739265441895
2009-01-27,14.224538803100586
2009-01-28,14.367904663085938
2009-01-29,14.24323844909668
2009-01-30,13.806906700134277
2009-02-02,13.6884765625
2009-02-03,13.987672805786133
2009-02-04,13.607436180114746
2009-02-05,13.80066967010498
2009-02-06,14.037545204162598
2009-02-09,13.900406837463379
2009-02-10,13.451608657836914
2009-02-11,13.526407241821289
2009-02-12,13.65107250213623
2009-02-13,13.43913745880127
2009-02-17,13.245903968811035
2009-02-18,13.314468383789062
2009-02-19,13.482767105102539
2009-02-20,13.277073860168457
2009-02-23,12.934231758117676
2009-02-24,13.183570861816406
2009-02-25,13.058904647827148
2009-02-26,12.772171974182129
2009-02-27,12.691132545471191
2009-03-02,12.448028564453125
2009-03-03,12.298433303833008
2009-03-04,12.53530216217041
2009-03-05,12.248563766479492
2009-03-06,12.285966873168945
2009-03-09,12.098963737487793
2009-03-10,12.323368072509766
2009-03-11,12.310896873474121
2009-03-12,12.628802299499512
2009-03-13,12.8157958984375
2009-03-16,13.015267372131348
2009-03-17,13.258368492126465
2009-03-18,13.189806938171387
2009-03-19,13.021498680114746
2009-03-20,12.89797592163086
2009-03-23,13.462300300598145
2009-03-24,13.399595260620117
2009-03-25,13.531279563903809
2009-03-26,13.681764602661133
2009-03-27,13.550089836120605
2009-03-30,13.255380630493164
2009-03-31,13.230301856994629
2009-04-01,13.45603084564209
2009-04-02,13.738197326660156
2009-04-03,13.681764602661133
2009-04-06,13.71938705444336
2009-04-07,13.468573570251465
2009-04-08,13.581436157226562
2009-04-09,13.587705612182617
2009-04-13,13.550089836120605
2009-04-14,13.361974716186523
2009-04-15,13.600251197814941
2009-04-16,13.782087326049805
2009-04-17,13.851065635681152
2009-04-20,13.581436157226562
2009-04-21,13.71938705444336
2009-04-22,13.537543296813965
2009-04-23,13.537543296813965
2009-04-24,13.481108665466309
2009-04-27,13.562625885009766
2009-04-28,13.625329971313477
2009-04-29,13.851065635681152
2009-04-30,13.794629096984863
2009-05-01,13.851065635681152
2009-05-04,14.064245223999023
2009-05-05,13.945108413696289
2009-05-06,14.032899856567383
2009-05-07,14.089327812194824
2009-05-08,14.271172523498535
2009-05-11,14.202197074890137
2009-05-12,14.371488571166992
2009-05-13,14.108144760131836
2009-05-14,14.158306121826172
2009-05-15,14.026625633239746
2009-05-18,14.321332931518555
2009-05-19,14.402849197387695
2009-05-20,14.421661376953125
2009-05-21,14.289981842041016
2009-05-22,14.377764701843262
2009-05-26,14.559602737426758
2009-05-27,14.189657211303711
2009-05-28,14.340147018432617
2009-05-29,14.496907234191895
2009-06-01,14.785332679748535
2009-06-02,14.935824394226074
2009-06-03,14.860578536987305
2009-06-04,14.88565444946289
2009-06-05,14.81041145324707
2009-06-08,14.866846084594727
2009-06-09,14.735169410705566
2009-06-10,14.572144508361816
2009-06-11,14.634846687316895
2009-06-12,14.747710227966309
2009-06-15,14.390303611755371
2009-06-16,14.202197074890137
2009-06-17,14.346420288085938
2009-06-18,14.60976791381836
2009-06-19,14.462544441223145
2009-06-22,14.405683517456055
2009-06-23,14.317229270935059
2009-06-24,14.35513687133789
2009-06-25,14.601546287536621
2009-06-26,14.551009178161621
2009-06-29,14.6394624710083
2009-06-30,14.52573013305664
2009-07-01,14.772150039672852
2009-07-02,14.462544441223145
2009-07-06,14.759515762329102
2009-07-07,14.576279640197754
2009-07-08,14.6394624710083
2009-07-09,14.532055854797363
2009-07-10,14.462544441223145
2009-07-13,14.721601486206055
